ID,Age,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM
12820,24,Dave Ovando,2.0 Stars,2.0 Stars,Normal,45,40,60,40,50,-,45,45,-,-,-,-,-,-,-,45
11217,25,Randy Overwater,2.0 Stars,2.0 Stars,Normal,45,40,50,-,40,45,55,45,-,45,-,-,-,-,-,35
15034,23,Alberto Pacheco,1.5 Stars,2.0 Stars,Durable,50,40,50,50,55,-,40,-,65,-,-,-,-,-,-,60
13878,21,Carlos Pacheco,1.5 Stars,2.0 Stars,Normal,40,55,55,50,40,-,-,40,-,-,-,-,-,-,-,35
14746,21,Danny Pacheco,1.5 Stars,2.0 Stars,Normal,50,50,40,55,55,-,-,-,60,-,-,-,-,-,-,55
15771,24,Alex Padilla,1.5 Stars,2.0 Stars,Normal,55,35,45,70,45,50,55,50,-,55,-,-,-,-,-,55
7592,34,Ken Pagel,2.0 Stars,2.0 Stars,Wrecked,50,45,45,55,-,65,-,-,-,50,-,-,-,-,-,30
10989,25,KYLE PAINTER,1.5 Stars,2.0 Stars,Normal,55,35,45,70,-,-,65,55,-,-,-,-,50,-,-,50
10961,25,Chris Palladino,2.0 Stars,2.0 Stars,Normal,55,50,40,60,-,-,65,50,-,-,-,-,45,-,-,40
9993,34,Mike Palmer,2.0 Stars,2.0 Stars,Wrecked,55,60,40,65,-,-,60,-,-,-,-,-,-,-,-,40
15154,20,Slavko Pantelic,1.0 Stars,2.0 Stars,Normal,50,40,55,65,60,-,70,-,-,-,-,-,-,45,-,40
17711,19,Zivojin Pantelic,1.5 Stars,2.0 Stars,Durable,45,45,55,-,55,-,-,-,50,55,-,-,50,-,-,50
13689,22,Mike Pardo,1.5 Stars,2.0 Stars,Normal,55,45,40,80,55,-,75,-,-,-,-,-,-,-,-,70
16687,18,Do-hyun Park,1.0 Stars,2.0 Stars,Normal,50,35,50,55,60,-,60,55,-,-,-,-,-,-,-,55
13388,22,Hyo-kon Park,1.5 Stars,2.0 Stars,Normal,45,45,45,50,40,40,-,45,-,-,-,-,-,-,-,55
11236,26,Tae-geun Park,2.0 Stars,2.0 Stars,Normal,50,45,45,65,-,-,65,-,-,-,-,-,-,-,-,30
8363,32,AARON PARKER,2.0 Stars,2.0 Stars,Wrecked,50,50,30,60,-,-,50,-,-,30,-,-,-,-,-,50
17567,20,Bob Parra,1.5 Stars,2.0 Stars,Normal,45,45,60,45,45,-,40,45,-,-,-,-,-,-,-,30
14452,20,Felipe Parra,1.5 Stars,2.0 Stars,Normal,50,50,40,60,55,-,-,40,-,-,-,-,-,-,-,50
16959,16,Lance Parrish,0.5 Stars,2.0 Stars,Normal,45,45,50,-,55,50,-,-,-,50,-,-,35,-,-,65
15957,19,Gannon Parsons,1.5 Stars,2.0 Stars,Durable,40,55,50,40,45,-,-,-,-,40,-,-,-,-,-,65
16500,18,Djoka Pasic,1.5 Stars,2.0 Stars,Normal,45,45,45,50,50,-,-,30,-,-,-,-,-,-,-,55
17333,16,Daniel Patel,0.5 Stars,2.0 Stars,Normal,45,45,45,60,45,-,-,-,-,-,50,-,-,-,-,50
16905,18,Micah Patel,0.5 Stars,2.0 Stars,Normal,45,45,40,45,50,-,50,40,-,-,-,-,-,-,-,65
10801,31,Greg Patrick,2.0 Stars,2.0 Stars,Iron Man,45,30,45,55,50,50,30,-,-,30,-,-,-,-,-,50
13393,23,Jonathan Patrick,1.5 Stars,2.0 Stars,Durable,45,50,45,55,50,-,-,-,-,50,-,-,-,-,-,45
17332,17,Macario Paulos,0.5 Stars,2.0 Stars,Normal,40,55,45,45,50,-,-,-,-,-,-,-,-,25,-,60
12901,22,Jarod Pavey,1.5 Stars,2.0 Stars,Fragile,50,50,50,55,50,35,-,-,-,60,-,-,-,-,-,30
10913,26,NORM PAWLUS,2.0 Stars,2.0 Stars,Normal,45,50,30,55,-,50,-,-,55,-,-,-,-,-,-,50
13989,22,Gerard Peacock,1.5 Stars,2.0 Stars,Normal,45,40,45,50,45,-,-,40,-,-,-,-,-,-,-,55
9090,30,BRANDON PEARSON,2.0 Stars,2.0 Stars,Normal,45,35,50,60,45,-,60,30,-,-,-,-,-,20,-,55
9754,28,KYLE PEDERSEN,2.0 Stars,2.0 Stars,Iron Man,45,45,45,65,55,-,50,-,-,-,-,-,-,-,-,55
11519,29,BEN PEDUTO,2.0 Stars,2.0 Stars,Durable,45,40,50,50,-,-,-,35,-,50,-,-,35,-,-,45
15726,18,Joshua Peet,0.5 Stars,2.0 Stars,Normal,45,45,45,45,50,-,50,-,-,-,-,-,-,-,-,40
17106,16,Lee Peet,0.5 Stars,2.0 Stars,Normal,40,35,50,45,-,-,45,45,-,-,-,-,-,-,-,65
15740,18,Glen Pellerin,1.0 Stars,2.0 Stars,Normal,40,60,55,40,-,45,-,45,-,-,-,-,-,-,-,45
16915,17,Enzo Pelletier,1.0 Stars,2.0 Stars,Normal,45,35,50,50,50,-,-,-,-,55,-,-,-,-,-,65
13369,22,Tom Pelley,2.0 Stars,2.0 Stars,Normal,45,40,50,-,50,-,50,-,-,50,-,-,-,-,-,50
17665,16,Wayne Pelley,0.5 Stars,2.0 Stars,Normal,45,45,40,65,45,-,-,40,-,-,-,-,-,-,-,55
11007,25,MYRON PENNINGTON,2.0 Stars,2.0 Stars,Normal,80,40,40,80,60,-,80,80,70,80,-,-,-,-,-,30
16709,18,Jordan Penuelas,0.5 Stars,2.0 Stars,Normal,40,25,50,45,45,-,40,-,-,40,-,-,-,-,-,50
15110,19,Kennan Pepin,1.5 Stars,2.0 Stars,Normal,50,30,55,65,-,-,50,-,-,-,-,-,-,-,-,20
11518,25,CARLOS PEREZ,1.5 Stars,2.0 Stars,Normal,50,45,40,65,60,-,-,-,-,-,-,-,-,60,-,60
16945,15,Lorenzo Perez,1.0 Stars,2.0 Stars,Normal,55,45,45,50,45,-,55,55,-,-,-,-,-,-,-,75
15286,20,Pedro Perez,1.5 Stars,2.0 Stars,Normal,45,45,45,45,-,-,-,45,-,45,-,-,-,-,-,35
15633,20,Milos Peric,1.5 Stars,2.0 Stars,Normal,55,45,45,80,50,-,80,-,-,-,-,-,-,-,-,45
15634,18,Niko Perisic,1.0 Stars,2.0 Stars,Normal,40,45,50,40,55,-,45,-,-,-,-,-,-,-,-,50
16220,22,Jasa Perovic,1.5 Stars,2.0 Stars,Normal,45,50,50,50,45,50,-,-,-,50,-,-,-,-,-,75
14944,20,Djoka Pesa,1.5 Stars,2.0 Stars,Normal,35,40,50,35,40,-,35,45,-,-,-,-,-,-,-,50
15950,19,Martin Peschisolido,1.0 Stars,2.0 Stars,Normal,50,40,45,55,40,-,50,50,-,-,-,-,25,-,-,55
15268,20,Vasa Petrovic,1.5 Stars,2.0 Stars,Normal,50,40,45,50,55,-,-,-,40,-,-,-,-,-,-,45
16073,18,Jemke Petter,1.0 Stars,2.0 Stars,Normal,45,45,40,50,40,-,-,45,-,-,-,-,-,-,-,55
14446,20,Ben Philpot,1.5 Stars,2.0 Stars,Normal,55,40,45,65,-,-,-,45,-,60,-,-,-,-,-,25
16918,18,Freddie Pickering,1.0 Stars,2.0 Stars,Normal,70,35,40,80,65,-,80,-,80,-,-,-,-,-,-,55
11921,25,Andy Piercey,1.5 Stars,2.0 Stars,Fragile,50,45,50,65,45,-,70,55,-,-,75,-,-,-,-,40
11746,24,Jason Pigeon,2.0 Stars,2.0 Stars,Normal,50,50,45,60,50,-,-,-,-,55,-,-,-,-,-,55
14406,24,Luciano Piontelli,1.5 Stars,2.0 Stars,Fragile,45,50,40,45,-,-,-,50,-,45,-,-,-,-,-,50
11019,25,CASEY PIPER,2.0 Stars,2.0 Stars,Normal,50,35,50,80,55,80,40,-,-,-,-,-,-,-,-,40
13974,21,Wes Piper,1.5 Stars,2.0 Stars,Normal,45,45,45,50,35,50,-,50,-,-,-,-,-,-,-,55
16389,19,Mark Pippy,1.0 Stars,2.0 Stars,Normal,45,50,45,45,45,-,-,-,-,40,50,-,-,35,-,55
16571,16,Ryan Pitts,0.5 Stars,2.0 Stars,Normal,45,40,65,60,55,-,-,-,-,50,-,-,-,-,-,65
11430,30,DAN PLANTE,2.0 Stars,2.0 Stars,Normal,50,35,50,45,60,-,-,45,-,-,-,-,-,45,-,40
14635,21,Douglas Plug,1.5 Stars,2.0 Stars,Normal,55,25,45,70,55,50,70,-,-,-,-,-,-,-,-,55
12260,24,BILL POND,1.5 Stars,2.0 Stars,Normal,45,50,45,45,50,-,-,50,-,-,-,-,-,-,-,55
13399,22,Donnie Poor,1.5 Stars,2.0 Stars,Normal,60,45,45,-,-,-,80,75,-,-,-,-,-,-,-,30
15912,19,Brenden Porter,1.0 Stars,2.0 Stars,Normal,45,40,45,50,55,-,-,-,55,-,-,-,-,-,-,55
16421,17,Sam Porter,1.0 Stars,2.0 Stars,Normal,60,35,45,80,60,80,-,60,-,-,-,-,-,-,-,50
16597,18,Bailey Potter,1.0 Stars,2.0 Stars,Normal,45,45,45,40,45,45,-,50,-,-,-,-,-,-,-,55
14552,20,Johnathon Potter,1.5 Stars,2.0 Stars,Normal,55,40,50,55,45,60,-,-,-,65,-,-,-,-,-,45
16154,18,Mario Preciado,1.0 Stars,2.0 Stars,Normal,50,50,45,65,50,55,-,-,60,-,-,-,-,-,-,50
10428,27,Nick Price,2.0 Stars,2.0 Stars,Normal,50,45,50,65,50,35,-,-,55,-,-,-,-,-,-,40
13931,25,Samuel Price,1.5 Stars,2.0 Stars,Normal,45,50,50,45,-,-,50,55,-,-,-,-,-,-,-,65
14916,21,Hayden Pringle,1.5 Stars,2.0 Stars,Durable,55,45,40,75,-,-,-,60,-,50,-,-,-,-,-,50
10422,26,Nicholas Printz,2.0 Stars,2.0 Stars,Normal,50,40,45,75,50,-,-,55,-,-,-,-,-,-,-,55
13327,22,Luke Prokopec,1.5 Stars,2.0 Stars,Fragile,55,45,50,55,50,-,-,60,-,-,-,-,-,-,-,40
14366,21,Sinisa Prpos,1.5 Stars,2.0 Stars,Fragile,45,35,55,45,60,-,-,-,55,-,-,-,-,-,-,55
16408,17,Robby Pruett,1.0 Stars,2.0 Stars,Normal,45,50,45,55,45,-,-,-,-,50,-,-,-,-,-,55
17833,16,Leo Puentes,0.5 Stars,2.0 Stars,Durable,65,30,50,45,80,60,55,-,60,-,-,-,-,40,-,50
12217,24,Jovica Pupovac,2.0 Stars,2.0 Stars,Normal,45,55,40,50,35,-,-,-,-,40,-,-,-,-,-,35
16212,23,Pedrag Pupovac,1.5 Stars,2.0 Stars,Normal,80,30,50,80,-,-,80,-,-,-,-,-,-,-,-,35
14607,22,Duk-yoon Pyo,1.5 Stars,2.0 Stars,Normal,45,50,45,45,45,-,-,-,-,50,-,-,-,-,-,50
17540,16,Abdul-Hakam Qadir,1.0 Stars,2.0 Stars,Durable,45,45,50,45,50,45,45,50,-,-,-,-,-,-,-,65
12884,23,Jorge Quinones,1.5 Stars,2.0 Stars,Normal,60,30,50,80,60,-,-,-,-,-,-,-,-,-,-,30
12997,23,ASIM RACIC,1.5 Stars,2.0 Stars,Normal,60,40,40,80,-,80,-,70,-,-,-,-,-,-,-,40
11392,29,Nawaf Rafi,2.0 Stars,2.0 Stars,Normal,50,45,45,-,-,-,-,-,-,75,-,50,-,-,-,30
17267,18,Nathan Rainville,1.0 Stars,2.0 Stars,Normal,45,45,45,45,45,-,-,45,-,-,35,-,-,-,-,70
11605,24,Kyle Rakes,2.0 Stars,2.0 Stars,Normal,65,30,50,80,-,-,80,-,-,-,-,-,-,-,-,30
15097,20,Nikola Ralevic,1.0 Stars,2.0 Stars,Durable,50,40,45,-,45,60,60,-,55,35,-,-,-,-,-,60
15936,18,Carlos Ramirez,0.5 Stars,2.0 Stars,Normal,50,30,55,50,-,-,55,-,-,-,-,-,-,-,-,30
13971,21,Efrain Ramirez,1.5 Stars,2.0 Stars,Normal,60,30,45,70,-,-,80,-,-,65,-,-,-,-,-,30
11935,25,Jorge Ramirez,2.0 Stars,2.0 Stars,Normal,50,40,50,60,50,-,-,-,45,-,-,-,-,-,-,25
11991,25,Juan Ramirez,2.0 Stars,2.0 Stars,Normal,55,50,50,65,-,-,-,50,-,60,-,-,-,-,-,35
10690,26,Luis Ramirez,2.0 Stars,2.0 Stars,Normal,50,35,50,80,50,-,55,50,-,-,-,-,-,-,-,55
6193,39,Nolan Ramirez,2.0 Stars,2.0 Stars,Durable,45,45,45,45,-,-,50,-,-,-,50,-,-,-,-,65
17428,17,Victor Ramos,1.0 Stars,2.0 Stars,Normal,50,55,40,50,-,-,55,50,40,-,-,-,-,-,-,65
8384,31,BRUCE RAMSEY,2.0 Stars,2.0 Stars,Wrecked,75,20,55,75,50,-,-,-,80,-,-,-,-,-,-,40
13579,23,Dushan Randjelovic,1.5 Stars,2.0 Stars,Normal,40,50,55,45,50,-,-,-,35,-,-,-,-,-,-,60
13813,25,Paul Rathwell,2.0 Stars,2.0 Stars,Normal,50,40,45,50,50,-,-,-,-,55,-,-,-,-,-,60
16346,17,Matt Raye,1.0 Stars,2.0 Stars,Normal,60,45,40,80,-,80,-,-,-,-,-,-,-,-,-,25
16894,18,Sergio Recendiz,1.0 Stars,2.0 Stars,Normal,45,35,50,40,50,50,-,-,-,-,-,-,45,-,-,50
16685,18,Bill Redmond,0.5 Stars,2.0 Stars,Normal,45,60,45,40,55,-,-,-,65,-,-,-,-,-,-,65
12342,24,BRIAN REEVES,2.0 Stars,2.0 Stars,Normal,50,50,50,60,55,50,-,45,-,-,-,-,-,-,-,35
10994,25,CHRIS REID,2.0 Stars,2.0 Stars,Fragile,50,50,50,60,45,35,50,50,50,-,-,-,-,-,-,30
16925,17,Rui Reimonde,0.5 Stars,2.0 Stars,Normal,50,30,50,55,-,-,60,55,-,-,-,-,-,-,-,65
12643,24,Waldemar Reinders,2.0 Stars,2.0 Stars,Fragile,60,30,45,55,55,-,-,-,70,-,-,-,-,-,-,45
13277,23,Scott Reinhart,1.0 Stars,2.0 Stars,Normal,40,45,45,45,40,-,-,-,35,-,-,-,-,-,-,55
14153,22,Allvaro Remdio,1.5 Stars,2.0 Stars,Normal,40,45,50,50,50,-,-,-,40,-,-,-,-,-,-,55
14016,22,Sofian Renard,1.5 Stars,2.0 Stars,Normal,45,45,45,45,40,-,45,-,-,-,-,-,-,-,-,55
16304,18,Bill Render,0.5 Stars,2.0 Stars,Normal,55,35,45,60,70,-,-,40,-,-,-,-,-,-,-,60
11121,27,Jordan Rendon,2.0 Stars,2.0 Stars,Normal,65,40,60,80,-,-,80,-,-,-,-,-,-,-,-,20
14536,21,Tim Renfroe,1.0 Stars,2.0 Stars,Fragile,55,20,45,80,60,50,80,-,-,-,-,-,-,-,-,55
17590,15,Chad Renny,1.0 Stars,2.0 Stars,Normal,45,50,50,55,45,-,-,45,-,-,-,-,-,-,-,60
14613,21,Alberto Reyes,1.5 Stars,2.0 Stars,Normal,45,45,50,45,50,50,-,-,-,50,-,-,-,-,-,35
13804,22,Jamie Reynolds,1.5 Stars,2.0 Stars,Normal,50,45,50,-,-,70,-,-,-,65,-,-,-,-,-,25
15715,19,Alan Rhodes,1.0 Stars,2.0 Stars,Normal,50,50,45,50,65,-,-,40,-,-,-,-,-,-,-,40
13419,23,Eugenio Ribsi,1.5 Stars,2.0 Stars,Normal,45,45,45,50,50,-,55,-,-,-,50,-,-,-,-,35
16874,18,Johan Ricacho,0.5 Stars,2.0 Stars,Normal,50,45,45,55,60,-,-,-,65,-,-,-,-,-,-,65
12742,23,Ferris Rice,1.5 Stars,2.0 Stars,Normal,50,50,40,45,55,50,50,-,-,-,-,-,-,-,-,50
14856,21,James Richardson,1.5 Stars,2.0 Stars,Normal,40,45,45,-,-,45,-,-,-,45,-,-,-,-,-,35
15579,19,Zachary Rickard,1.0 Stars,2.0 Stars,Normal,60,25,50,65,-,-,70,-,-,-,-,-,-,-,-,25
16803,18,Jose Rico,0.5 Stars,2.0 Stars,Fragile,45,40,45,50,55,-,-,-,60,-,-,-,-,-,-,70
17588,16,Ron Riel,1.0 Stars,2.0 Stars,Normal,60,30,55,65,70,-,-,-,-,-,-,-,-,-,-,45
12959,23,HORST RIJNEVELD,1.5 Stars,2.0 Stars,Fragile,80,40,30,80,-,-,80,-,-,-,-,-,-,-,-,35
17262,17,Danny Rios,0.5 Stars,2.0 Stars,Normal,45,45,45,50,50,-,-,-,55,-,-,-,-,-,-,45
9579,28,JOSH RIPPERT,2.0 Stars,2.0 Stars,Wrecked,45,40,50,55,-,-,45,50,-,-,-,-,-,-,-,55
16634,18,Jose Rivera,1.5 Stars,2.0 Stars,Normal,55,45,45,-,50,50,80,-,50,50,-,-,-,55,-,45
13896,20,Ricky Rivera,1.5 Stars,2.0 Stars,Durable,45,50,50,70,50,-,45,-,-,-,-,-,-,-,-,45
15761,19,Taylor Rivers,0.5 Stars,2.0 Stars,Normal,45,45,45,50,45,-,45,45,-,-,-,-,-,-,-,50
10938,26,STEPHEN RIX,2.0 Stars,2.0 Stars,Durable,45,50,50,-,50,60,-,-,-,-,-,-,-,-,65,30
13135,23,Mick Roberts,1.5 Stars,2.0 Stars,Normal,40,30,50,-,40,45,40,45,-,-,-,-,-,-,-,60
16678,18,Logan Robinson,1.0 Stars,2.0 Stars,Durable,40,50,45,40,45,-,-,-,50,-,-,-,-,-,-,45
13897,21,Bobby Rock,1.5 Stars,2.0 Stars,Normal,45,45,45,50,-,50,-,50,-,-,-,-,-,-,-,50
17264,17,Carlos Rodriguez,1.0 Stars,2.0 Stars,Normal,40,45,50,45,-,45,-,50,-,-,-,-,-,-,-,50
15972,19,Daniel Rodriguez,1.0 Stars,2.0 Stars,Normal,45,45,50,55,60,-,-,-,-,50,-,-,-,-,-,55
17122,16,Dave Rodriguez,0.5 Stars,2.0 Stars,Normal,50,35,55,55,50,-,45,55,-,-,-,-,-,-,-,65
11005,25,JORGE RODRIGUEZ,2.0 Stars,2.0 Stars,Fragile,55,50,45,65,40,-,-,45,55,-,-,-,-,-,-,35
14401,21,Manny Rodriguez,1.5 Stars,2.0 Stars,Normal,55,50,25,65,50,-,-,55,-,-,-,-,-,-,-,50
17402,16,Pedro Rodriguez,0.5 Stars,2.0 Stars,Normal,45,35,50,45,55,55,35,-,-,-,-,-,-,-,-,55
10976,25,MARK ROGERS,2.0 Stars,2.0 Stars,Durable,50,40,50,50,45,-,-,-,55,-,-,-,-,-,-,40
15755,19,Jesus Rojo,1.0 Stars,2.0 Stars,Fragile,40,60,50,45,45,-,35,45,-,-,-,-,-,-,-,40
17008,16,Sam Romaine,0.5 Stars,2.0 Stars,Normal,60,35,50,80,-,-,75,-,-,-,-,-,-,-,-,30
12948,26,MARTY ROMAN,2.0 Stars,2.0 Stars,Fragile,55,45,50,55,65,65,55,55,-,60,-,-,-,-,-,70
12984,22,DESIDERIO ROMANELLI,1.5 Stars,2.0 Stars,Normal,60,40,35,80,50,80,-,-,35,-,-,-,-,-,-,25
17647,15,Manny Romas,0.5 Stars,2.0 Stars,Normal,50,35,40,55,50,-,-,55,-,-,-,-,-,-,-,65
15978,19,Luis Romero,1.5 Stars,2.0 Stars,Normal,50,45,50,50,50,-,-,55,-,50,-,-,-,-,-,75
11509,25,VERDIANO RONCALLI,1.5 Stars,2.0 Stars,Normal,55,45,40,70,-,-,65,-,-,-,-,-,-,-,-,35
11022,25,KELLY ROSENBERGER,1.5 Stars,2.0 Stars,Durable,80,40,50,80,65,-,80,-,-,65,-,-,-,-,-,25
12735,24,Salvatore Rospigliosi,2.0 Stars,2.0 Stars,Normal,55,50,35,65,45,-,-,50,-,50,-,40,-,-,-,40
10409,28,Lee Ross,2.0 Stars,2.0 Stars,Durable,50,45,35,60,-,-,-,-,50,-,-,-,-,-,-,50
16191,18,Ryan Ross,0.5 Stars,2.0 Stars,Normal,45,45,45,45,45,-,50,-,35,-,-,-,-,-,-,60
11417,26,MAXIMINO ROSSITO,2.0 Stars,2.0 Stars,Normal,60,25,45,80,-,70,-,-,-,-,-,-,-,-,-,20
17178,16,Bill Rowsell,1.0 Stars,2.0 Stars,Normal,55,45,45,80,-,-,80,-,-,-,-,-,-,-,-,25
14487,20,Ed Rowsell,1.5 Stars,2.0 Stars,Normal,60,50,45,80,50,65,70,-,65,-,-,-,-,75,-,50
15389,19,Jon Rubi,1.0 Stars,2.0 Stars,Normal,40,45,50,40,45,-,-,45,-,-,-,-,35,-,-,70
16859,17,Franklin Rubinos,1.0 Stars,2.0 Stars,Normal,50,30,50,50,-,-,-,40,-,55,-,-,-,-,-,40
12593,23,Mannus Ruijter,2.0 Stars,2.0 Stars,Normal,45,35,55,50,40,-,50,-,-,-,-,-,-,-,-,50
13181,24,BOB RUIZ,2.0 Stars,2.0 Stars,Normal,50,45,45,65,45,35,70,-,-,-,-,-,-,-,-,50
12957,25,JAVY RUIZ,2.0 Stars,2.0 Stars,Durable,50,45,50,50,65,-,50,-,-,-,-,-,-,-,-,65
12473,24,Jose Ruiz,2.0 Stars,2.0 Stars,Normal,45,45,45,45,35,35,-,-,40,45,-,-,-,-,-,35
11795,24,JOSE RUIZ,1.5 Stars,2.0 Stars,Normal,55,30,50,60,-,-,-,55,-,50,65,-,-,65,-,35
11809,25,Leo Ruiz,2.0 Stars,2.0 Stars,Normal,55,40,60,80,50,-,-,-,55,-,-,-,-,-,-,35
14413,21,Luis Ruiz,1.5 Stars,2.0 Stars,Normal,55,55,50,70,-,-,65,-,-,-,-,-,-,-,-,25
16895,17,Larry Russell,0.5 Stars,2.0 Stars,Normal,45,45,35,45,50,50,45,-,50,45,-,-,-,-,-,50
13921,22,Foppe Rutte,2.0 Stars,2.0 Stars,Normal,45,45,50,50,35,-,-,45,-,40,-,-,-,-,-,45
11334,31,Miklas Rutten,2.0 Stars,2.0 Stars,Normal,45,50,45,65,-,-,35,-,-,-,-,-,-,-,-,25
12717,23,Duilio Saia,1.5 Stars,2.0 Stars,Normal,50,45,50,65,50,-,-,50,-,-,50,-,-,-,-,55
16028,18,Hakuseki Sakai,1.0 Stars,2.0 Stars,Normal,35,45,45,35,45,-,-,-,40,-,-,-,-,-,-,70
12012,25,Yoshiharu Sakamoto,2.0 Stars,2.0 Stars,Durable,45,45,40,60,45,-,-,-,35,-,-,-,-,-,-,65
14751,20,Kosho Sakata,1.5 Stars,2.0 Stars,Normal,60,50,40,70,55,-,70,60,-,-,40,-,-,-,-,35
15026,19,Umayr Salah al Din,1.5 Stars,2.0 Stars,Fragile,45,45,50,50,50,-,50,-,-,-,-,35,40,-,-,45
15223,20,Ivan Salazar,0.5 Stars,2.0 Stars,Normal,55,25,50,80,-,-,-,-,-,-,-,65,-,-,-,30
15537,19,Juan Salazar,0.5 Stars,2.0 Stars,Normal,60,30,45,75,50,50,75,-,-,-,-,-,-,-,-,55
13688,22,Denny Salcedo,1.5 Stars,2.0 Stars,Normal,50,30,45,55,45,-,40,-,50,-,-,-,-,45,-,60
17057,17,Jerry Saldana,0.5 Stars,2.0 Stars,Normal,45,45,45,45,55,-,50,-,-,-,-,-,-,-,-,75
16076,19,Mike Salvador,1.5 Stars,2.0 Stars,Normal,55,45,50,80,55,70,-,-,40,-,-,-,-,45,-,45
13983,22,Jose Salvatierra,2.0 Stars,2.0 Stars,Normal,55,35,45,60,-,-,60,55,-,-,-,-,-,-,-,55
17184,18,Murtadhy Sameer,1.5 Stars,2.0 Stars,Normal,45,45,45,50,50,-,-,-,50,-,-,-,-,-,-,40
12834,24,Sean Samuels,1.5 Stars,2.0 Stars,Normal,45,30,45,55,50,-,-,50,-,-,-,-,-,-,-,50
12792,24,Danny Sandoval,2.0 Stars,2.0 Stars,Normal,45,45,45,55,50,-,-,-,55,-,-,-,-,-,-,50
16110,19,Francisco Sandoval,1.0 Stars,2.0 Stars,Normal,60,45,45,65,-,-,-,-,55,70,-,-,-,-,-,30
16763,18,Victor Sandoval,1.5 Stars,2.0 Stars,Durable,50,40,50,55,50,-,-,-,40,-,-,-,-,-,-,50
11547,28,GIANLUIGI SANGUINACCO,2.0 Stars,2.0 Stars,Durable,50,50,40,55,-,-,45,-,-,55,-,-,-,-,-,25
11945,25,Pamphile Sanguinacco,2.0 Stars,2.0 Stars,Normal,50,40,50,50,45,-,-,50,-,50,-,-,-,-,-,45
15631,22,Flavio Sanguinetti,1.5 Stars,2.0 Stars,Fragile,60,45,50,70,-,-,80,-,-,-,-,-,-,-,-,40
16631,18,Jaime Sarrano,0.5 Stars,2.0 Stars,Normal,45,40,50,45,40,40,45,45,40,-,-,-,-,-,-,50
16381,18,Antero Sarreira,0.5 Stars,2.0 Stars,Normal,50,40,45,55,50,-,-,45,-,50,-,-,-,-,-,45
10947,26,EKO SARTIKA,2.0 Stars,2.0 Stars,Durable,50,40,45,65,45,-,-,50,-,-,-,-,-,-,-,55
12921,24,KOICHI SASAKI,2.0 Stars,2.0 Stars,Durable,55,40,50,-,35,80,75,-,-,80,-,-,-,-,-,55
11555,28,TEINOSUKE SASAKI,2.0 Stars,2.0 Stars,Fragile,45,30,50,45,50,50,45,-,55,-,-,-,-,-,-,55
12711,25,Juan Sastre,2.0 Stars,2.0 Stars,Fragile,45,50,50,50,50,-,-,-,-,45,-,-,-,-,-,40
12848,23,Yoshii Sato,2.0 Stars,2.0 Stars,Normal,50,40,45,50,45,50,-,-,50,50,-,-,-,-,-,50
16781,18,Guillermo Saucedo,1.0 Stars,2.0 Stars,Normal,45,45,50,60,65,-,-,-,35,-,-,-,-,-,-,70
15479,19,Slavko Savicevic,0.5 Stars,2.0 Stars,Normal,40,45,50,-,45,45,35,-,-,45,-,-,-,-,-,55
15023,23,Craig Savin,1.5 Stars,2.0 Stars,Normal,35,45,45,40,40,-,40,35,-,-,-,-,-,-,-,65
15790,23,Roger Scarlett,1.5 Stars,2.0 Stars,Normal,60,50,40,80,-,80,-,-,-,-,-,-,-,-,-,35
9109,34,MARK SCHLOBOHM,2.0 Stars,2.0 Stars,Iron Man,40,40,45,55,-,20,-,-,-,-,-,-,-,-,-,25
12229,24,Job Schoenmakers,2.0 Stars,2.0 Stars,Fragile,70,40,45,80,-,-,80,-,-,-,-,-,-,-,-,25
12240,25,Stan Scholten,2.0 Stars,2.0 Stars,Normal,55,45,40,60,50,50,65,50,-,55,-,-,-,-,-,40
15297,19,Ebert Schouten,1.0 Stars,2.0 Stars,Durable,50,55,40,55,50,-,-,40,-,-,-,-,-,-,-,50
17644,16,Denis Schregardus,0.5 Stars,2.0 Stars,Normal,50,40,50,65,50,-,-,40,-,-,-,-,-,-,-,50
10634,26,Doug Schueller,2.0 Stars,2.0 Stars,Fragile,65,30,60,65,65,70,65,65,-,-,65,-,-,-,-,50
17806,16,Adam Schultze,0.5 Stars,2.0 Stars,Normal,45,40,50,45,55,-,-,-,-,50,-,-,-,-,-,50
15606,19,Paul Schwab,1.0 Stars,2.0 Stars,Normal,50,50,45,60,65,-,-,40,-,-,-,-,-,-,-,45
8273,32,SEAN SCHWARTZ,2.0 Stars,2.0 Stars,Normal,45,50,45,50,-,-,-,45,-,-,-,-,-,-,-,35
13302,23,Ammar Seif,1.5 Stars,2.0 Stars,Normal,65,25,50,80,65,-,80,-,-,-,-,-,60,-,-,65
17345,17,Victor Selkirk,1.0 Stars,2.0 Stars,Normal,45,35,45,-,50,45,-,-,50,50,-,-,-,-,-,50
15104,18,Gerard Selman,0.5 Stars,2.0 Stars,Fragile,55,25,45,55,65,65,65,-,40,-,-,-,-,-,-,55
12684,24,Jin-ho Seol,2.0 Stars,2.0 Stars,Normal,50,30,55,60,50,-,50,-,-,-,-,-,-,-,-,60
16002,19,Armando Serna,1.5 Stars,2.0 Stars,Normal,45,40,45,45,55,-,-,-,35,-,-,-,-,-,-,65
