ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
11748,SS,Egiodeo Lucetti,21,1.5 Stars,3.0 Stars,L,L,N,H,L,N,Unknown,65,60,55,45,65,70,50,40,2015,1,6
12408,SS,RAY LUCKWELL,20,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,45,45,45,60,45,60,50,0,0,0
13426,SS,Graciano Machadinho,20,0.5 Stars,1.5 Stars,N,N,L,L,N,N,Unknown,50,40,35,45,50,40,55,65,0,0,0
11615,SS,Kade MacKay,21,1.5 Stars,4.5 Stars,N,N,N,N,H,N,Unknown,65,60,65,50,55,45,30,20,2015,1,5
9235,SS,BRODY MAIN,26,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,50,45,50,45,60,30,40,50,2009,8,3
13611,SS,Chris Mancilla,18,0.5 Stars,5.0 Stars,H,H,N,N,H,N,Unknown,70,60,65,50,70,60,30,30,0,0,0
14633,SS,Boguljub Mandaric,17,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,50,45,40,60,60,40,30,20,0,0,0
13977,SS,Willard Marcotte,17,0.5 Stars,2.5 Stars,H,N,N,N,N,N,Unknown,55,50,50,50,55,40,25,30,0,0,0
14042,SS,Faustino Margalha,18,0.5 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,45,45,45,50,30,40,40,55,0,0,0
13034,SS,Emesto Martinella,19,0.5 Stars,1.5 Stars,L,L,N,N,N,N,Unknown,45,45,45,35,55,65,60,60,2017,10,16
9803,SS,Javier Mata,26,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,50,30,30,55,50,30,45,25,0,0,0
13104,SS,Kazuho Matsuda,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,50,50,45,60,35,20,20,2017,10,2
12934,SS,HARRY MCANDREW,24,1.0 Stars,1.5 Stars,N,H,N,L,H,N,Normal,45,40,30,50,50,45,55,60,2015,8,6
10998,SS,ALPHA MCLAUGHLIN JR.,22,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Outspoken,50,45,40,40,45,45,40,45,2014,4,3
14870,SS,Dennis McLeod,17,0.5 Stars,4.5 Stars,N,L,L,N,N,N,Unknown,55,65,70,50,55,45,50,40,0,0,0
14409,SS,Glenn McMurdo,18,0.5 Stars,2.0 Stars,N,H,N,H,N,N,Unknown,55,45,50,35,50,45,30,30,0,0,0
13315,SS,Clive McThormoid,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,45,50,50,40,40,40,0,0,0
7659,SS,Jesse Meadows,31,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,40,55,45,45,40,55,65,80,2005,1,5
14971,SS,Julio Mejia,17,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,55,45,35,45,55,55,30,20,0,0,0
13256,SS,Orlando Mendez,23,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Unknown,40,35,50,50,30,40,55,45,2017,10,19
9962,SS,BRUCE MENDOZA,31,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,45,50,30,50,50,55,60,60,2008,8S,1
14934,SS,Guastão Monteiro,17,0.5 Stars,2.5 Stars,L,L,N,H,L,L,Unknown,55,40,50,45,50,40,30,50,0,0,0
14232,SS,Chris Mooney,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,50,45,45,55,55,55,40,0,0,0
12124,SS,Carlos Mora,21,1.0 Stars,1.5 Stars,H,N,N,H,N,N,Captain,45,45,45,40,45,45,55,55,0,0,0
14427,SS,Michele Moravia,21,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,55,45,45,50,50,55,60,0,0,0
13777,SS,Logan Moylan,19,0.5 Stars,1.5 Stars,L,L,L,H,L,N,Unknown,50,45,35,40,55,60,55,45,0,0,0
14773,SS,Guus Mulder,17,0.5 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,60,45,30,50,70,60,70,75,0,0,0
14964,SS,Victor Murgia,17,0.5 Stars,2.5 Stars,H,N,N,H,N,N,Unknown,55,50,45,45,60,45,50,55,0,0,0
6997,SS,ART MURRAY,32,2.0 Stars,2.0 Stars,L,H,N,N,L,N,Outspoken,45,55,35,45,55,45,50,50,2003,4,14
11076,SS,Romain Nardiello,25,0.5 Stars,1.0 Stars,N,H,L,L,H,N,Humble,40,35,35,50,45,20,20,20,0,0,0
12257,SS,ADRIAN NAVA,20,0.5 Stars,2.0 Stars,N,L,H,H,H,H,Unknown,50,40,40,40,55,50,35,25,0,0,0
14388,SS,Alex Navarro,18,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,50,45,50,45,50,40,25,30,0,0,0
13377,SS,Boris Nikezic,19,0.5 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,60,50,45,45,65,55,50,40,0,0,0
12579,SS,Velimir Nikolic,21,0.5 Stars,2.5 Stars,N,H,N,L,H,N,Normal,55,50,45,60,50,40,60,40,0,0,0
12312,SS,Katsumi Nishi,20,1.5 Stars,2.5 Stars,L,L,L,N,N,H,Unknown,55,55,55,50,55,45,60,70,2015,1,14
14233,SS,Kazunori Okamoto,18,0.5 Stars,2.0 Stars,L,L,N,H,L,N,Unknown,55,45,45,45,55,45,30,30,0,0,0
11162,SS,Luis Olivarez,27,1.5 Stars,1.5 Stars,H,N,L,N,N,N,Captain,45,45,25,55,45,35,35,30,0,0,0
12953,SS,Christian Olive,22,2.0 Stars,3.0 Stars,N,N,N,L,N,N,Unknown,60,55,45,45,55,50,50,55,2016,1,11
14864,SS,Ostoja Omeragic,17,0.5 Stars,2.0 Stars,H,N,N,N,N,H,Unknown,55,50,50,45,50,65,45,60,0,0,0
13623,SS,Noah Oonk,19,0.5 Stars,2.0 Stars,H,L,H,N,N,L,Unknown,50,45,50,40,55,40,45,30,0,0,0
13528,SS,Juan Orbe,19,0.5 Stars,1.5 Stars,N,H,N,N,L,L,Unknown,50,30,30,35,55,45,25,40,0,0,0
12924,SS,Oscar Owen,21,2.0 Stars,3.0 Stars,L,L,N,H,L,N,Unknown,50,50,50,55,55,55,40,60,2015,1,8
10258,SS,Ken Pardy,25,1.5 Stars,1.5 Stars,N,N,L,H,N,N,Normal,45,45,45,50,45,45,50,55,0,0,0
12610,SS,Su-min Park,20,0.5 Stars,1.5 Stars,L,L,N,N,L,L,Outspoken,55,35,20,45,50,65,50,35,0,0,0
12069,SS,Young-pil Park,22,1.5 Stars,1.5 Stars,N,H,H,N,N,N,Normal,40,35,30,40,45,40,25,55,0,0,0
12951,SS,EDGAR PENA,19,1.5 Stars,1.5 Stars,L,N,L,L,N,N,Unknown,45,40,45,35,45,50,40,50,2016,6,15
13851,SS,Jesus Pena,17,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,55,60,55,50,55,55,40,40,0,0,0
11182,SS,Sal Pena,26,0.5 Stars,0.5 Stars,N,N,N,N,L,N,Normal,35,35,25,35,40,65,65,70,0,0,0
13336,SS,David Perez,19,0.5 Stars,1.5 Stars,N,N,N,N,N,L,Unknown,45,55,50,40,45,45,50,40,0,0,0
14570,SS,Freddy Perez,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,60,45,50,40,60,55,25,20,0,0,0
15006,SS,Gabriel Perez,19,0.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,45,45,50,55,35,40,35,20,0,0,0
14805,SS,Nicolas Petersen,17,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Unknown,50,35,35,40,55,50,45,60,0,0,0
6764,SS,MARK POE,33,2.5 Stars,2.5 Stars,N,L,N,N,H,N,Normal,50,45,35,35,50,35,40,45,2003,9,4
11308,SS,Harrison Pratly,22,2.0 Stars,2.5 Stars,N,N,H,H,H,H,Sparkplug,55,45,45,45,50,30,25,30,0,0,0
10032,SS,ADRIAN PURVIANCE,29,2.5 Stars,2.5 Stars,L,L,N,H,N,N,Selfish,55,45,40,40,60,40,35,70,2010,8,4
12523,SS,Nazeeh Qasim,22,0.5 Stars,0.5 Stars,N,H,N,H,L,N,Normal,40,45,20,40,50,45,40,50,0,0,0
12536,SS,Asif Qutaiba,24,1.5 Stars,1.0 Stars,N,N,L,N,L,N,Normal,40,45,25,40,45,40,40,20,0,0,0
14448,SS,Melvin Ramirez,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,45,45,55,50,55,40,30,0,0,0
9537,SS,ED RAMOS,26,1.5 Stars,1.5 Stars,N,N,L,N,N,L,Outspoken,40,40,30,45,50,50,50,60,2010,11,2
14670,SS,Jesus Ramos,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,50,45,55,40,25,20,0,0,0
14025,SS,Paullo Rebeca,19,0.5 Stars,0.5 Stars,N,N,L,H,L,N,Unknown,45,35,25,35,55,45,45,35,0,0,0
10990,SS,PHIL RHODES,21,1.5 Stars,2.0 Stars,H,N,L,N,N,N,Outspoken,50,45,40,40,60,40,50,40,2014,6,9
12615,SS,Terence Richard,21,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,40,35,50,60,60,75,0,0,0
12378,SS,YASIN RIDA,19,0.5 Stars,3.0 Stars,N,N,N,N,H,N,Unknown,60,50,60,50,50,45,60,50,2016,2,4
10986,SS,Matt Riga,22,2.5 Stars,5.0 Stars,N,N,H,N,N,L,Outspoken,75,60,40,80,60,60,55,65,2014,1,1
12665,SS,Miguel Rivera,20,0.5 Stars,0.5 Stars,N,N,N,N,L,N,Normal,40,35,30,40,55,55,45,60,0,0,0
14987,SS,Oscar Rivera,17,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,45,30,50,55,55,50,55,0,0,0
11208,SS,Jay Rivers,22,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,45,45,45,55,65,60,70,0,0,0
13519,SS,Tom Robinson,19,0.5 Stars,1.0 Stars,N,N,N,N,N,N,Unknown,45,35,20,50,65,40,45,60,0,0,0
10129,SS,Ricardo Rodriguez,24,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,60,55,50,40,65,55,70,80,2011,1,4
13647,SS,Terry Romanov,20,1.0 Stars,3.0 Stars,H,N,N,H,N,L,Unknown,60,45,50,55,60,45,65,70,0,0,0
15307,SS,Sandy Ruiz,17,0.5 Stars,1.0 Stars,H,N,N,N,N,N,Unknown,45,40,35,40,50,40,50,45,0,0,0
12157,SS,Bakir Sabeer,21,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,45,40,35,45,60,45,50,0,0,0
11531,SS,TORES SANFINS,25,2.0 Stars,2.0 Stars,L,L,N,H,N,L,Selfish,50,50,45,45,65,30,20,20,2014,4,9
12787,SS,Alberto Santos,20,0.5 Stars,3.5 Stars,N,N,N,L,H,N,Normal,65,45,60,55,70,40,45,65,0,0,0
14397,SS,Mason Scollick,21,1.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,55,50,55,45,50,35,45,35,2017,1,13
13189,SS,ADAM SCZEPANSKI,24,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,45,45,45,40,45,45,40,2016,4,6
11796,SS,John Sheppard,20,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,45,55,45,55,40,20,35,2015,3,5
12351,SS,Naofumi Shimizu,24,2.0 Stars,2.0 Stars,N,H,H,L,N,N,Normal,50,45,40,45,65,55,60,40,2015,1,15
13742,SS,Riichi Shimizu,19,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,55,50,45,40,50,55,40,45,0,0,0
13720,SS,Taku Shimoda,19,0.5 Stars,0.5 Stars,N,N,L,N,L,N,Unknown,40,35,35,35,50,40,35,40,0,0,0
12374,SS,WILLIE SILVERIO,20,0.5 Stars,2.0 Stars,H,N,H,L,H,N,Unknown,50,45,40,45,50,55,25,45,2016,11,3
12087,SS,Slavko Simovic,21,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,50,45,35,55,45,25,0,0,0
10377,SS,Tyler Simper,23,1.0 Stars,1.5 Stars,L,L,N,N,N,N,Normal,45,40,35,45,45,45,45,45,2012,12,23
10380,SS,Henry Skrimshander,24,3.5 Stars,3.5 Stars,N,H,L,N,H,N,Fan Fav,65,50,55,55,65,25,20,20,2012,1,14
10611,SS,JASON SMALL,23,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Sparkplug,50,45,35,35,55,35,25,30,2013,7,3
7772,SS,Victor Sotelo,31,5.0 Stars,5.0 Stars,H,N,H,N,H,N,Normal,60,50,55,45,55,30,60,55,0,0,0
12631,SS,Cam Spooner,20,1.5 Stars,2.0 Stars,N,H,N,L,N,N,Normal,55,50,40,40,60,45,50,75,0,0,0
10368,SS,Matt Stec,24,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,50,50,40,45,55,65,65,75,2012,5,19
10432,SS,Kyle Stevens,23,1.5 Stars,2.0 Stars,H,N,N,N,N,H,Normal,50,40,45,50,60,35,35,25,2012,10,17
9622,SS,MIKE STOEGER,26,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,40,20,50,40,45,55,60,2013,9,1
12837,SS,Masafumi Sugimoto,21,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,60,50,35,45,60,65,45,30,0,0,0
14275,SS,Borisav Svabic,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,35,45,50,60,55,55,0,0,0
13631,SS,Dositej Svetozar,20,1.5 Stars,2.5 Stars,N,H,L,N,N,N,Unknown,50,50,50,50,50,40,70,60,0,0,0
12110,SS,Rudko Svetozar,21,2.0 Stars,2.5 Stars,L,H,N,L,H,H,Normal,50,45,40,40,60,70,45,60,0,0,0
15327,SS,Tokito Taki,16,0.5 Stars,1.5 Stars,N,L,L,N,L,N,Unknown,55,40,30,45,60,65,45,55,0,0,0
14955,SS,Munenao Tanaka,17,0.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,55,45,35,50,60,45,30,25,0,0,0
13902,SS,Yudai Tanaka,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,40,45,55,40,35,35,0,0,0
14830,SS,Aiden Taylor,17,0.5 Stars,2.5 Stars,H,N,L,L,H,N,Unknown,65,50,50,50,65,55,65,65,0,0,0
10851,SS,Kevin Taylor,24,1.5 Stars,1.5 Stars,L,N,N,N,N,L,Normal,45,35,30,45,50,35,50,45,2012,10,11
14817,SS,Djoka Telacevic,18,0.5 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,55,50,60,50,60,35,20,20,0,0,0
12131,SS,George Thelwell,21,1.5 Stars,2.0 Stars,N,L,N,L,N,N,Normal,50,50,45,40,55,55,65,70,0,0,0
7073,SS,Dickie Thon,34,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,40,45,40,40,45,40,60,40,0,0,0
14874,SS,Dermot Timney,18,0.5 Stars,5.0 Stars,L,N,L,N,L,N,Unknown,70,50,65,45,70,50,50,60,0,0,0
8377,SS,MATT TOLBERT,28,1.5 Stars,1.5 Stars,N,N,L,L,N,N,Normal,35,40,40,40,40,20,30,20,2007,9,12
13179,SS,JAY TOOMEY,21,2.0 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,60,60,55,45,60,60,35,20,2016,3,2
15428,SS,Jesus Torres,16,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,45,35,50,55,35,50,45,0,0,0
11030,SS,JORGE TORRES,22,2.0 Stars,2.5 Stars,N,N,L,H,N,H,Normal,55,40,35,60,60,35,20,60,2014,1S,2
11018,SS,KEN TRAVIS,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Prankster,55,50,45,45,55,35,40,30,2014,11,4
14521,SS,Hideki Tsuchida,17,0.5 Stars,2.5 Stars,N,N,L,H,N,N,Unknown,65,45,30,60,65,55,35,40,0,0,0
13555,SS,Alan Tunstall,19,0.5 Stars,1.5 Stars,N,N,H,L,H,N,Unknown,45,45,40,50,55,50,25,20,0,0,0
8148,SS,Nelson Turton,32,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Normal,40,35,50,50,50,45,45,35,0,0,0
13435,SS,Ghassan Usamah,19,0.5 Stars,1.0 Stars,N,N,N,L,H,N,Unknown,45,35,30,40,65,40,35,35,0,0,0
15393,SS,Otte van de Moosdijk,16,0.5 Stars,1.5 Stars,N,N,N,N,N,L,Unknown,45,40,45,40,45,55,50,35,0,0,0
10732,SS,Eppe van der Meer,25,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Normal,40,35,35,50,50,55,60,65,0,0,0
12220,SS,Ned van Ewijk,20,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,55,45,40,40,60,45,45,65,0,0,0
10263,SS,Donny van Leersum,25,1.5 Stars,1.0 Stars,N,L,N,N,L,N,Normal,40,40,30,45,40,40,55,40,0,0,0
12809,SS,Jordan Vargas,20,1.5 Stars,2.5 Stars,H,N,N,N,N,L,Normal,60,50,40,45,55,50,55,65,0,0,0
9188,SS,DAVE VASQUEZ,27,2.0 Stars,2.0 Stars,N,H,N,N,H,N,Normal,50,40,40,40,55,20,35,25,2009,5,3
11035,SS,NICK VASQUEZ,22,1.5 Stars,2.0 Stars,H,N,H,N,H,N,Sparkplug,50,45,40,55,55,30,25,50,2014,12,7
9561,SS,NATE VAUGHAN,25,1.5 Stars,1.5 Stars,N,N,H,N,L,N,Normal,45,40,35,45,55,50,55,65,2013,11,3
15331,SS,Hector Vazquez,16,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,50,40,40,50,55,60,55,50,0,0,0
11742,SS,MIGUEL VEGA,21,1.5 Stars,2.0 Stars,H,N,N,N,H,N,Unknown,45,70,50,35,40,55,30,20,2015,8,10
7201,SS,Francisco Velesquez,33,2.0 Stars,2.0 Stars,L,L,H,N,N,N,Normal,50,65,40,30,45,55,70,55,0,0,0
14833,SS,Erwijn Verbeek,17,0.5 Stars,3.5 Stars,N,N,N,N,N,N,Unknown,70,55,50,50,70,55,50,55,0,0,0
14061,SS,Harry Verhoeven,18,0.5 Stars,1.0 Stars,N,H,L,L,H,N,Unknown,45,35,30,40,45,35,35,35,0,0,0
13444,SS,Jorge Villa,20,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,50,40,45,50,55,55,50,45,0,0,0
13145,SS,Leo Vlasman,20,0.5 Stars,1.5 Stars,L,N,H,N,H,N,Unknown,45,40,35,45,60,45,25,35,0,0,0
13936,SS,Tim Voirol,17,0.5 Stars,2.5 Stars,N,N,N,L,H,N,Unknown,55,55,60,45,60,55,50,55,0,0,0
8012,SS,DAKOTA VOORHEES,30,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,40,40,40,45,50,35,50,45,2006,3,15
10854,SS,Dustin Wall,27,2.5 Stars,2.5 Stars,N,N,N,N,H,H,Normal,55,55,45,60,60,45,60,60,2012,5,3
7657,SS,Bobby Waterman,31,2.5 Stars,2.5 Stars,N,N,H,L,H,N,Humble,45,55,50,45,45,45,55,50,2005,2,4
12139,SS,Conor Welch,21,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,50,50,40,50,45,35,30,0,0,0
12785,SS,Dylan West,20,1.0 Stars,2.0 Stars,N,H,N,N,H,H,Normal,45,45,45,35,55,65,55,70,0,0,0
8690,SS,Michael Westen,28,2.5 Stars,2.5 Stars,N,H,N,L,H,N,Fan Fav,45,45,40,45,50,50,75,55,2007,4,11
14137,SS,Branco Westers,18,0.5 Stars,0.5 Stars,L,N,N,N,N,N,Unknown,40,35,30,45,50,55,60,55,0,0,0
10383,SS,Bobby Wiseman,24,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Outspoken,45,40,35,45,50,35,50,45,2012,5,7
10523,SS,Adam Wood,24,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Outspoken,45,45,45,45,50,50,60,55,0,0,0
14534,SS,Howie Woodcock,21,0.5 Stars,1.5 Stars,N,H,L,N,H,N,Unknown,45,40,45,40,50,55,45,35,0,0,0
10458,SS,Reggie Worst,25,1.5 Stars,1.5 Stars,N,N,N,N,L,H,Normal,40,35,30,50,50,20,25,20,0,0,0
12607,SS,Fateen Yasin,21,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,45,40,50,55,30,20,0,0,0
15288,SS,Lewis Yasmin,16,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,45,40,40,45,60,40,50,50,0,0,0
12669,SS,Kyung-jin Yoo,20,0.5 Stars,1.5 Stars,N,N,L,H,N,H,Normal,45,45,45,40,45,45,35,35,0,0,0
12040,SS,Naoya Yoshida,21,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,45,45,45,50,60,50,55,0,0,0
15129,SS,Theo Young,17,0.5 Stars,1.0 Stars,N,H,L,L,H,N,Unknown,40,40,25,45,60,35,20,20,0,0,0
11606,SS,TRAVIS ZANDER,20,0.5 Stars,2.0 Stars,N,H,N,L,H,N,Unknown,55,50,40,35,50,50,45,55,2015,10,9
12237,LF,Hashim Abdul-Hasib,20,0.5 Stars,1.0 Stars,N,N,H,N,L,N,Normal,45,35,25,35,45,30,30,35,0,0,0
11634,LF,Diego Acevedo,21,2.0 Stars,3.5 Stars,N,L,N,N,N,H,Unknown,60,60,50,60,60,70,60,70,2015,1,7
11448,LF,GRAVIEL ADRO,23,1.0 Stars,1.5 Stars,L,N,H,N,N,L,Outspoken,45,40,45,45,45,35,20,25,2013,11,18
9864,LF,Edgar Almendarez,26,1.0 Stars,1.5 Stars,N,L,N,N,N,L,Prankster,40,35,40,50,40,30,35,45,0,0,0
11123,LF,Carlos Alonzo,24,0.5 Stars,0.5 Stars,N,N,N,N,H,N,Normal,35,40,30,35,40,65,60,40,0,0,0
14776,LF,Fidel Alvarado,17,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,40,40,40,50,20,20,30,0,0,0
7009,LF,D.J. AMBER,32,2.5 Stars,2.5 Stars,H,H,H,L,H,N,Captain,50,50,50,60,60,30,30,30,2003,6,7
11411,LF,JAMIE AMBROSE,25,2.0 Stars,2.0 Stars,N,N,L,N,N,H,Normal,45,45,50,45,50,40,65,65,2013,4,12
10304,LF,Jesus Andrade,25,2.0 Stars,2.0 Stars,H,N,N,N,N,N,Captain,55,45,45,35,55,50,60,50,0,0,0
12196,LF,Mario Andrade,22,1.5 Stars,2.5 Stars,L,N,N,H,N,H,Normal,45,45,50,60,35,55,60,75,0,0,0
10073,LF,PAUL ANDREW,25,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,40,45,45,50,50,60,2010,9,7
11060,LF,Salvador Arellano,26,0.5 Stars,0.5 Stars,H,N,N,N,N,H,Normal,30,30,40,35,30,50,45,55,0,0,0
11983,LF,Alberto Arizmendi,21,1.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,50,50,45,40,55,70,60,75,0,0,0
11267,LF,Jay Arts,22,0.5 Stars,1.5 Stars,N,N,N,N,L,L,Normal,45,45,40,35,45,25,25,25,0,0,0
12852,LF,Kardal Ashraf,20,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,45,40,45,35,50,45,20,25,0,0,0
9180,LF,DAVE AULT,26,0.5 Stars,1.0 Stars,N,N,N,N,L,N,Normal,40,35,35,50,40,20,25,20,2012,11,12
10161,LF,Tommy Babcock,25,2.5 Stars,3.0 Stars,N,H,N,N,N,N,Normal,60,60,50,50,55,45,60,50,2011,2,12
11309,LF,Warren Bacon,22,0.5 Stars,1.5 Stars,N,L,N,N,N,H,Normal,45,35,45,35,50,45,40,45,0,0,0
14212,LF,Kil-sung Bae,19,0.5 Stars,2.5 Stars,N,H,N,L,N,L,Unknown,55,50,50,40,60,45,30,35,0,0,0
12137,LF,Kun-woo Bae,21,0.5 Stars,2.0 Stars,L,L,L,H,N,N,Selfish,50,40,50,40,50,55,35,20,0,0,0
14937,LF,Tiziano Baiano,17,0.5 Stars,2.0 Stars,L,L,H,H,N,N,Unknown,50,45,50,45,50,35,45,45,0,0,0
12160,LF,Melis Bakker,22,1.5 Stars,2.0 Stars,H,N,N,N,N,N,Normal,55,55,45,45,55,45,35,30,0,0,0
7108,LF,Jonathan Barela,34,2.0 Stars,2.0 Stars,N,H,L,L,H,N,Humble,50,40,30,45,55,45,45,50,0,0,0
14260,LF,Liam Beal,18,0.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,55,45,50,45,60,35,45,50,0,0,0
7019,LF,RYAN BECKER,32,2.0 Stars,2.0 Stars,N,N,N,N,H,N,Normal,50,50,35,45,55,40,45,30,2003,8,7
9819,LF,Ramiro Beleite,26,1.5 Stars,1.5 Stars,H,N,N,N,H,N,Captain,45,30,40,40,50,25,20,25,0,0,0
8664,LF,STEVE BELLERIVE,33,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,45,50,50,45,60,50,50,55,2006,4,10
11948,LF,Cain Bellett,21,1.5 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,50,40,45,50,50,60,40,55,0,0,0
11245,LF,Bryce Bence,22,2.0 Stars,2.5 Stars,N,N,H,N,H,N,Normal,50,50,50,55,55,65,70,70,0,0,0
14574,LF,Jose Benitez,17,0.5 Stars,3.0 Stars,N,N,N,N,H,N,Unknown,65,55,50,55,65,65,55,60,0,0,0
11200,LF,Luis Benitez,21,1.0 Stars,2.0 Stars,N,N,N,L,N,N,Humble,45,45,50,40,45,65,40,25,0,0,0
9142,LF,J.P. BENNETT,30,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,45,55,40,50,50,55,75,70,2008,6,13
10294,LF,Christian Bernier,25,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,40,35,35,45,45,60,60,60,0,0,0
13412,LF,Tawfiq bin Aliyy,23,1.5 Stars,1.5 Stars,N,L,N,H,H,N,Normal,45,40,35,50,60,35,50,45,0,0,0
13404,LF,Ayyub bin Hanbal,20,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,45,35,35,40,50,60,50,70,0,0,0
12807,LF,Kameel bin Isam,20,0.5 Stars,1.0 Stars,N,N,N,N,N,N,Normal,45,40,30,35,65,25,40,55,0,0,0
12541,LF,Yasar bin Khayri,24,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,45,35,35,45,45,35,45,30,0,0,0
15256,LF,Nadim bin Mahmud,16,0.5 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,55,40,55,40,55,30,35,40,0,0,0
13445,LF,Abba bin Mufeed,19,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Unknown,35,35,35,40,35,25,25,20,0,0,0
13664,LF,Kasib bin Nu'man,19,0.5 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,50,50,50,40,55,50,40,50,0,0,0
12151,LF,Nazim bin Ubaydah,20,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,55,55,50,50,55,60,60,70,0,0,0
11230,LF,Jason Birkbeck,22,1.0 Stars,2.0 Stars,H,N,N,N,N,L,Normal,55,45,50,40,50,30,20,25,0,0,0
13070,LF,Jayden Black,18,0.5 Stars,2.5 Stars,N,N,H,L,N,L,Unknown,70,50,45,45,65,30,20,25,2017,6,2
10365,LF,Billy Blackburn,23,2.0 Stars,2.5 Stars,N,L,N,N,N,N,Normal,60,50,45,45,55,55,60,65,2012,2,4
14653,LF,Larry Blake,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,40,35,35,60,35,45,35,0,0,0
13531,LF,Punisa Bogicevic,19,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,40,30,45,60,20,20,20,0,0,0
