ID,POS,Name,ORG,Lev,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,STE,SR,DEF,Sct,SctAcc,Draft,OA Pick
11742,SS,MIGUEL VEGA,Longbow Hunters,MLB,06/23/1996,1.5 Stars,2.0 Stars,Normal,60,45,70,50,35,35,55,30,40,55,Aug. 11th   2017,Low,2015,151
7201,SS,Francisco Velesquez,North Korea Outlaws,MLB,07/17/1984,2.0 Stars,2.0 Stars,Fragile,50,50,65,40,35,45,50,70,75,40,Sep. 27th   2017,Average,0,0
14833,SS,Erwijn Verbeek,Amsterdam Dragons,INT,06/06/2000,0.5 Stars,3.0 Stars,Durable,65,70,50,50,50,70,50,50,50,30,Sep. 12th   2017,Average,0,0
14061,SS,Harry Verhoeven,Dubai Bedouins,INT,01/20/1999,0.5 Stars,1.0 Stars,Normal,40,45,35,35,40,50,35,35,40,25,Sep. 13th   2017,Average,0,0
13444,SS,Jorge Villa,Toronto Huskies,R,09/16/1997,0.5 Stars,2.0 Stars,Normal,50,50,40,45,50,55,55,50,55,30,Jul. 27th   2017,Low,0,0
13145,SS,Leo Vlasman,Cleveland Spiders,A,06/13/1997,0.5 Stars,1.0 Stars,Normal,35,45,35,30,45,65,45,25,35,30,Aug. 2nd   2017,Average,0,0
13936,SS,Tim Voirol,-,-,12/16/1999,0.5 Stars,3.0 Stars,Normal,50,55,55,65,40,60,60,50,55,30,Jun. 30th   2017,Average,0,0
8012,SS,DAKOTA VOORHEES,Longbow Hunters,MLB,10/10/1987,2.5 Stars,2.5 Stars,Normal,35,40,40,40,45,50,35,45,80,80,Sep. 11th   2017,Average,2006,48
10854,SS,Dustin Wall,Amsterdam Dragons,MLB,12/04/1989,2.5 Stars,2.5 Stars,Normal,45,50,55,45,55,55,45,60,70,55,Oct. 1st   2017,Average,2012,86
7657,SS,Bobby Waterman,Rome Centurions,MLB,06/28/1986,2.5 Stars,2.5 Stars,Normal,50,45,55,50,45,45,40,55,70,55,Sep. 20th   2017,Average,2005,22
12139,SS,Conor Welch,London Red Coats,A,10/11/1996,0.5 Stars,2.0 Stars,Normal,50,50,50,50,40,45,45,35,40,45,Jul. 5th   2017,Low,0,0
12785,SS,Dylan West,Amsterdam Dragons,AA,06/28/1997,1.0 Stars,1.5 Stars,Fragile,35,45,45,45,35,55,65,55,60,55,Sep. 4th   2017,Average,0,0
8690,SS,Michael Westen,Sao Paulo Black Mambas,MLB,12/06/1988,2.5 Stars,2.5 Stars,Iron Man,40,45,45,40,45,50,45,75,80,80,Sep. 19th   2017,Average,2007,64
14137,SS,Branco Westers,Honolulu Honu,INT,07/20/1999,0.5 Stars,0.5 Stars,Normal,35,40,35,25,45,50,55,60,60,25,Sep. 11th   2017,Average,0,0
10383,SS,Bobby Wiseman,Longbow Hunters,AAA,03/29/1993,1.5 Stars,1.5 Stars,Normal,45,45,40,35,45,50,35,50,55,45,Aug. 10th   2017,Average,2012,90
10523,SS,Adam Wood,North Korea Outlaws,A,08/31/1993,1.0 Stars,1.5 Stars,Normal,45,45,45,45,45,45,50,65,50,20,Sep. 2nd   2017,Average,0,0
14534,SS,Howie Woodcock,-,-,04/22/1996,0.5 Stars,1.5 Stars,Normal,45,45,40,50,40,50,60,50,45,20,Jun. 30th   2017,Average,0,0
10458,SS,Reggie Worst,Denver Blucifers,AA,07/15/1992,1.5 Stars,1.5 Stars,Durable,40,45,35,30,50,50,20,20,40,55,Jun. 21st   2017,Low,0,0
12607,SS,Fateen Yasin,Tokyo Tigers,A,10/03/1996,0.5 Stars,2.0 Stars,Normal,50,50,45,45,40,50,55,30,30,50,Jul. 14th   2017,Low,0,0
15288,SS,Lewis Yasmin,Vancouver Homewreckers,INT,03/22/2001,0.5 Stars,1.5 Stars,Normal,35,45,40,35,50,60,40,45,45,25,Aug. 25th   2017,Average,0,0
12669,SS,Kyung-jin Yoo,Toronto Huskies,R,03/18/1997,0.5 Stars,1.5 Stars,Normal,45,45,45,45,40,45,45,30,35,45,Aug. 21st   2017,Average,0,0
12040,SS,Naoya Yoshida,Dubai Bedouins,A,02/15/1996,1.0 Stars,2.0 Stars,Normal,60,55,45,45,45,50,60,50,65,55,Aug. 31st   2017,Average,0,0
15129,SS,Theo Young,Toronto Huskies,INT,06/10/2000,0.5 Stars,1.0 Stars,Normal,30,40,45,30,45,60,35,20,25,30,Aug. 9th   2017,Low,0,0
11606,SS,TRAVIS ZANDER,Amsterdam Dragons,A,02/14/1997,1.0 Stars,2.0 Stars,Normal,55,50,50,40,35,50,45,45,55,45,Aug. 10th   2017,Average,2015,190
12237,LF,Hashim Abdul-Hasib,-,-,11/16/1996,0.5 Stars,1.0 Stars,Normal,45,45,35,30,35,45,30,25,30,20,Sep. 12th   2017,Average,0,0
11634,LF,Diego Acevedo,Vancouver Homewreckers,AA,04/16/1996,1.5 Stars,3.5 Stars,Durable,55,60,65,55,55,60,70,65,70,65,Jun. 18th   2017,Low,2015,7
11448,LF,GRAVIEL ADRO,North Korea Outlaws,A,10/04/1994,1.0 Stars,1.5 Stars,Normal,45,45,40,40,45,45,30,20,25,45,Aug. 31st   2017,Average,2013,218
9864,LF,Edgar Almendarez,-,-,12/21/1990,1.0 Stars,1.5 Stars,Normal,40,40,35,40,50,40,30,35,30,40,Aug. 3rd   2017,Average,0,0
11123,LF,Carlos Alonzo,-,-,01/13/1993,0.5 Stars,0.5 Stars,Normal,25,35,40,30,35,40,65,55,60,45,Jul. 21st   2017,Average,0,0
14776,LF,Fidel Alvarado,Galapagos Shellbacks,INT,04/04/2000,0.5 Stars,2.0 Stars,Normal,45,45,40,45,45,50,20,20,20,25,Jul. 31st   2017,Low,0,0
7009,LF,D.J. AMBER,Rome Centurions,MLB,10/06/1985,2.5 Stars,2.5 Stars,Durable,50,55,50,50,60,60,30,35,35,40,Aug. 12th   2017,Low,2003,89
11411,LF,JAMIE AMBROSE,Vancouver Homewreckers,AA,11/02/1991,2.0 Stars,2.0 Stars,Normal,45,50,45,50,45,50,35,65,55,50,Jul. 30th   2017,Average,2013,72
10304,LF,Jesus Andrade,Rome Centurions,AAA,02/19/1992,2.0 Stars,2.0 Stars,Fragile,50,55,45,45,30,55,50,60,70,70,Aug. 14th   2017,Average,0,0
12196,LF,Mario Andrade,St. Lucia Mermen,AA,07/15/1995,1.5 Stars,2.5 Stars,Normal,55,45,45,50,60,35,50,60,65,55,Jul. 23rd   2017,Low,0,0
10073,LF,PAUL ANDREW,-,-,11/22/1991,2.0 Stars,2.0 Stars,Normal,55,50,40,40,40,50,50,50,65,60,Aug. 10th   2017,Average,2010,151
11060,LF,Salvador Arellano,-,-,08/26/1991,0.5 Stars,0.5 Stars,Normal,20,30,30,40,35,30,45,45,35,50,Jul. 1st   2017,Average,0,0
11983,LF,Alberto Arizmendi,St. Lucia Mermen,A,01/27/1996,1.0 Stars,2.0 Stars,Durable,45,50,45,45,40,55,70,60,65,25,Aug. 3rd   2017,Low,0,0
11267,LF,Jay Arts,Cleveland Spiders,A,03/18/1995,0.5 Stars,1.5 Stars,Normal,40,45,40,35,35,45,25,25,30,35,Jul. 22nd   2017,Average,0,0
12852,LF,Kardal Ashraf,-,-,06/04/1997,0.5 Stars,1.5 Stars,Durable,40,45,40,45,40,50,45,20,25,25,Mar. 20th   2017,Average,0,0
9180,LF,DAVE AULT,-,-,06/15/1991,0.5 Stars,1.0 Stars,Normal,35,40,35,35,50,40,20,30,35,30,Aug. 4th   2017,Average,2012,221
10161,LF,Tommy Babcock,Amsterdam Dragons,MLB,09/07/1992,2.5 Stars,3.0 Stars,Normal,55,60,60,50,50,60,45,60,65,60,Aug. 5th   2017,Low,2011,33
11309,LF,Warren Bacon,-,-,08/30/1995,0.5 Stars,1.5 Stars,Normal,45,50,35,45,35,50,45,40,45,30,Jul. 8th   2017,Average,0,0
14212,LF,Kil-sung Bae,St. Lucia Mermen,INT,08/21/1998,0.5 Stars,2.5 Stars,Normal,50,55,50,50,40,60,40,30,35,30,Jun. 17th   2017,Low,0,0
12137,LF,Kun-woo Bae,Denver Blucifers,R,09/21/1996,0.5 Stars,2.0 Stars,Normal,45,45,40,50,45,50,55,35,45,45,Aug. 6th   2017,Average,0,0
14937,LF,Tiziano Baiano,Amsterdam Dragons,INT,10/05/2000,0.5 Stars,2.5 Stars,Durable,50,50,50,50,50,55,35,50,45,30,Sep. 11th   2017,Average,0,0
12160,LF,Melis Bakker,Amsterdam Dragons,A,03/28/1995,1.5 Stars,2.5 Stars,Normal,50,55,55,45,45,60,45,35,40,25,Jun. 6th   2017,Low,0,0
7108,LF,Jonathan Barela,Toronto Huskies,AAA,10/06/1983,2.0 Stars,2.0 Stars,Iron Man,50,50,40,30,50,55,45,45,40,55,Sep. 13th   2017,Average,0,0
14260,LF,Liam Beal,North Korea Outlaws,INT,04/28/1999,0.5 Stars,2.0 Stars,Normal,45,50,45,55,45,60,35,50,40,30,Aug. 18th   2017,Low,0,0
7019,LF,RYAN BECKER,London Red Coats,AAA,07/14/1985,2.0 Stars,2.0 Stars,Iron Man,45,50,50,35,45,55,40,45,75,60,Jul. 13th   2017,Low,2003,121
9819,LF,Ramiro Beleite,St. Lucia Mermen,AA,02/01/1991,1.0 Stars,1.0 Stars,Normal,40,45,25,35,40,50,25,20,30,35,Aug. 7th   2017,Average,0,0
8664,LF,STEVE BELLERIVE,-,-,01/06/1984,2.0 Stars,2.0 Stars,Fragile,40,45,55,50,45,60,50,50,50,60,Jul. 6th   2017,Low,2006,59
11948,LF,Cain Bellett,Lappland Boazu,AAA,02/05/1996,1.5 Stars,2.0 Stars,Normal,50,50,40,40,55,50,60,40,50,55,Jun. 23rd   2017,Low,0,0
11245,LF,Bryce Bence,Honolulu Honu,MLB,12/22/1994,2.0 Stars,2.5 Stars,Normal,50,50,55,50,55,55,65,70,75,70,Sep. 1st   2017,Average,0,0
14574,LF,Jose Benitez,-,-,08/11/2000,0.5 Stars,3.0 Stars,Normal,60,60,55,50,55,60,70,55,60,35,Jul. 30th   2017,Average,0,0
11200,LF,Luis Benitez,Denver Blucifers,A,10/25/1995,1.0 Stars,2.0 Stars,Durable,45,45,45,50,40,45,65,40,45,70,Jun. 13th   2017,Low,0,0
9142,LF,J.P. BENNETT,Longbow Hunters,MLB,05/10/1987,2.0 Stars,2.0 Stars,Durable,40,45,55,45,50,50,55,75,70,70,Jul. 8th   2017,Low,2008,104
10294,LF,Christian Bernier,-,-,06/07/1992,0.5 Stars,1.5 Stars,Normal,40,40,35,35,45,45,55,60,50,30,Aug. 16th   2017,Average,0,0
13412,LF,Tawfiq bin Aliyy,Sao Paulo Black Mambas,AA,05/30/1994,1.0 Stars,1.5 Stars,Normal,35,45,40,35,50,60,35,50,45,35,Jun. 15th   2017,Low,0,0
13404,LF,Ayyub bin Hanbal,-,-,09/20/1997,0.5 Stars,1.5 Stars,Normal,45,45,35,35,45,45,60,50,60,25,Jun. 11th   2017,Low,0,0
12807,LF,Kameel bin Isam,-,-,02/14/1997,0.5 Stars,1.0 Stars,Normal,35,45,45,35,35,65,25,40,40,30,Mar. 19th   2017,Low,0,0
12541,LF,Yasar bin Khayri,Longbow Hunters,AAA,08/22/1993,1.5 Stars,1.5 Stars,Normal,45,45,40,30,45,45,35,45,45,25,Jul. 13th   2017,Low,0,0
15256,LF,Nadim bin Mahmud,Sao Paulo Black Mambas,INT,02/28/2001,0.5 Stars,2.5 Stars,Durable,50,50,40,55,40,55,25,35,30,25,Jul. 24th   2017,Low,0,0
13445,LF,Abba bin Mufeed,Toronto Huskies,INT,05/10/1998,0.5 Stars,0.5 Stars,Normal,40,40,35,35,40,35,25,25,25,30,Aug. 20th   2017,Low,0,0
13664,LF,Kasib bin Nu'man,St. Lucia Mermen,INT,06/25/1998,0.5 Stars,2.0 Stars,Normal,45,50,50,50,35,55,50,40,50,25,Jul. 29th   2017,Low,0,0
12151,LF,Nazim bin Ubaydah,Amsterdam Dragons,A,10/25/1996,1.5 Stars,2.5 Stars,Normal,55,60,55,50,50,55,60,60,70,55,Aug. 28th   2017,Average,0,0
11230,LF,Jason Birkbeck,Toronto Huskies,R,10/23/1995,1.0 Stars,2.5 Stars,Normal,60,55,45,50,45,50,25,20,20,30,Jun. 22nd   2017,Low,0,0
13070,LF,Jayden Black,Dubai Bedouins,R,01/02/1999,0.5 Stars,2.5 Stars,Normal,65,70,50,40,40,65,30,20,25,40,Aug. 17th   2017,Average,2017,104
10365,LF,Billy Blackburn,Sint Maarten Sun Chasers,MLB,07/12/1994,2.0 Stars,2.5 Stars,Normal,60,60,50,45,45,60,55,55,65,70,Aug. 28th   2017,Average,2012,26
14653,LF,Larry Blake,Lappland Boazu,INT,05/18/1999,0.5 Stars,2.0 Stars,Normal,55,60,45,40,35,65,35,45,40,25,Sep. 11th   2017,Average,0,0
13531,LF,Punisa Bogicevic,London Red Coats,INT,06/23/1998,0.5 Stars,1.5 Stars,Normal,45,50,40,30,45,60,25,20,25,30,Sep. 1st   2017,Low,0,0
11456,LF,DAVE BOIVIN,California Surfers,AA,10/09/1991,1.5 Stars,2.0 Stars,Durable,50,50,35,30,45,55,65,65,65,55,Jul. 14th   2017,Low,2013,125
10023,LF,TROY BOLTON,-,-,05/02/1991,2.0 Stars,2.0 Stars,Normal,40,40,40,50,65,40,35,55,60,60,Nov. 2nd   2017,Average,2010,82
11832,LF,Elimilton Bordonha,St. Lucia Mermen,A,01/01/1996,0.5 Stars,2.5 Stars,Normal,45,50,40,45,55,60,55,50,45,55,Aug. 27th   2017,Average,0,0
15300,LF,Marco Bos,Denver Blucifers,INT,01/31/2001,0.5 Stars,2.5 Stars,Normal,55,60,45,45,40,60,50,45,50,25,Sep. 6th   2017,Average,0,0
9983,LF,Andrew Brandon,Havana Sugar Kings,MLB,10/25/1990,2.0 Stars,2.0 Stars,Normal,45,50,50,50,45,60,35,35,75,60,Aug. 11th   2017,Low,2009,80
12758,LF,Steven Brear,-,-,11/27/1997,0.5 Stars,1.5 Stars,Normal,50,50,45,40,35,45,40,25,30,20,Sep. 19th   2017,Average,0,0
11221,LF,Mink Bruinenberg,Cleveland Spiders,MLB,01/29/1995,2.5 Stars,3.5 Stars,Normal,70,65,50,60,40,55,50,55,65,60,Aug. 29th   2017,Average,0,0
10441,LF,Steve Bump,Lappland Boazu,AA,11/07/1993,1.5 Stars,1.5 Stars,Durable,40,45,35,40,40,55,25,20,25,30,Jul. 18th   2017,Low,2012,235
9543,LF,SCOTT BUNN,-,-,02/26/1992,1.5 Stars,1.5 Stars,Normal,45,40,35,40,45,45,55,50,55,50,Jul. 15th   2017,Average,2010,157
15208,LF,Jose Burgos,Amsterdam Dragons,INT,10/14/2000,0.5 Stars,3.0 Stars,Normal,50,55,50,60,55,60,35,40,40,30,Sep. 6th   2017,Average,0,0
10876,LF,Steve Burkhart,Sint Maarten Sun Chasers,MLB,08/09/1993,2.5 Stars,2.5 Stars,Normal,60,55,50,50,50,50,45,60,70,75,Aug. 17th   2017,Low,2012,19
10167,LF,Josh Burns,California Surfers,AAA,06/16/1993,2.0 Stars,2.0 Stars,Durable,50,45,55,40,50,40,45,55,70,35,Aug. 11th   2017,Low,2011,103
10886,LF,Mike Burns,Tokyo Tigers,AA,04/28/1995,2.0 Stars,2.5 Stars,Normal,60,50,45,55,50,45,35,45,40,35,Aug. 15th   2017,Average,2013,8
11864,LF,Napoleon Calosso,Toronto Huskies,A,06/14/1992,2.0 Stars,2.0 Stars,Normal,45,55,45,40,40,65,50,20,35,50,Jul. 23rd   2017,Low,0,0
12037,LF,Joel Camacho,Sao Paulo Black Mambas,A,11/01/1995,1.0 Stars,2.0 Stars,Normal,45,45,45,45,50,45,55,50,50,50,Aug. 16th   2017,Average,0,0
9170,LF,JIM CANTRELL,-,-,06/13/1990,1.0 Stars,1.0 Stars,Normal,35,40,35,30,45,45,25,30,30,40,Jan. 22nd   2017,Average,2009,192
7474,LF,Gabriele Capriati,Dubai Bedouins,AAA,12/15/1984,2.0 Stars,2.0 Stars,Normal,45,45,60,50,50,50,65,70,75,55,Apr. 28th   2017,Average,0,0
14699,LF,Luis Cardenas,-,-,12/14/1999,0.5 Stars,1.5 Stars,Normal,45,45,40,35,40,45,40,50,45,25,Mar. 29th   2017,Average,0,0
14707,LF,Lucas Casale,Sint Maarten Sun Chasers,INT,09/02/1999,0.5 Stars,2.5 Stars,Durable,55,60,40,40,45,65,35,30,35,30,Jul. 31st   2017,Low,0,0
11281,LF,Màximo Castelli,Tokyo Tigers,AA,12/24/1994,1.0 Stars,2.0 Stars,Normal,45,50,45,35,45,60,65,55,55,40,Aug. 9th   2017,Average,0,0
15359,LF,Luis Cavazos,-,-,02/16/2001,0.5 Stars,2.5 Stars,Normal,50,55,50,50,50,60,25,25,20,30,Oct. 17th   2017,Low,0,0
12404,LF,CARLOS CHAIDEZ,-,-,05/03/1997,0.5 Stars,2.5 Stars,Normal,50,50,40,55,45,55,35,75,70,25,Jul. 30th   2017,Average,0,0
12113,LF,Al Chamberlain,Lappland Boazu,AAA,11/09/1996,2.0 Stars,4.0 Stars,Normal,50,60,60,60,50,70,70,60,70,70,Aug. 1st   2017,Low,0,0
13830,LF,Harry Chapuis,Vancouver Homewreckers,A,03/14/1995,1.5 Stars,4.0 Stars,Durable,55,65,60,60,50,65,55,45,55,55,May 29th   2017,Low,2017,10
9421,LF,Jose Chavez,Tokyo Tigers,MLB,02/05/1990,2.0 Stars,2.0 Stars,Normal,50,50,50,40,45,45,30,40,50,45,Jul. 26th   2017,Low,2009,28
8737,LF,JOSE CHECO,Rome Centurions,AAA,01/12/1990,2.0 Stars,2.0 Stars,Fragile,45,45,60,35,45,50,45,40,75,65,Aug. 25th   2017,Average,2008,105
12672,LF,Claude Chieregati,Galapagos Shellbacks,R,01/03/1996,1.0 Stars,2.0 Stars,Durable,45,55,40,30,65,65,25,30,35,35,Jun. 5th   2017,Low,0,0
7309,LF,Alex Chilton,Adelaide Bite,MLB,02/27/1981,3.0 Stars,3.0 Stars,Normal,50,55,55,25,55,50,70,75,75,50,Aug. 29th   2017,Low,2003,6
12295,LF,JOON-HO CHOI,London Red Coats,AA,12/01/1991,1.5 Stars,1.5 Stars,Normal,45,45,45,45,45,50,30,20,25,50,Jun. 28th   2017,Low,2014,143
12420,LF,KEVIN CLARK,Longbow Hunters,R,11/05/1997,0.5 Stars,3.0 Stars,Durable,65,70,50,40,55,65,50,35,45,60,Jul. 15th   2017,Low,2016,19
9714,LF,Adam Coen,Longbow Hunters,AAA,01/11/1991,2.0 Stars,2.0 Stars,Durable,50,45,50,50,45,40,40,40,60,40,Sep. 12th   2017,Average,2009,49
14241,LF,Bobby Contreras,Cleveland Spiders,INT,07/26/1999,0.5 Stars,2.0 Stars,Normal,55,55,35,50,45,50,25,35,30,30,Aug. 27th   2017,Average,0,0
10869,LF,Jorge Contreras,Galapagos Shellbacks,AAA,04/04/1993,2.0 Stars,2.5 Stars,Normal,50,50,45,55,50,50,30,40,30,30,Aug. 12th   2017,Average,2012,97
12707,LF,Greg Cooke,-,-,09/05/1997,0.5 Stars,1.5 Stars,Normal,50,50,40,35,45,45,25,20,20,20,Jun. 15th   2017,Average,0,0
13155,LF,Joe Cornell,London Red Coats,R,03/02/1998,0.5 Stars,2.5 Stars,Normal,55,50,40,50,45,50,50,25,40,30,Jun. 5th   2017,Low,0,0
14868,LF,Jovan Cosic,Cleveland Spiders,INT,01/16/2000,0.5 Stars,2.5 Stars,Normal,55,60,65,55,50,65,35,35,35,30,Aug. 1st   2017,Low,0,0
12952,LF,NEAL COULTER,Vancouver Homewreckers,A,09/11/1997,1.5 Stars,4.0 Stars,Normal,60,60,55,60,50,60,65,60,70,55,Aug. 5th   2017,Average,2016,16
14889,LF,Bradley Craig,Longbow Hunters,INT,02/08/2000,0.5 Stars,1.5 Stars,Normal,40,45,35,30,45,50,35,40,40,25,Sep. 10th   2017,Average,0,0
14714,LF,Luís Crispim,Amsterdam Dragons,INT,09/03/1999,0.5 Stars,2.5 Stars,Normal,55,60,55,55,55,55,35,20,20,25,Aug. 16th   2017,Low,0,0
15185,LF,Marcos Cruz,Longbow Hunters,INT,11/18/2000,0.5 Stars,2.0 Stars,Normal,50,45,50,45,50,40,25,20,25,25,Jul. 22nd   2017,Low,0,0
7684,LF,BOBBY DAILY,Havana Sugar Kings,MLB,06/22/1986,2.5 Stars,2.5 Stars,Durable,50,40,50,55,60,35,35,50,50,60,Jul. 6th   2017,Low,2008,62
14087,LF,Iestyn Daniels,Vancouver Homewreckers,INT,06/05/1999,0.5 Stars,2.0 Stars,Durable,50,50,45,50,45,50,35,25,30,25,Jun. 25th   2017,Low,0,0
12658,LF,Lewis Davies,St. Lucia Mermen,R,11/20/1996,0.5 Stars,2.0 Stars,Normal,45,50,40,40,50,55,45,40,40,25,Aug. 30th   2017,Average,0,0
12472,LF,Miguel de Armas,Lappland Boazu,A,07/16/1996,0.5 Stars,2.5 Stars,Durable,50,55,50,40,65,60,45,40,45,40,Aug. 21st   2017,Average,0,0
14875,LF,Yuri de Vries,Amsterdam Dragons,INT,12/08/1999,0.5 Stars,2.5 Stars,Normal,55,60,45,45,40,65,35,20,25,30,Aug. 26th   2017,Average,0,0
14404,LF,Ivan de Vrij,-,-,02/06/2000,0.5 Stars,2.0 Stars,Normal,55,60,45,45,35,60,30,35,35,25,Jun. 30th   2017,Average,0,0
6943,LF,Ken DeLong,Longbow Hunters,MLB,03/23/1983,3.0 Stars,3.0 Stars,Durable,50,55,65,30,45,60,65,80,80,80,Jul. 23rd   2017,Low,2001,2
9811,LF,Malcolm der Kinderen,-,-,01/28/1991,1.5 Stars,1.5 Stars,Normal,45,40,40,45,40,40,30,20,25,30,Jun. 29th   2017,Average,0,0
10991,LF,MANNY DIAZ,North Korea Outlaws,R,12/19/1995,0.5 Stars,2.5 Stars,Normal,55,50,45,60,55,45,20,20,20,35,Aug. 29th   2017,Average,2017,55
10197,LF,Tony Dorival,California Surfers,MLB,04/28/1992,2.5 Stars,2.5 Stars,Normal,45,50,50,55,50,55,40,45,45,55,Jul. 25th   2017,Low,2011,70
13545,LF,Zak Driscoll,Denver Blucifers,R,03/22/1998,0.5 Stars,2.0 Stars,Normal,50,50,40,30,45,55,50,50,55,25,May 17th   2017,Low,0,0
14721,LF,John Dunsmore,California Surfers,R,08/29/1999,0.5 Stars,2.0 Stars,Normal,40,45,35,40,50,60,40,40,45,35,Aug. 1st   2017,Low,0,0
10438,LF,Jayden Dyer,Honolulu Honu,AAA,03/31/1994,1.5 Stars,2.5 Stars,Normal,40,45,45,60,55,50,70,65,75,55,Jul. 26th   2017,Low,2012,35
10173,LF,Shane Eddleman,Sint Maarten Sun Chasers,AAA,03/18/1993,2.0 Stars,2.0 Stars,Normal,40,45,45,45,65,50,25,20,25,35,Jun. 14th   2017,Low,2012,206
14939,LF,Narciso Efignio,California Surfers,INT,02/11/2000,0.5 Stars,1.5 Stars,Durable,40,45,35,40,45,50,45,35,45,25,Aug. 9th   2017,Low,0,0
11520,LF,POLÍBIO EIROSA,-,-,03/26/1992,0.5 Stars,1.5 Stars,Normal,45,40,40,40,40,40,45,45,40,50,Jun. 21st   2017,Average,2015,184
11804,LF,Stanislav Erkocevic,Lappland Boazu,AA,03/07/1995,0.5 Stars,1.5 Stars,Normal,50,45,40,35,40,45,35,40,35,40,Jul. 20th   2017,Low,0,0
13540,LF,Mo Evans,St. Lucia Mermen,INT,08/01/1998,0.5 Stars,2.5 Stars,Durable,60,60,50,50,45,55,60,60,65,25,Sep. 4th   2017,Average,0,0
10735,LF,Logan Eveson,St. Lucia Mermen,AA,11/06/1994,1.5 Stars,1.5 Stars,Normal,45,45,45,40,35,45,50,65,60,50,Aug. 9th   2017,Average,0,0
12171,LF,Dave Ewing,California Surfers,A,09/11/1996,1.5 Stars,3.5 Stars,Normal,60,65,40,60,45,65,30,20,25,50,Aug. 10th   2017,Average,0,0
13764,LF,Rafael Farfan,-,-,05/20/1998,0.5 Stars,0.5 Stars,Normal,30,35,35,30,40,45,25,20,25,20,Jun. 6th   2017,Average,0,0
10498,LF,Danny Fernandez,Sint Maarten Sun Chasers,AA,12/06/1992,2.0 Stars,2.0 Stars,Normal,40,45,45,55,45,50,25,25,30,45,Jul. 26th   2017,Low,0,0
15263,LF,Donato Ferrobeiro,Amsterdam Dragons,INT,07/06/2001,0.5 Stars,3.5 Stars,Normal,60,55,60,60,60,50,55,30,40,25,Jul. 31st   2017,Low,0,0
9464,LF,HARRY FISCHER,Sao Paulo Black Mambas,AAA,07/11/1991,2.0 Stars,2.0 Stars,Normal,45,50,50,30,45,55,60,65,70,60,Jul. 25th   2017,Low,2009,179
10126,LF,Laurent Fisher,St. Lucia Mermen,AAA,02/19/1993,2.5 Stars,2.5 Stars,Normal,60,60,45,45,55,55,20,20,25,45,Sep. 12th   2017,Average,2011,162
10701,LF,Ricardo Flores,-,-,01/01/1994,0.5 Stars,1.5 Stars,Durable,45,45,50,35,45,45,30,25,65,55,May 15th   2017,Low,0,0
10906,LF,Brent Fortson,Toronto Huskies,MLB,07/22/1991,3.5 Stars,3.5 Stars,Durable,60,50,55,65,55,40,55,60,80,65,Sep. 27th   2017,Average,2013,4
12612,LF,Lindsay Foster,Denver Blucifers,A,01/12/1997,0.5 Stars,2.0 Stars,Normal,50,50,45,45,55,50,40,35,45,40,Jun. 4th   2017,Low,0,0
14766,LF,Takauji Fujita,London Red Coats,INT,05/21/2000,0.5 Stars,2.0 Stars,Normal,55,55,40,45,45,50,35,25,25,30,Jul. 17th   2017,Low,0,0
15273,LF,Mick Gallagher,Adelaide Bite,INT,03/02/2001,0.5 Stars,2.5 Stars,Normal,50,50,40,60,55,45,30,25,25,25,Aug. 8th   2017,Low,0,0
11067,LF,Jason Gallant,Longbow Hunters,A,02/11/1993,0.5 Stars,0.5 Stars,Normal,25,25,35,30,40,30,35,30,35,45,Jul. 8th   2017,Low,0,0
13354,LF,Craig Gamble,-,-,05/06/1998,0.5 Stars,2.0 Stars,Normal,50,50,45,45,50,50,45,45,50,30,Jun. 30th   2017,Average,0,0
11472,LF,FELIX GARCIA,Adelaide Bite,AAA,06/12/1992,2.0 Stars,2.0 Stars,Normal,50,50,50,45,45,50,30,30,30,40,Jul. 2nd   2017,Low,2014,75
10300,LF,Robert Garcia,London Red Coats,AA,09/11/1992,1.5 Stars,1.5 Stars,Normal,40,45,45,40,45,50,45,60,60,60,Jul. 25th   2017,Low,0,0
9371,LF,DAN GARDNER,Rome Centurions,AAA,03/25/1986,2.0 Stars,2.0 Stars,Normal,45,50,50,50,45,65,35,25,35,40,Aug. 27th   2017,Average,2008,53
9775,LF,DANIEL GARRISON,-,-,02/23/1991,0.5 Stars,1.5 Stars,Normal,50,45,50,30,45,35,45,50,60,60,Jun. 5th   2017,Average,2010,122
13990,LF,Lee Gibbons,California Surfers,INT,12/17/1998,0.5 Stars,1.5 Stars,Normal,50,50,40,30,35,45,45,35,30,25,Jun. 21st   2017,Low,0,0
8640,LF,Manny Gonzalez,Vancouver Homewreckers,MLB,01/06/1988,2.5 Stars,2.5 Stars,Iron Man,50,55,50,45,45,55,40,55,65,65,Jun. 24th   2017,Low,0,0
7631,LF,RYAN GONZALEZ,-,-,02/08/1982,2.0 Stars,2.0 Stars,Fragile,40,40,60,45,55,45,40,40,65,60,Jan. 20th   2017,Average,2004,88
12178,LF,Salvador Gosende,St. Lucia Mermen,A,08/01/1995,0.5 Stars,2.0 Stars,Normal,50,50,45,45,45,50,45,35,50,55,May 28th   2017,Low,0,0
11767,LF,ANICETO GOYONECHE,Vancouver Homewreckers,R,05/14/1996,1.5 Stars,2.5 Stars,Normal,55,55,45,50,45,50,50,45,45,40,Jul. 21st   2017,Low,2015,128
