ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,SctAcc,Draft,OA Pick
5438,RF,Mike Frieze,01/08/1981,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,883
8754,C,JOE FRY,04/01/1989,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,164
4835,CF,Xavier Galan,04/08/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1195
1856,SS,Mark Galati,12/25/1969,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1970
7674,C,Jose Galban,10/05/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,17
626,SS,Jaime Garcia,09/28/1965,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1269
2501,SS,Luis Garcia,06/01/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1127
7199,CF,Mike Garcia,11/20/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
4821,1B,Vincent Garcia,12/17/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,502
7522,SS,Jordan Gaston,01/26/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
3486,2B,Mark Gay,10/22/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,270
7998,1B,MATT GEORGE,06/05/1987,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2006,65
9195,2B,Ray Gilley,09/19/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,32
5590,2B,Tyler Gloeckner,12/09/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1607
3094,LF,Adam Godber,07/25/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,356
1931,2B,J.D. Goldsmith,07/13/1969,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,618
5160,LF,Jordan Gomez,10/09/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,919
110,2B,Ruben Gomez,01/25/1962,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,780
1303,SS,Alex Gonzalez,02/11/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1856
5463,2B,Carlos Gonzalez,10/11/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,120
5844,C,Jesus Gonzalez,04/15/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,988
7631,1B,RYAN GONZALEZ,02/08/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,88
8775,LF,DOUG GOODFELLOW,03/08/1989,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,161
1229,2B,Rich Graffeo,06/14/1966,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1967
5023,CF,Ruben Grajales,08/30/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,360
569,3B,Ignacio Granados,12/08/1964,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1507
4848,C,Joaquin Granados,02/08/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,194
3553,C,Jim Grider,12/02/1975,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1152
5338,RF,Randy Griffin,11/01/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,130
9221,RF,TIM GRUBBS,02/15/1991,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2009,85
9646,LF,SHANE GUESS,12/31/1989,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,106
8048,1B,GRANT HALL,02/26/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,64
8648,1B,Lenny Hall,07/23/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
6957,3B,Roman Hammond,08/11/1980,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2002,89
10055,SS,BRAD HANCOCK,02/24/1992,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2010,71
2659,C,Frank Hanley,11/04/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2074
7012,C,NATE HARRING,11/02/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,125
3135,C,Jeff Hart,12/19/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1274
4193,2B,Josh Hartman,06/19/1972,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1102
6285,CF,Polly Jean Harvey,10/13/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,3
8398,RF,Bobby Hathorn,06/05/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,34
9266,LF,Tadahisa Hayashi,07/06/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
3080,2B,Josh Hedberg,09/20/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,974
4698,C,Aaron Helder,06/27/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,654
5657,2B,Buddy Hernandez,08/10/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,39
4423,LF,Danny Hernandez,11/15/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,432
4673,LF,Jose Hernandez,01/26/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,1
7813,RF,Miguel Hernandez,09/14/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8227,C,Matt Hesch,03/15/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,20
8856,3B,Terence Hewitt,04/24/1989,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
6891,C,Carlos Hidalgo,05/15/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
7016,3B,DANNY HINDLEY,06/23/1984,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2003,122
5012,C,Josh Hohman,09/02/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1089
5924,C,Luke Hollander,06/09/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1723
6242,CF,Frank Huerta,02/25/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,273
7956,1B,Brennan Huff,12/15/1982,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2005,13
5637,3B,Mike Hughes,06/20/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,222
8728,CF,T.J. Hughes,07/22/1989,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,6
7584,RF,MIKE HUMPHREY,06/20/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2004,46
3474,2B,Tom Hunt,10/02/1970,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1086
5951,2B,Jason Isaac,06/27/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,640
9304,C,Andres Jacinto,10/30/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
7979,CF,DENNIS JACKSON,08/21/1987,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2006,114
5135,SS,David Jimenez,03/30/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,397
6172,SS,Ramon Jimenez,04/10/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,55
6555,1B,Pedro Jiminez,06/08/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,396
9484,LF,AARON JOHNSON,10/15/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,101
202,2B,Steve Jones,04/14/1966,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1599
4238,3B,Alfredo Jorrin,12/11/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,57
7777,SS,Bobby Juarez,03/04/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7535,3B,Ruben Juarez,01/30/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8624,C,Cheol-in Jung,06/13/1981,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
6082,CF,Pat Keegan,05/19/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2001,31
4158,CF,Chris Keller,09/09/1970,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,341
6410,C,Brad Kiker,10/28/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2002,46
8637,C,Dong-hyun Kim,05/31/1988,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
4845,C,Dong-sik Kim,12/25/1965,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1535
5837,CF,Sergio Kitchens,08/17/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,41
7405,1B,CASEY KOHR,07/21/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2007,85
6716,C,Jesse Kring,05/14/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2005,172
9875,1B,Gianni Kuiper,04/13/1978,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
10587,LF,Guy Kukla,06/27/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2012,60
4583,SS,Brandon Kull,04/21/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,485
2610,3B,Dennis Kuras,01/22/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,91
9152,LF,CARL LAKEY,04/16/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,103
4486,SS,Brian Lamfers,10/04/1970,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,445
2684,RF,Mike Lause,09/09/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1011
1333,3B,Josh Lawson,08/31/1961,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,784
8815,2B,Jo-yeong Lee,12/15/1988,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
2530,RF,Brad Lengel,11/06/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,531
9116,3B,CURTIS LEONARDIS,06/09/1990,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,91
9595,1B,ZACK LEVI,04/08/1991,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2010,112
3172,LF,Kevin Lewis,07/16/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1447
5316,1B,Chris Lindsey,10/28/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,40
6284,C,Andy Loftus,07/01/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,120
4956,SS,John Loisel,02/05/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1495
3798,LF,Matt Longley,12/18/1973,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1045
6562,2B,Davey Lopes,10/07/1982,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,50
9022,C,DANNY LOPEZ,06/25/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2007,201
528,LF,Ivan Lopez,03/27/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,597
3753,CF,Jose Lopez,07/14/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,417
7895,LF,Mario Lopez,11/12/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,18
7435,RF,Ramon Lopez,08/01/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5303,2B,Glenn Lowry,05/12/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,153
7514,C,Xiang-ling Luo,03/16/1973,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
11680,3B,CECIL MACDONALD,02/18/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2013,111
5112,RF,Israel Macias,01/22/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1271
7402,3B,JUAN MALDONADO,10/27/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2004,61
5846,SS,Luis Maldonado,11/15/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1451
13172,CF,MIKE MALICK,03/04/1993,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2016,61
7341,C,MIKE MANN,10/01/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,54
116,RF,Eban Mansel,09/21/1968,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,835
5488,C,Manny Manzano,08/03/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1190
5979,C,David Marquez,01/02/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,129
3701,C,David Marquez,04/09/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1186
3360,CF,John Martin,12/28/1969,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1769
5735,CF,Terry Masterson,07/18/1981,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2000,132
2801,3B,Jody Mathis,06/15/1969,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1217
3268,1B,Yasuhiro Matsumoto,10/16/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,468
10764,RF,Jeff Matysik,11/08/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2011,16
8195,SS,Mitch Maxwell,03/13/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,62
4013,SS,Brett May,07/30/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,284
4230,2B,Joe May,05/28/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,605
3650,1B,Miguel Mayorga,08/28/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,174
9400,2B,SEAN MCCOMAS,07/11/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,64
8871,RF,Maurice McDonald,11/21/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
7571,C,ADAM MCGOWAN,11/30/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2004,43
1658,CF,Mike McMillan,06/16/1972,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1008
4577,1B,Ryan McNeal,07/16/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1218
7659,SS,Jesse Meadows,07/28/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2005,5
4121,1B,Jesus Mejorado,12/18/1959,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,591
9962,SS,BRUCE MENDOZA,04/20/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2008,146
9872,CF,Danny Mendoza,09/15/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
5635,SS,Ryan Mercier,11/07/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,136
391,RF,Miguel Merino,04/02/1962,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,620
8587,LF,Foeke Metz,04/11/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
5076,CF,Ruben Mieles,08/25/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,182
4993,C,Jimmy Milgrim,07/09/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,686
6999,2B,MIKE MILLAR,03/22/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,104
2548,2B,Byron Millman,10/01/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1832
4241,C,Matt Moe,02/04/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,217
3409,SS,Kevin Molinar,03/09/1971,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,590
3691,C,Jose Moncada,09/20/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,637
7732,2B,Elias Monighetti,06/02/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8770,RF,WILLIE MONTES,05/21/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,71
9514,SS,JAMES MOORE,06/08/1992,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2013,82
4740,C,Lorenzo Moya,06/23/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1783
7834,CF,Chitoji Mukai,04/13/1986,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7562,SS,JOSH MUNIZ,02/24/1985,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2003,43
4098,SS,Rogelio Munoz,04/10/1974,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1897
6997,SS,ART MURRAY,01/29/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,64
4187,C,Sam Murray,12/17/1972,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1815
9560,LF,MATT MYRICK,03/02/1992,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2010,10
6926,2B,Edwin Nava,11/09/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5315,C,Mike Ness,09/09/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,54
11389,3B,Chris Nicolson,11/24/1991,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2012,33
5480,C,Dave Nieto,01/29/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,484
5073,RF,Gary O'Connor,08/16/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,483
4330,RF,Craig Oatman,08/01/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,200
8498,C,KEN OGLE,12/06/1988,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2007,105
3678,RF,Tony Ortega,01/31/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,161
2773,C,Edwin Ortiz,03/09/1967,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2224
7152,2B,Manny Ortiz,10/05/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
7825,1B,Tony Ortiz,12/19/1970,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
5227,CF,Matt Pagan,01/18/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,909
7206,C,Chiel Pannekoek,11/17/1983,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
5205,C,Jerry Pena,12/05/1978,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,641
5330,SS,Josh Pepin,11/30/1976,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,1418
6559,SS,Alejandro Peralta,12/24/1982,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,408
4052,RF,Carlos Perez,04/08/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1309
346,1B,Javier Perez,12/14/1962,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,547
8585,C,Theodosio Pinhol,09/12/1987,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
8739,CF,BOB PLISSKEN,02/23/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,54
6764,SS,MARK POE,10/01/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,2003,134
6022,CF,Daniel Polizzotto,03/20/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2000,63
152,C,Jason Potter,08/24/1965,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1042
9179,LF,Damian Priest,09/12/1990,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2009,14
8112,C,John Pritchett,09/24/1985,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
4668,LF,Jonathan Prothro,09/21/1979,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,664
3694,LF,Carlos Ramirez,03/27/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,471
4069,LF,Jose Ramirez,12/13/1975,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,527
7252,SS,Willie Ramos,10/13/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,0
9404,C,ERIK RANEY,05/27/1986,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2008,72
6085,1B,Bobby Raposo,03/25/1983,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2001,60
5609,LF,Mark Rauch,07/24/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,1267
5022,SS,Harry Reagan,11/27/1979,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,680
7613,2B,BRYAN REDDIN,07/08/1982,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2004,82
8517,RF,DANE REISER,12/26/1988,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,2007,103
4783,C,Roberto Rey,09/11/1977,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,68
3712,CF,Tony Reyes,10/03/1974,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,804
670,1B,Fernando Rico,05/08/1963,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,291
4335,LF,Kevin Ridge,05/05/1977,1.5 Stars,1.5 Stars,Durable,-,-,-,-,-,-,-,-,-,V.Low,0,937
1704,SS,Clodio Riscado,03/04/1969,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,12
5015,LF,Ryan Robin,04/16/1980,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,110
4093,3B,Melvin Robles,01/17/1976,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,349
3387,C,Jose Rodrigues,07/30/1972,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,2059
7453,LF,Leo Rodrigues,07/03/1984,1.5 Stars,1.5 Stars,Iron Man,-,-,-,-,-,-,-,-,-,V.Low,0,0
