ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,SctAcc,Draft,OA Pick
17592,C,Firuz Maksimenov,-,-,12/25/2000,R,1.5 Stars,2.5 Stars,Normal,55,70,45,35,50,80,20,25,20,Avg,0,0
15285,1B,Nicoláo Kinoshita,LON,R,12/25/2000,L,1.0 Stars,1.5 Stars,Normal,45,45,35,30,35,50,30,30,30,Avg,0,0
15324,LF,Ed Kehoe,LDN,R,12/26/2000,R,1.0 Stars,1.5 Stars,Normal,45,40,35,45,45,40,25,20,20,Avg,0,0
17715,CF,Bob Flannery,-,-,12/26/2000,R,2.0 Stars,5.0 Stars,Normal,60,65,80,80,75,65,65,60,65,Avg,0,0
15150,CF,Alexis Rodriguez,HAV,R,12/27/2000,R,1.0 Stars,1.5 Stars,Normal,40,45,40,30,35,55,55,35,25,V.High,0,0
15369,LF,Antonio Velasquez,CAL,R,12/29/2000,S,1.0 Stars,2.0 Stars,Normal,55,55,45,35,50,50,30,20,25,High,0,0
15417,C,Tommy Benitez,CAL,R,12/29/2000,S,1.0 Stars,2.0 Stars,Normal,50,40,40,55,35,30,25,25,20,Avg,0,0
15459,C,Mario Cabrera,-,-,12/30/2000,R,1.0 Stars,1.5 Stars,Normal,25,40,30,25,40,50,30,25,30,High,0,0
14501,C,Dave Santos,TOR,R,01/02/2001,R,1.5 Stars,2.5 Stars,Normal,50,45,50,70,45,45,40,25,30,V.High,2019,159
15483,1B,Mathieu Crivelli,GAL,R,01/02/2001,S,1.5 Stars,2.0 Stars,Normal,45,45,35,40,35,50,20,20,20,High,0,0
14439,SS,Richard Albergati,CAL,AA,01/04/2001,R,1.5 Stars,2.0 Stars,Normal,50,50,55,55,40,50,65,55,55,V.High,2019,93
15395,3B,Kieron Hudson,VAN,A,01/07/2001,R,1.5 Stars,2.5 Stars,Normal,50,55,60,55,50,55,65,55,55,V.High,0,0
15426,LF,Naota Tashiro,STU,R,01/09/2001,R,1.0 Stars,2.0 Stars,Normal,50,45,35,45,30,45,45,35,25,High,0,0
14510,C,Kane Shiston,-,-,01/10/2001,R,1.0 Stars,2.0 Stars,Normal,50,45,40,35,45,45,25,25,20,V.High,0,0
15187,RF,Edwin Hernandez,TOR,A,01/10/2001,L,1.0 Stars,1.5 Stars,Normal,40,45,30,25,35,45,25,20,20,Low,0,0
14600,LF,John Hayes,ADE,A,01/12/2001,R,1.5 Stars,2.0 Stars,Normal,50,55,50,55,40,55,40,35,30,V.High,2019,45
16034,CF,Glen Thatcher,CUR,A,01/15/2001,L,1.5 Stars,2.5 Stars,Normal,55,65,50,50,50,65,60,40,30,V.High,0,0
15246,SP,Rade Mandaric,DUB,A,01/18/2001,L,1.5 Stars,1.5 Stars,Normal,50,45,35,25,40,45,25,20,20,V.High,0,0
15192,CF,Francisco Alvarado,SMT,R,01/19/2001,L,1.5 Stars,1.5 Stars,Normal,45,45,35,35,35,50,45,40,30,Avg,0,0
15347,RF,Kevin Stone,DUB,AAA,01/20/2001,L,2.0 Stars,5.0 Stars,Normal,65,75,70,80,50,75,55,50,55,V.High,0,0
14522,2B,Yukinobu Kotani,HAV,R,01/22/2001,R,1.5 Stars,3.0 Stars,Normal,65,50,55,80,50,35,45,40,30,V.High,2019,12
14994,2B,Bailey Harrison,-,-,01/25/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,50,50,45,55,60,50,50,V.High,0,0
17575,CF,Gilberto Curet,-,-,01/25/2001,R,1.5 Stars,2.0 Stars,Normal,55,55,50,45,45,55,55,50,45,Avg,0,0
15266,CF,Adam Warner,DUB,A,01/27/2001,L,1.5 Stars,2.0 Stars,Normal,50,60,50,45,45,70,40,40,50,High,0,0
15415,CF,Ed Barajas,NKO,R,01/28/2001,S,1.0 Stars,2.0 Stars,Normal,50,50,50,45,40,55,55,65,60,High,0,0
15005,C,Arthur Clark,-,-,01/30/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,40,50,40,55,25,20,20,V.High,0,0
15410,3B,Steve Yuke,NKO,R,01/31/2001,R,1.0 Stars,2.0 Stars,Durable,50,50,45,50,40,50,35,25,25,High,0,0
15385,2B,Utbah bin Sayyid,CAL,R,02/02/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,40,45,50,60,45,40,Low,0,0
14547,C,Justin Bahr,TOK,A,02/02/2001,R,1.5 Stars,2.5 Stars,Normal,70,75,45,30,45,75,25,20,20,High,2019,13
15529,CF,Alard Schotte,TOR,A,02/03/2001,L,1.0 Stars,1.5 Stars,Normal,45,50,40,30,40,55,30,45,45,Avg,0,0
15399,LF,Tae-gyoon Song,TOR,R,02/07/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,40,45,35,45,25,25,25,Avg,0,0
15574,RF,Faustino Murro,AMS,A,02/11/2001,L,1.5 Stars,2.5 Stars,Normal,50,55,50,50,50,55,30,20,20,V.High,2020,125
15457,RF,Cavan Fox,-,-,02/13/2001,L,1.0 Stars,2.0 Stars,Normal,50,50,40,50,50,50,25,20,20,Avg,0,0
15312,1B,Brandon Thomas,SMT,R,02/14/2001,R,1.5 Stars,2.0 Stars,Normal,55,50,45,40,45,45,35,25,20,Low,0,0
15292,SP,Danny Santillanes,LON,MLB,02/14/2001,L,0.5 Stars,1.5 Stars,Normal,40,40,35,25,40,40,25,20,20,High,0,0
14436,CF,Jason Evans,GAL,AA,02/14/2001,L,1.0 Stars,2.0 Stars,Normal,45,45,40,45,35,45,45,25,20,High,2019,149
17580,CF,Felicidade Sequeira,-,-,02/15/2001,R,1.5 Stars,2.0 Stars,Durable,55,60,50,40,40,70,60,35,35,Avg,0,0
15504,RF,Mike Charron,LDN,R,02/15/2001,R,1.0 Stars,2.0 Stars,Normal,35,45,45,40,45,55,50,50,45,Avg,0,0
15359,LF,Luis Cavazos,NKO,R,02/16/2001,L,1.0 Stars,2.0 Stars,Normal,45,45,45,45,35,50,35,25,25,Low,0,0
15464,3B,Milorad Blasevic,TOR,A,02/16/2001,L,1.0 Stars,1.5 Stars,Normal,50,40,40,50,40,30,35,20,20,Avg,0,0
14454,2B,Tom Pointer,NKO,R,02/17/2001,R,1.5 Stars,2.0 Stars,Durable,50,45,50,60,40,45,45,45,50,V.High,2019,14
15228,2B,Jayden Rawlings,GAL,R,02/18/2001,R,1.0 Stars,1.5 Stars,Normal,40,45,40,30,30,50,65,55,60,Avg,0,0
16161,3B,Omar Padilla,VAN,R,02/19/2001,L,1.0 Stars,2.0 Stars,Normal,45,50,45,35,40,55,35,25,30,Avg,0,0
15222,LF,Hideki Hashimoto,GAL,R,02/19/2001,L,1.0 Stars,2.0 Stars,Durable,50,50,40,40,45,50,30,20,20,High,0,0
15209,C,Duarte Fujii,-,-,02/19/2001,R,1.0 Stars,1.5 Stars,Normal,45,45,40,35,35,45,40,35,30,Avg,0,0
15262,C,Ashley Bond,TOK,A,02/20/2001,R,1.0 Stars,2.0 Stars,Normal,55,50,40,40,40,45,30,25,20,Avg,0,0
15388,CF,Victor Molina,CLE,A,02/21/2001,L,1.5 Stars,2.5 Stars,Durable,50,55,50,50,45,65,60,40,35,V.High,0,0
15942,1B,Kenny van der Brugge,STU,R,02/23/2001,L,1.5 Stars,2.5 Stars,Normal,60,45,50,70,45,35,30,25,20,High,0,0
14440,CF,Jim Burkholder,-,-,02/23/2001,R,1.0 Stars,1.5 Stars,Normal,45,45,50,40,30,45,55,35,35,V.High,2019,235
15405,CF,Luis Rodriguez,CLE,A,02/24/2001,R,1.5 Stars,2.5 Stars,Normal,50,55,55,50,50,65,45,35,45,V.High,0,0
15008,CF,Ricardo Ponce,TOR,A,02/25/2001,L,1.0 Stars,2.0 Stars,Normal,50,60,50,30,40,80,45,50,50,V.High,2020,182
15386,LF,Steve Zwiers,AMS,R,02/26/2001,L,1.0 Stars,2.0 Stars,Normal,50,60,45,25,40,70,40,30,35,High,0,0
17568,SS,Roy Bourke,-,-,02/26/2001,R,1.5 Stars,2.0 Stars,Normal,55,55,50,40,45,60,45,35,35,Avg,0,0
15230,LF,Davi Tat,-,-,02/28/2001,R,1.0 Stars,1.5 Stars,Normal,45,45,35,25,40,45,40,35,40,V.High,0,0
15456,RF,Ziad Ubayy,RME,R,03/02/2001,R,1.0 Stars,2.0 Stars,Normal,70,60,50,40,40,50,65,50,50,V.High,0,0
15273,LF,Mick Gallagher,-,-,03/02/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,40,50,45,45,30,25,25,High,0,0
14461,3B,Floyd Adronyk,CLE,A,03/02/2001,R,1.0 Stars,2.0 Stars,Normal,60,45,50,50,50,30,40,30,20,Low,2019,225
16521,SS,Mark Oosterhoff,LON,A,03/06/2001,R,1.5 Stars,2.5 Stars,Durable,50,50,70,50,40,50,60,40,45,V.High,2020,20
15482,2B,Franky de Zeeuw,NKO,R,03/07/2001,R,1.0 Stars,2.0 Stars,Normal,50,55,40,45,45,65,35,40,45,Avg,0,0
15309,LF,Qaraja bin Jawad,LON,A,03/12/2001,R,1.0 Stars,2.0 Stars,Normal,40,50,40,25,45,65,35,35,35,Low,0,0
15316,SS,Senichi Kamiya,STU,R,03/13/2001,R,1.5 Stars,2.0 Stars,Normal,55,65,50,20,40,70,55,50,50,High,0,0
15391,LF,Stewart Andrews,CAL,A,03/13/2001,L,1.5 Stars,3.5 Stars,Normal,55,60,50,65,55,55,30,40,35,V.High,0,0
15476,LF,Abdullah Hilel,-,-,03/15/2001,R,1.5 Stars,2.0 Stars,Normal,50,50,45,25,45,50,40,35,30,V.High,0,0
15534,3B,Bryan Redfern,-,-,03/16/2001,R,1.0 Stars,1.5 Stars,Normal,30,45,35,35,45,60,40,40,35,Low,0,0
16020,2B,Willie Silva,ADE,R,03/19/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,55,55,50,55,Low,0,0
15096,2B,Sandy Edwards,SMT,R,03/19/2001,R,1.5 Stars,2.5 Stars,Normal,60,60,50,45,40,55,50,35,30,V.High,2020,189
15227,LF,Hélio Vide,-,-,03/21/2001,L,1.0 Stars,2.0 Stars,Normal,45,45,45,40,50,45,25,25,20,High,0,0
15288,3B,Lewis Yasmin,-,-,03/22/2001,R,1.0 Stars,1.5 Stars,Normal,30,45,40,30,45,60,40,45,50,Low,0,0
17712,C,Hae-chan Choo,-,-,03/22/2001,R,1.5 Stars,2.0 Stars,Normal,45,50,50,45,45,55,45,35,35,Avg,0,0
14560,CF,Jeremy Jones,CAL,A,03/23/2001,L,1.5 Stars,3.0 Stars,Normal,50,55,50,70,45,55,60,60,65,V.High,2019,98
15102,CF,Carlos Zavala,HON,R,03/24/2001,S,1.5 Stars,2.5 Stars,Normal,55,55,70,55,50,55,50,45,35,V.High,2020,137
15244,1B,Na'il Seif,STU,R,03/24/2001,R,1.5 Stars,2.0 Stars,Normal,45,45,45,55,45,50,45,45,55,V.High,0,0
15352,1B,Lucas Gilbert,HAV,R,03/25/2001,S,1.0 Stars,2.0 Stars,Normal,50,50,45,50,25,45,30,30,30,V.High,0,0
15249,1B,Simon Lawrence,-,-,03/31/2001,R,1.0 Stars,2.0 Stars,Normal,45,50,40,45,30,50,40,40,40,V.High,0,0
15183,1B,Rodger Neeleman,AMS,R,04/01/2001,S,1.5 Stars,2.5 Stars,Normal,50,45,50,65,50,40,40,45,45,High,0,0
15541,LF,Nawaf bin Mu'adh,TOR,R,04/01/2001,L,1.0 Stars,1.5 Stars,Normal,50,50,35,25,35,50,25,30,25,V.High,0,0
14998,C,Donato Canavaro,HON,R,04/03/2001,S,1.5 Stars,2.0 Stars,Normal,50,50,45,45,40,45,35,35,40,High,2019,78
15248,RF,Nathan Fairbank,LAP,A,04/04/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,50,40,40,65,55,55,Low,0,0
15357,SS,Roberto Lomeli,-,-,04/05/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,45,40,45,Avg,0,0
15416,3B,Marco Aguilar,LON,R,04/07/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,55,45,35,35,Avg,0,0
15983,SS,Derek Hynes,-,-,04/08/2001,L,1.0 Stars,1.0 Stars,Normal,30,35,30,30,35,35,30,30,25,V.High,0,0
15539,C,Marco Leon,ADE,R,04/09/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,45,40,50,25,35,40,Avg,0,0
15122,SS,Katsuyoshi Hata,VAN,R,04/10/2001,R,1.5 Stars,2.0 Stars,Normal,45,50,50,45,35,50,60,40,35,V.High,2020,98
15182,2B,Thierry Blot,HON,R,04/13/2001,R,1.0 Stars,2.0 Stars,Normal,55,50,50,45,35,45,60,60,65,High,0,0
15800,C,Lee Watts,NKO,R,04/14/2001,R,1.5 Stars,2.5 Stars,Normal,50,55,45,45,45,65,25,25,20,V.High,2020,180
15205,C,Ijsbert Toet,CAL,R,04/14/2001,L,1.0 Stars,2.0 Stars,Normal,40,45,35,45,35,50,35,30,30,Low,0,0
15397,C,Alejandro Sagastume,TOR,R,04/17/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,50,50,40,50,45,40,35,Avg,0,0
15597,RF,Ian Kennedy,-,-,04/19/2001,L,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,60,55,55,V.High,0,0
15118,1B,Sean Garcia,CUR,R,04/19/2001,R,1.5 Stars,2.5 Stars,Normal,45,45,45,65,50,45,30,20,20,V.High,2020,130
15383,C,Wibren de Lange,CLE,R,04/20/2001,R,1.5 Stars,2.0 Stars,Normal,45,45,35,45,40,50,20,25,30,High,0,0
15115,C,Julio Murillo,LON,R,04/21/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,55,40,45,25,20,20,High,2021,242
15350,C,Pamphile Bellini,-,-,04/22/2001,R,1.0 Stars,1.5 Stars,Normal,45,40,45,40,45,25,25,25,20,V.High,0,0
15231,2B,Sayyar bin Yasar,-,-,04/24/2001,R,1.0 Stars,1.5 Stars,Normal,35,40,40,30,45,45,65,60,55,Avg,0,0
15114,2B,Michael Hopkins,DUB,A,04/26/2001,L,1.5 Stars,3.5 Stars,Normal,80,65,50,60,50,50,60,50,45,V.High,2020,36
15506,3B,Yukiya Tanaka,-,-,04/30/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,45,35,50,40,40,40,Avg,0,0
15229,2B,Kazuo Doi,-,-,04/30/2001,S,1.0 Stars,1.5 Stars,Normal,40,45,40,30,40,50,55,35,30,Low,0,0
15555,CF,R.J. Hoffe,HAV,A,05/01/2001,L,1.5 Stars,3.0 Stars,Normal,55,60,65,55,50,65,65,50,50,V.High,2019,1
15259,2B,Eytor Gualter,STU,R,05/02/2001,R,1.5 Stars,2.5 Stars,Normal,50,55,55,55,45,55,65,30,30,V.High,0,0
15433,LF,Adrien Missaghi,-,-,05/03/2001,S,1.0 Stars,1.5 Stars,Normal,30,40,35,25,40,45,35,45,40,Avg,0,0
15044,LF,Brett Fleet,-,-,05/04/2001,L,1.0 Stars,2.0 Stars,Normal,45,45,45,55,50,50,30,25,20,V.High,2021,197
15413,2B,Antão Berge,CLE,R,05/06/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,50,50,45,50,50,45,40,Low,0,0
14588,RF,Howard McMinn,AMS,R,05/07/2001,R,1.5 Stars,2.0 Stars,Normal,55,50,45,45,40,50,65,60,60,High,2019,111
15773,CF,Nathan Trew,DUB,A,05/08/2001,R,1.5 Stars,2.5 Stars,Normal,55,60,60,50,55,60,55,55,55,V.High,2019,76
15454,SS,Leon Stoyle,-,-,05/08/2001,S,1.0 Stars,1.5 Stars,Normal,30,40,35,30,50,50,45,40,35,V.High,0,0
14450,C,Joaquim Tatsuno,-,-,05/09/2001,R,1.0 Stars,2.0 Stars,Durable,50,50,40,50,40,50,20,25,20,V.High,0,0
15447,C,Bobby Santiago,DEN,AA,05/09/2001,R,1.0 Stars,2.5 Stars,Normal,55,55,45,55,45,55,20,20,25,High,0,0
15342,C,Walid Haddad,HAV,A,05/10/2001,R,1.5 Stars,5.0 Stars,Normal,65,70,50,50,50,70,30,25,20,V.High,0,0
15420,CF,Lorenzo Avendano,LAP,A,05/10/2001,R,1.5 Stars,2.0 Stars,Normal,45,50,45,40,35,60,65,60,60,V.High,0,0
15083,RF,Reese Talbot,-,-,05/11/2001,L,1.0 Stars,2.5 Stars,Normal,55,55,40,50,45,50,30,40,30,V.High,0,0
16039,DH,Andreas Linssen,AMS,R,05/12/2001,R,1.5 Stars,2.0 Stars,Normal,55,65,45,40,50,65,35,35,40,Low,0,0
16129,CF,Hyun-tae Choi,TOK,R,05/13/2001,L,1.5 Stars,3.0 Stars,Normal,55,60,65,55,45,70,60,40,30,V.High,0,0
15393,2B,Otte van de Moosdijk,CAL,R,05/14/2001,L,1.0 Stars,2.0 Stars,Normal,45,50,45,50,50,50,55,45,40,High,0,0
17076,SS,Seitaro Wada,-,-,05/15/2001,L,1.5 Stars,2.0 Stars,Normal,55,50,50,45,70,45,60,40,45,High,0,0
15882,2B,Josh Price,-,-,05/17/2001,R,1.0 Stars,1.5 Stars,Durable,35,40,35,25,40,45,35,25,20,Low,0,0
15201,3B,Brian Auclair,-,-,05/17/2001,S,1.0 Stars,1.5 Stars,Normal,45,45,40,30,50,45,40,35,35,Low,0,0
15372,CF,David Black,SMT,AA,05/18/2001,R,2.0 Stars,5.0 Stars,Normal,80,80,75,35,50,80,80,75,70,High,0,0
14431,CF,John Sepkiechler,NKO,R,05/19/2001,R,1.5 Stars,2.0 Stars,Normal,45,50,50,50,40,50,65,40,35,High,2019,74
15944,LF,Luis Moya,DUB,R,05/20/2001,L,1.0 Stars,2.0 Stars,Normal,40,40,40,50,50,40,20,25,30,High,0,0
15002,3B,Ray Dowd,DUB,R,05/23/2001,R,1.5 Stars,2.0 Stars,Normal,55,55,50,45,45,55,30,30,30,High,2019,37
15108,C,Victor Loneoria,-,-,05/25/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,50,55,35,50,25,20,20,V.High,0,0
15321,LF,Zayd bin Bassam,-,-,05/25/2001,R,1.0 Stars,1.5 Stars,Normal,35,45,40,35,50,50,45,35,45,Avg,0,0
15436,C,Srdjan Zujovic,-,-,05/31/2001,R,1.0 Stars,1.5 Stars,Normal,30,40,35,35,45,50,25,25,25,Avg,0,0
15756,C,Tae-yang Seol,VAN,AA,06/01/2001,R,2.0 Stars,5.0 Stars,Normal,70,65,80,80,80,60,40,35,30,V.High,0,0
16095,3B,Luke Kreuning,LAP,A,06/01/2001,L,1.5 Stars,2.5 Stars,Normal,50,55,45,55,60,55,30,30,20,Low,0,0
15434,CF,Joost Streefkerk,LDN,INT,06/02/2001,R,1.0 Stars,2.5 Stars,Normal,50,55,45,55,40,65,45,30,25,Low,0,0
15753,CF,Jovan Kadijevic,-,-,06/03/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,40,35,50,45,45,45,High,0,0
14541,SS,Alastair Keane,-,-,06/04/2001,L,1.0 Stars,2.5 Stars,Normal,60,55,55,50,50,55,65,55,50,V.High,0,0
16000,C,Gidde Knijnenburg,SMT,INT,06/05/2001,L,1.0 Stars,2.0 Stars,Normal,50,50,45,40,45,50,20,20,20,Avg,0,0
15390,C,Beco Quifel,CAL,INT,06/06/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,40,50,45,50,20,25,20,Avg,0,0
15596,CF,Cesar Zanetti,NKO,R,06/08/2001,R,1.5 Stars,2.5 Stars,Normal,55,60,80,50,45,65,60,55,60,V.High,2020,60
15054,C,Stevan Vujica,SMT,R,06/10/2001,R,1.0 Stars,2.5 Stars,Normal,55,55,45,50,40,55,30,30,25,V.High,2020,129
15363,LF,Siraj Jamal al Din,VAN,R,06/10/2001,R,1.5 Stars,2.5 Stars,Normal,55,55,70,50,40,55,70,65,60,High,0,0
16013,RF,Cameron Bell,LON,AA,06/10/2001,R,2.0 Stars,2.5 Stars,Normal,60,60,50,55,55,55,50,40,45,V.High,0,0
15619,C,Kei Oda,-,-,06/14/2001,S,1.0 Stars,4.5 Stars,Normal,55,45,55,75,80,40,25,35,35,V.High,0,0
15258,2B,Biagio Panatta,CUR,R,06/15/2001,R,1.0 Stars,1.5 Stars,Normal,50,40,45,50,35,25,40,35,35,V.High,0,0
15403,3B,Mijalko Gavrilovic,CLE,R,06/16/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,50,40,40,35,Low,0,0
16015,SS,Terry Fenton,TOR,AA,06/16/2001,R,1.5 Stars,1.5 Stars,Normal,40,40,40,35,45,40,60,55,60,High,0,0
15932,CF,Leon Deakin,HAV,INT,06/16/2001,L,1.0 Stars,1.5 Stars,Normal,50,50,35,25,35,45,40,45,40,Avg,0,0
14437,2B,Josue Leon,-,-,06/17/2001,R,1.0 Stars,2.5 Stars,Normal,50,50,50,55,40,55,60,60,55,V.High,0,0
15373,CF,Jose Andrade,NKO,INT,06/17/2001,R,1.0 Stars,2.0 Stars,Normal,50,55,50,50,45,60,65,50,50,Avg,0,0
15106,CF,Rudko Djuric,-,-,06/23/2001,R,1.0 Stars,2.0 Stars,Normal,55,50,45,35,45,50,40,45,45,V.High,0,0
16523,CF,Marshall Dickinson,LAP,A,06/28/2001,R,1.5 Stars,2.5 Stars,Normal,55,65,75,50,45,70,60,55,55,V.High,2020,68
15121,CF,Beco Gorgulha,SMT,R,06/29/2001,R,1.0 Stars,2.0 Stars,Normal,45,55,40,30,45,65,60,35,30,Avg,2020,169
15757,CF,Jun Yamaguchi,SMT,INT,06/30/2001,L,1.0 Stars,3.5 Stars,Durable,70,75,50,45,50,75,65,50,50,Avg,0,0
14505,SS,Milovan Jovanovic,NKO,R,06/30/2001,L,1.0 Stars,2.0 Stars,Normal,55,50,45,45,40,50,35,35,40,Low,2019,194
15881,2B,Bryce Utting,SMT,INT,07/01/2001,L,1.0 Stars,2.0 Stars,Normal,50,50,50,45,45,55,55,40,40,Avg,0,0
15050,LF,Cesar Ruiz,DEN,R,07/01/2001,R,1.5 Stars,2.5 Stars,Normal,55,55,50,50,45,60,65,45,50,High,2020,141
15889,C,Hugues Raimundi,-,-,07/03/2001,L,0.5 Stars,1.5 Stars,Normal,25,40,35,35,40,50,30,35,35,V.High,0,0
15615,LF,Rich Tanton,ADE,R,07/04/2001,L,1.0 Stars,2.0 Stars,Normal,50,50,50,50,50,50,35,30,35,High,2020,107
15353,RF,Abdul-Alim Rida,RME,INT,07/04/2001,S,1.0 Stars,2.0 Stars,Normal,55,65,40,25,45,70,35,25,25,Avg,0,0
14499,C,Myung-joo Kim,TOK,A,07/05/2001,R,1.5 Stars,2.5 Stars,Normal,50,50,45,50,45,50,30,30,20,V.High,2019,39
15263,CF,Donato Ferrobeiro,AMS,R,07/06/2001,L,1.0 Stars,2.0 Stars,Normal,50,50,50,50,45,50,55,45,30,Avg,0,0
15750,2B,Jake Stout,SMT,INT,07/07/2001,R,1.0 Stars,1.5 Stars,Normal,35,45,35,20,45,50,60,55,55,High,0,0
14572,C,Leo Legge,CLE,R,07/07/2001,L,1.0 Stars,2.0 Stars,Normal,40,45,45,50,35,45,35,25,20,Low,2019,165
15056,C,Aaron Galvin,-,-,07/07/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,50,50,45,30,35,30,V.High,0,0
14550,2B,Jorge Cortinez,SMT,R,07/07/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,50,40,50,40,40,50,Low,2019,151
16132,3B,David Corral,CLE,R,07/11/2001,R,1.0 Stars,2.0 Stars,Normal,40,45,45,50,50,45,50,50,50,High,0,0
15760,3B,Juan Veloz,SMT,INT,07/13/2001,R,1.0 Stars,2.0 Stars,Durable,65,60,45,35,30,50,30,30,25,Avg,0,0
15304,2B,Bill Fernandez,-,-,07/13/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,40,30,45,50,40,40,50,Avg,0,0
15565,RF,Márcio Nogueira,TOR,R,07/17/2001,L,1.0 Stars,1.5 Stars,Normal,50,50,35,40,35,45,30,35,35,High,2019,179
15090,RF,Maudad bin Azeem,DUB,R,07/17/2001,L,1.5 Stars,2.0 Stars,Durable,50,50,50,50,40,55,55,40,35,V.High,2020,155
15367,1B,Basile Tofi,CLE,R,07/18/2001,R,1.5 Stars,3.5 Stars,Normal,55,65,50,60,45,65,30,20,20,V.High,0,0
15241,2B,Felice d'Alema,-,-,07/18/2001,R,1.0 Stars,1.5 Stars,Normal,45,45,45,35,45,45,35,35,45,Low,0,0
15375,1B,Dragisa Prodanovic,LDN,A,07/19/2001,L,1.5 Stars,3.5 Stars,Normal,80,80,50,45,45,75,25,25,30,V.High,0,0
14478,3B,Robert Vellinga,-,-,07/20/2001,R,1.0 Stars,2.0 Stars,Normal,50,55,40,30,45,60,45,40,35,V.High,0,0
15544,3B,Constant Louis,HAV,INT,07/20/2001,R,1.0 Stars,2.0 Stars,Normal,55,45,40,45,50,30,30,25,20,Avg,0,0
15926,3B,Pedro Marin,-,-,07/23/2001,R,1.0 Stars,2.0 Stars,Normal,40,40,45,50,40,45,40,25,25,Low,0,0
16522,CF,Artur Carli,TOK,AA,07/23/2001,R,1.5 Stars,2.5 Stars,Normal,70,65,60,35,50,55,65,55,60,V.High,2020,18
15602,SS,Antar bin Rafiq,LAP,R,07/24/2001,R,1.5 Stars,2.5 Stars,Normal,55,55,45,50,45,50,40,40,55,V.High,2020,128
14562,CF,Rocco Carracci,HON,R,07/25/2001,R,1.5 Stars,2.0 Stars,Normal,50,50,45,45,40,45,60,55,45,High,2019,33
17587,C,Celso Leichsenring,-,-,07/26/2001,L,1.5 Stars,2.0 Stars,Normal,55,55,40,40,45,50,20,30,35,Avg,0,0
15326,3B,Rich Hooks,-,-,07/27/2001,R,1.0 Stars,1.5 Stars,Normal,50,45,35,35,40,45,35,25,25,High,0,0
15956,C,Gustavo Garcia,-,-,07/28/2001,R,1.0 Stars,2.0 Stars,Normal,45,45,45,45,40,45,20,25,20,High,0,0
14568,2B,Robby Plumer,LON,R,07/29/2001,R,1.5 Stars,2.0 Stars,Durable,50,50,45,45,35,55,60,50,50,High,2019,59
15925,2B,Tyler Avery,HAV,INT,07/30/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,45,50,40,50,45,35,35,Low,0,0
15503,RF,Isa Mu'ayyad,ADE,INT,07/31/2001,R,1.0 Stars,1.5 Stars,Normal,40,45,40,30,45,55,60,50,35,Avg,0,0
15412,C,Paul White,LDN,R,08/01/2001,R,1.5 Stars,2.5 Stars,Normal,50,50,45,50,45,55,20,20,20,High,0,0
15805,CF,Tony Gillissen,-,-,08/01/2001,R,1.0 Stars,1.5 Stars,Normal,40,50,35,30,35,65,40,40,40,V.High,0,0
15392,CF,Roberto Martinez,TOR,INT,08/03/2001,R,1.0 Stars,2.0 Stars,Normal,50,50,50,50,45,50,60,65,65,Avg,0,0
15358,LF,Sandy Marichalar,-,-,08/04/2001,L,1.0 Stars,2.0 Stars,Normal,45,45,40,40,45,45,25,20,20,V.High,0,0
15049,2B,Quincy Parmar,GAL,R,08/05/2001,R,1.5 Stars,2.0 Stars,Normal,55,55,45,50,45,55,30,25,25,V.High,2021,181
15327,SS,Tokito Taki,LON,R,08/06/2001,R,1.0 Stars,1.5 Stars,Normal,50,50,40,25,30,50,65,50,45,High,0,0
15366,LF,Sreten Perisic,STU,INT,08/06/2001,R,1.0 Stars,2.0 Stars,Normal,45,50,45,45,40,50,55,50,45,Low,0,0
15494,LF,Aurelien Monti,SMT,INT,08/06/2001,S,1.0 Stars,2.0 Stars,Durable,50,45,45,45,40,50,30,45,50,Low,0,0
14569,LF,John Stonecipher,HAV,R,08/08/2001,R,1.0 Stars,2.0 Stars,Normal,50,45,45,55,45,40,45,30,20,V.High,2021,224
