ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
11410,C,EZEQUIEL ERNESTO,07/28/1994,2.0 Stars,2.0 Stars,Normal,45,45,45,45,40,40,25,High
10932,RF,ALVIN ESCONTRIAS,08/04/1994,2.0 Stars,2.0 Stars,Normal,45,55,45,45,50,65,40,High
11356,3B,Sandy Escudero,03/24/1989,2.0 Stars,2.0 Stars,Normal,45,45,40,35,40,45,40,High
11254,2B,Odílio Estrade,03/17/1995,2.0 Stars,2.0 Stars,Normal,50,45,55,50,40,45,65,V.High
13629,3B,Victor Estrella,06/10/1997,2.0 Stars,2.0 Stars,Normal,45,45,40,50,35,45,40,High
17686,RF,Jared Etnyre,02/09/2006,1.0 Stars,2.0 Stars,Normal,55,45,40,50,35,40,35,Avg
13149,C,Bart Evans,05/17/1997,1.5 Stars,2.0 Stars,Normal,40,40,35,45,40,40,25,Avg
14436,CF,Jason Evans,02/14/2001,1.0 Stars,2.0 Stars,Normal,45,45,40,45,35,45,45,High
13376,LF,Jesse Evans,05/06/1998,1.5 Stars,2.0 Stars,Normal,50,55,45,50,45,55,20,Avg
10735,LF,Logan Eveson,11/06/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,40,30,50,55,Avg
14815,CF,Fareed Fadi,12/14/1999,1.5 Stars,2.0 Stars,Normal,50,55,55,20,35,65,70,High
17053,C,Nur al Din Fadil,07/04/2003,1.0 Stars,2.0 Stars,Durable,45,45,45,45,45,45,35,Avg
15248,RF,Nathan Fairbank,04/04/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,50,40,40,65,Low
13820,CF,Bráulio Falagueiro,07/16/1995,1.5 Stars,2.0 Stars,Normal,50,50,60,50,40,50,70,Avg
10993,SS,KOREY FASBENDER,02/17/1996,1.5 Stars,2.0 Stars,Normal,45,50,35,45,50,55,45,V.High
14453,SS,Edmondo Fattori,09/18/2000,1.5 Stars,2.0 Stars,Normal,45,50,40,45,35,55,60,High
17220,CF,Craig Feeney,08/23/2003,1.0 Stars,2.0 Stars,Durable,50,50,45,45,55,45,30,High
13112,RF,Ruben Felix,09/16/1997,1.5 Stars,2.0 Stars,Normal,50,50,45,55,50,50,35,High
10996,CF,CAMERON FELT,07/15/1995,2.0 Stars,2.0 Stars,Durable,55,55,50,45,40,55,35,High
15304,2B,Bill Fernandez,07/13/2001,1.0 Stars,2.0 Stars,Normal,50,50,40,30,45,50,40,Avg
10498,RF,Danny Fernandez,12/06/1992,2.0 Stars,2.0 Stars,Normal,40,45,45,55,45,50,25,V.High
17227,CF,Hector Fernandez,04/15/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,40,50,45,45,Low
14844,1B,Florian Feron,03/27/2000,1.5 Stars,2.0 Stars,Normal,50,50,45,45,35,55,35,High
13560,2B,Omar Ferrer,05/25/1998,1.5 Stars,2.0 Stars,Normal,50,55,50,50,35,65,40,High
11925,C,Jose Ferreras,06/10/1995,1.5 Stars,2.0 Stars,Fragile,50,50,45,30,45,45,30,Low
15263,CF,Donato Ferrobeiro,07/06/2001,1.0 Stars,2.0 Stars,Normal,50,50,50,50,45,50,55,Avg
17019,1B,Max Finlayson,08/09/2004,1.0 Stars,2.0 Stars,Durable,50,55,40,35,45,60,40,High
17716,SS,Eric Fischer,06/19/2000,1.5 Stars,2.0 Stars,Normal,50,50,50,45,45,55,45,Avg
9464,RF,HARRY FISCHER,07/11/1991,2.0 Stars,2.0 Stars,Normal,45,50,50,30,40,55,65,V.High
12399,SS,BRADLEY FITZPATRICK,01/28/1998,2.0 Stars,2.0 Stars,Normal,45,50,50,50,40,55,50,High
13884,3B,Erwin Flach,10/15/1999,1.0 Stars,2.0 Stars,Normal,50,45,45,50,50,45,35,V.High
14363,2B,Clint Flannery,08/07/1999,1.5 Stars,2.0 Stars,Normal,45,45,40,50,35,50,45,High
15044,LF,Brett Fleet,05/04/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,55,50,50,30,V.High
15558,C,Jose Flores,04/08/1997,1.5 Stars,2.0 Stars,Normal,45,50,45,50,45,50,35,High
12091,C,Marco Flores,09/28/1996,2.0 Stars,2.0 Stars,Normal,55,55,40,45,45,55,25,High
9996,CF,Dustin Flowers,01/12/1991,2.0 Stars,2.0 Stars,Normal,50,45,45,40,35,40,65,V.High
17009,CF,Trent Fookes,02/20/2005,1.0 Stars,2.0 Stars,Normal,55,65,50,40,50,65,35,High
13912,CF,IESTYN FORBES,10/20/1997,2.0 Stars,2.0 Stars,Normal,55,55,50,50,40,55,65,V.High
16836,C,Glen Forrest,12/22/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,45,45,55,25,High
10111,LF,STEVE FORSLUND,05/04/1993,2.0 Stars,2.0 Stars,Fragile,55,55,40,45,50,50,35,V.High
16206,SS,Rick Fortune,04/09/1998,1.5 Stars,2.0 Stars,Normal,50,40,45,55,40,30,40,High
12612,RF,Lindsay Foster,01/12/1997,1.5 Stars,2.0 Stars,Normal,50,50,45,45,45,50,45,V.High
15457,RF,Cavan Fox,02/13/2001,1.0 Stars,2.0 Stars,Normal,50,50,40,50,50,50,25,Avg
10085,RF,Nate Fox,10/22/1992,2.0 Stars,2.0 Stars,Normal,50,45,50,55,45,45,50,V.High
13033,DH,Danilo Frangilli,02/16/1999,2.0 Stars,2.0 Stars,Normal,50,55,50,45,35,65,30,High
16113,3B,Pieter Franken,01/10/2002,1.5 Stars,2.0 Stars,Durable,50,50,45,45,40,50,25,V.High
8275,C,CHRIS FRANKLIN,03/04/1988,2.0 Stars,2.0 Stars,Normal,25,35,45,45,75,40,20,V.High
17688,C,Malachi Franklin,05/29/2004,1.0 Stars,2.0 Stars,Normal,35,35,35,50,55,40,20,Avg
13115,C,Dionisio Frassetto,03/21/1997,1.5 Stars,2.0 Stars,Normal,45,45,45,45,45,40,25,V.High
11033,3B,DONOVAN FREEMAN,02/04/1996,2.0 Stars,2.0 Stars,Normal,45,50,45,40,40,50,35,V.High
17470,CF,Octávio Freire,03/17/2004,1.0 Stars,2.0 Stars,Normal,45,45,50,35,45,50,45,Avg
13234,3B,Armanno Friuli,01/11/1995,1.5 Stars,2.0 Stars,Fragile,45,45,40,45,40,50,40,V.High
17630,RF,Wilfrid Fuchillo,06/24/2005,1.0 Stars,2.0 Stars,Durable,40,45,40,45,50,45,35,Avg
16676,CF,Friedrich Fuchs,05/28/2003,1.0 Stars,2.0 Stars,Normal,45,50,45,40,40,50,50,Low
17000,RF,Hajime Fujimoto,04/07/2004,1.0 Stars,2.0 Stars,Normal,50,45,45,50,45,50,65,Avg
11327,C,Kazutomo Fujimoto,06/13/1995,1.5 Stars,2.0 Stars,Normal,40,55,45,45,55,80,25,V.High
14766,LF,Takauji Fujita,05/21/2000,1.5 Stars,2.0 Stars,Normal,50,50,40,45,45,50,30,Avg
8584,C,Akinori Fukui,12/22/1987,2.0 Stars,2.0 Stars,Fragile,35,40,35,45,45,45,35,V.High
17007,C,Gavino Galatti,09/14/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,55,45,45,35,High
11775,CF,ELIGIO GALILEI,02/07/1997,1.5 Stars,2.0 Stars,Normal,55,50,40,45,30,45,55,High
15273,LF,Mick Gallagher,03/02/2001,1.0 Stars,2.0 Stars,Normal,45,45,40,50,45,45,30,High
16143,C,Rich Gallagher,12/20/2001,1.0 Stars,2.0 Stars,Normal,50,50,40,40,45,55,20,Low
15056,C,Aaron Galvin,07/07/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,50,50,45,30,V.High
17290,RF,Yen-ti Gao,01/21/2004,1.0 Stars,2.0 Stars,Normal,50,45,40,40,45,45,30,Avg
15861,3B,Tony Gaona,07/15/2002,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,40,High
15994,RF,Raph Gapasin,11/22/2001,1.5 Stars,2.0 Stars,Normal,50,50,50,45,45,50,45,V.High
15733,LF,Chad Garay,12/12/2002,1.0 Stars,2.0 Stars,Normal,55,50,45,50,55,50,30,High
16496,CF,Alex Garcia,12/14/2002,1.0 Stars,2.0 Stars,Normal,45,40,40,55,50,30,35,Low
13643,3B,Alex Garcia,10/09/1998,1.5 Stars,2.0 Stars,Normal,65,70,45,30,40,70,45,Low
17328,CF,Edgar Garcia,09/06/2003,1.0 Stars,2.0 Stars,Normal,55,45,45,55,55,35,60,Low
16155,RF,Francisco Garcia,05/19/2002,1.0 Stars,2.0 Stars,Normal,55,50,40,30,55,45,45,Low
14231,3B,Franklin Garcia,09/02/1999,1.0 Stars,2.0 Stars,Normal,55,70,50,25,40,80,45,Avg
14812,C,Gregorio Garcia,01/22/2000,1.0 Stars,2.0 Stars,Normal,45,50,40,50,45,50,20,V.High
15956,C,Gustavo Garcia,07/28/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,45,40,45,20,High
12639,SS,Luis Garcia,08/31/1996,1.5 Stars,2.0 Stars,Normal,50,55,40,35,50,60,45,High
10016,SS,OMAR GARCIA,02/23/1992,2.0 Stars,2.0 Stars,Normal,50,55,40,30,50,75,20,High
17479,3B,Roberto Garcia,05/15/2004,1.0 Stars,2.0 Stars,Normal,50,50,40,45,40,50,45,Avg
11198,1B,Johan Gardner,09/17/1995,2.0 Stars,2.0 Stars,Normal,50,50,50,50,40,50,50,Avg
16203,SS,Noel Garland,09/16/2001,1.5 Stars,2.0 Stars,Normal,55,55,50,45,45,55,45,High
12485,LF,Dylan Garner,04/06/1996,1.5 Stars,2.0 Stars,Normal,50,60,40,25,40,75,30,V.High
12071,RF,Edgar Gastelum,02/08/1995,2.0 Stars,2.0 Stars,Normal,50,50,45,35,45,50,65,High
13265,LF,Laurent Gauthier,09/12/1994,1.5 Stars,2.0 Stars,Normal,55,50,50,45,40,50,55,High
15403,3B,Mijalko Gavrilovic,06/16/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,50,40,Avg
16187,2B,Luis Gaytan,01/18/1993,2.0 Stars,2.0 Stars,Normal,50,50,45,40,50,50,45,V.High
15751,SS,Gherardo Gerratana,09/19/2001,1.0 Stars,2.0 Stars,Normal,55,50,45,45,35,50,60,Avg
14502,1B,Nadim Ghassan,07/06/2000,1.0 Stars,2.0 Stars,Normal,50,50,35,45,45,55,30,V.High
17011,1B,Alonzo Ghislieri,02/18/2005,1.0 Stars,2.0 Stars,Normal,45,50,45,45,50,50,25,High
17260,RF,Franco Ghislieri,05/13/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,40,45,45,40,High
12800,C,Cirillo Giacoletti,12/14/1996,2.0 Stars,2.0 Stars,Normal,45,45,50,50,45,50,45,High
14526,1B,Alberto Giammona,11/21/1995,2.0 Stars,2.0 Stars,Normal,55,45,50,55,45,35,30,High
15352,1B,Lucas Gilbert,03/25/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,50,25,45,30,V.High
11409,3B,Raylan Givens,01/07/1995,2.0 Stars,2.0 Stars,Durable,50,50,45,45,40,50,40,V.High
16040,LF,Danny Givney,10/25/2001,1.0 Stars,2.0 Stars,Normal,55,45,45,55,50,30,60,Low
14811,SS,Frank Glass,03/09/2000,1.5 Stars,2.0 Stars,Normal,45,45,50,50,35,45,65,High
14616,CF,Dale Goddard,01/29/1999,1.5 Stars,2.0 Stars,Normal,50,50,50,45,40,50,45,High
16010,2B,Danny Gomez,06/28/2002,1.0 Stars,2.0 Stars,Normal,50,55,50,40,40,65,65,High
15343,C,Danny Gonzalez,05/21/2000,1.0 Stars,2.0 Stars,Durable,50,55,40,25,40,70,40,High
12587,LF,Ignacio Gonzalez,12/29/1996,1.5 Stars,2.0 Stars,Normal,45,55,50,40,50,75,30,High
8640,LF,Manny Gonzalez,01/06/1988,2.0 Stars,2.0 Stars,Iron Man,45,50,50,45,45,50,40,V.High
12972,C,MARIO GONZALEZ,11/12/1993,2.0 Stars,2.0 Stars,Normal,50,50,45,50,40,50,25,V.High
13480,SS,Ruben Gonzalez,07/25/1997,1.5 Stars,2.0 Stars,Normal,40,45,40,45,40,55,45,V.High
8692,SS,Mike Goodin,01/17/1986,2.0 Stars,2.0 Stars,Durable,45,45,50,45,55,45,40,V.High
15121,CF,Beco Gorgulha,06/29/2001,1.0 Stars,2.0 Stars,Normal,45,55,40,30,45,65,60,High
12178,LF,Salvador Gosende,08/01/1995,1.5 Stars,2.0 Stars,Normal,50,50,45,45,40,50,45,Avg
13431,C,Tsutomu Goto,09/29/1997,1.5 Stars,2.0 Stars,Normal,45,45,40,35,40,50,35,High
13917,SS,Jake Gould,01/27/1999,1.0 Stars,2.0 Stars,Normal,50,50,45,50,30,45,50,High
13889,C,Filippio Gradi,06/12/1999,1.5 Stars,2.0 Stars,Normal,40,45,40,40,30,50,20,Avg
13602,CF,Melvin Grajeda,09/04/1998,2.0 Stars,2.0 Stars,Normal,45,55,50,45,35,75,75,V.High
13785,SS,BOTOL GRALHEZ,08/29/1994,1.5 Stars,2.0 Stars,Normal,50,50,40,45,40,50,35,V.High
11762,SS,MATT GRANT,08/20/1996,1.5 Stars,2.0 Stars,Normal,50,50,40,45,30,45,50,High
10982,3B,CORY GRAU,01/11/1996,2.0 Stars,2.0 Stars,Normal,60,50,55,50,45,45,25,Low
16351,LF,Ignacio Greco,11/24/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,55,Avg
10771,2B,TRAVIS GREENE,12/13/1987,2.0 Stars,2.0 Stars,Iron Man,35,45,45,20,45,55,45,V.High
16140,C,Bart Greenwood,06/07/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,35,45,55,35,Avg
10583,RF,Austin Greer,01/29/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,40,50,50,40,V.High
14901,RF,Armond Gregoretti,12/12/1999,1.5 Stars,2.0 Stars,Normal,50,50,35,35,40,50,30,High
13987,LF,Zachary Grinham,02/05/1999,1.5 Stars,2.0 Stars,Normal,50,50,40,50,45,45,35,V.High
16615,3B,Dimitrije Grol,01/04/2003,1.0 Stars,2.0 Stars,Normal,50,55,45,40,45,55,35,High
16372,SS,Dusan Grujic,10/07/2002,1.0 Stars,2.0 Stars,Durable,45,50,40,40,45,50,40,High
13872,SS,Mike Guell,08/26/1999,1.5 Stars,2.0 Stars,Normal,45,45,45,45,30,45,65,High
15042,C,Danny Guiney,04/06/2002,1.0 Stars,2.0 Stars,Normal,45,40,50,50,40,25,40,High
11636,CF,ANTAN GUTIERREZ,03/19/1997,1.5 Stars,2.0 Stars,Normal,45,50,40,40,50,50,40,V.High
14292,1B,Tony Gutierrez,10/22/1999,1.5 Stars,2.0 Stars,Durable,45,45,35,50,40,50,35,High
10747,CF,Antonio Guzman,10/06/1987,2.0 Stars,2.0 Stars,Normal,35,45,50,30,40,50,70,V.High
17243,CF,Victor Guzman,07/17/2003,1.0 Stars,2.0 Stars,Normal,50,60,45,40,50,70,35,Low
15251,SS,Sung-min Ha,07/19/2000,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,55,40,High
12285,C,RASHID HAMID,08/15/1995,1.5 Stars,2.0 Stars,Normal,50,45,35,45,45,40,20,High
9030,2B,BRIAN HAMILTON,04/07/1989,2.0 Stars,2.0 Stars,Normal,50,55,50,45,45,55,45,V.High
12372,C,DIARMAID HAMILTON,08/11/1998,2.0 Stars,2.0 Stars,Normal,50,40,50,50,45,30,30,High
12481,LF,Nigel Hammer,10/22/1996,1.5 Stars,2.0 Stars,Normal,55,45,55,60,45,25,50,V.High
10108,RF,Jayden Hampton,03/15/1992,2.0 Stars,2.0 Stars,Normal,50,50,55,50,55,50,25,V.High
16565,SS,Andrew Hannah,05/31/2003,1.0 Stars,2.0 Stars,Durable,55,45,45,70,60,25,50,High
17844,3B,Bill Hanson,06/13/2004,1.0 Stars,2.0 Stars,Normal,60,45,45,55,60,30,30,Avg
15793,2B,Keith Hardy,04/20/1998,1.5 Stars,2.0 Stars,Durable,55,45,45,60,80,30,40,High
12412,CF,DON HARGROVE,03/12/1997,1.5 Stars,2.0 Stars,Normal,50,55,50,50,35,55,65,High
12402,C,GIOVANNI HARKNESS,12/14/1997,1.5 Stars,2.0 Stars,Normal,55,50,40,50,40,40,45,V.High
9777,CF,CASEY HARRIS,06/28/1992,2.0 Stars,2.0 Stars,Iron Man,45,40,35,30,55,40,35,High
14994,2B,Bailey Harrison,01/25/2001,1.0 Stars,2.0 Stars,Normal,50,50,50,50,45,55,60,V.High
13428,LF,Takayuri Hashigami,11/19/1997,1.5 Stars,2.0 Stars,Normal,50,55,50,40,50,55,40,High
15222,LF,Hideki Hashimoto,02/19/2001,1.0 Stars,2.0 Stars,Durable,50,50,40,40,45,50,30,High
10393,CF,Danny Hass,12/09/1993,2.0 Stars,2.0 Stars,Normal,45,50,45,35,65,55,60,V.High
15122,SS,Katsuyoshi Hata,04/10/2001,1.5 Stars,2.0 Stars,Normal,45,50,50,45,35,50,60,V.High
17461,CF,Hedde Haveman,09/26/2004,1.0 Stars,2.0 Stars,Normal,45,50,55,50,50,55,45,Low
13040,CF,Guonçale Hayashi,07/15/1998,2.0 Stars,2.0 Stars,Normal,50,50,50,50,40,50,60,High
14600,LF,John Hayes,01/12/2001,1.5 Stars,2.0 Stars,Normal,50,55,50,55,40,55,40,High
15509,CF,Justin Head,08/30/2002,1.0 Stars,2.0 Stars,Normal,55,55,45,45,45,55,65,High
17418,LF,Keith Hearn,02/21/2003,1.0 Stars,2.0 Stars,Normal,50,50,40,30,45,50,40,Avg
17022,CF,D.J. Heathman,07/07/2004,1.0 Stars,2.0 Stars,Normal,50,45,45,55,50,30,50,High
14244,LF,Shalom Heijman,12/03/1998,2.0 Stars,2.0 Stars,Normal,50,55,55,40,35,65,80,High
12213,C,Hermann Heimpel,06/15/1996,1.5 Stars,2.0 Stars,Normal,50,45,45,55,50,40,35,V.High
13831,SS,Chris Heinz,08/11/1999,1.5 Stars,2.0 Stars,Normal,50,45,45,40,30,45,55,High
14294,C,Dave Henandez,02/23/1999,1.5 Stars,2.0 Stars,Normal,40,35,35,55,45,30,30,V.High
13383,C,Kevin Henderson,09/01/1999,1.5 Stars,2.0 Stars,Durable,50,55,35,30,35,55,30,High
13020,C,Nathan Henderson,06/02/1998,1.5 Stars,2.0 Stars,Normal,45,50,45,50,35,55,45,Avg
10404,2B,Chris Hendricks,05/10/1993,2.0 Stars,2.0 Stars,Normal,35,45,40,50,55,50,45,V.High
10607,LF,JEFF HENDRIX,12/26/1994,2.0 Stars,2.0 Stars,Normal,45,50,45,50,45,60,55,V.High
9068,3B,David Henry,02/18/1986,2.0 Stars,2.0 Stars,Fragile,55,45,50,40,55,30,45,Avg
14045,C,Gabriel Henry,07/30/1998,1.5 Stars,2.0 Stars,Normal,50,45,35,50,40,45,30,Avg
7985,RF,JOE HENSLEY,08/31/1987,2.0 Stars,2.0 Stars,Normal,50,50,50,45,70,45,40,High
17422,3B,Lucas Herbert,10/29/2004,1.0 Stars,2.0 Stars,Normal,40,45,45,50,40,50,30,Low
13900,SS,Marcello Hermans,01/19/2000,1.5 Stars,2.0 Stars,Normal,50,50,40,45,45,45,40,Avg
17435,CF,Carlos Hernandez,10/15/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,40,50,45,60,Low
16124,LF,Carlos Hernandez,08/14/2002,1.0 Stars,2.0 Stars,Fragile,50,55,45,45,40,60,35,High
17028,3B,David Hernandez,11/07/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,45,55,45,35,High
12497,2B,Javy Hernandez,01/09/1997,1.5 Stars,2.0 Stars,Normal,70,65,40,40,45,55,55,High
14662,SS,Leo Hernandez,08/22/1999,1.5 Stars,2.0 Stars,Durable,50,50,45,45,40,50,40,High
14224,RF,Luis Hernandez,01/24/1999,1.5 Stars,2.0 Stars,Durable,55,55,45,50,45,55,30,High
11490,3B,OSCAR HERNANDEZ,09/21/1995,1.5 Stars,2.0 Stars,Normal,50,50,40,30,50,60,30,V.High
14029,2B,Pedro Hernandez,08/09/1998,1.0 Stars,2.0 Stars,Normal,50,55,40,40,40,55,55,Low
16883,SS,Ramon Hernandez,11/28/2003,1.0 Stars,2.0 Stars,Normal,45,50,50,45,40,55,60,High
9975,2B,Raul Hernandez,02/11/1991,2.0 Stars,2.0 Stars,Normal,45,50,50,40,40,55,40,V.High
13366,1B,Tony Hernandez,04/09/1998,1.5 Stars,2.0 Stars,Durable,55,50,45,45,35,50,65,V.High
13208,LF,JONATHAN HERNANDEZ JR.,08/13/1996,2.0 Stars,2.0 Stars,Normal,50,45,45,50,45,45,60,High
12842,SS,Bob Hickey,11/28/1997,2.0 Stars,2.0 Stars,Normal,50,55,55,45,45,60,65,V.High
11661,SS,Cain Hickey,12/01/1995,2.0 Stars,2.0 Stars,Normal,50,50,50,45,35,55,55,V.High
14380,SS,Pjotr Hilderink,04/05/1999,1.5 Stars,2.0 Stars,Normal,45,50,35,35,40,50,45,Avg
15476,LF,Abdullah Hilel,03/15/2001,1.5 Stars,2.0 Stars,Normal,50,50,45,25,45,50,40,V.High
13617,1B,Akil Hilel,07/15/1998,1.5 Stars,2.0 Stars,Normal,55,50,40,50,40,45,35,V.High
16772,3B,Jamie Hill,03/19/2002,1.0 Stars,2.0 Stars,Normal,50,45,45,50,45,35,45,Low
16857,CF,Tadashi Hirota,03/18/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,40,40,45,55,Low
17698,3B,Don Hodges,02/14/2004,1.0 Stars,2.0 Stars,Fragile,55,55,50,45,45,50,45,Avg
14666,RF,Sung-ho Hong,06/02/1999,1.5 Stars,2.0 Stars,Normal,50,45,45,45,40,40,30,V.High
17298,CF,Mario Hoogeveen,12/26/2003,1.0 Stars,2.0 Stars,Normal,45,45,50,40,55,50,30,High
14369,C,Tim Hooks,10/18/2000,1.0 Stars,2.0 Stars,Normal,40,40,45,55,45,45,20,V.High
16249,RF,Clive Hopkins,10/21/1999,1.5 Stars,2.0 Stars,Normal,55,55,45,45,50,50,55,High
12961,C,RYUUSUKE HORIUCHI,07/07/1994,2.0 Stars,2.0 Stars,Normal,55,50,50,50,45,50,25,V.High
14034,LF,Stanley Horstink,12/09/1998,1.5 Stars,2.0 Stars,Normal,40,45,45,45,45,50,60,V.High
14139,1B,Roger Houghton,10/02/1998,1.5 Stars,2.0 Stars,Normal,55,55,45,40,45,50,35,High
13467,2B,Pat Houlton,08/22/1997,1.5 Stars,2.0 Stars,Normal,40,45,45,25,35,50,70,Avg
14095,SP,Conrad Houwers,06/24/1999,1.5 Stars,2.0 Stars,Normal,50,45,35,35,30,45,30,V.High
13975,2B,Robin Howell,02/20/2000,1.5 Stars,2.0 Stars,Normal,65,55,45,45,35,50,50,High
16806,CF,Jeff Hudson,01/21/2003,1.0 Stars,2.0 Stars,Normal,55,55,45,45,45,60,40,Avg
9060,CF,MONTANA HUDSON,08/24/1986,2.0 Stars,2.0 Stars,Durable,40,40,50,40,45,45,60,V.High
16273,SS,Jon Huerta,12/27/2002,1.0 Stars,2.0 Stars,Durable,50,50,45,40,45,50,35,High
13046,LF,Pascal Hulleman,02/27/1999,1.5 Stars,2.0 Stars,Normal,45,55,45,30,40,65,55,Avg
13371,LF,Walter Humphrey,07/30/1998,1.0 Stars,2.0 Stars,Normal,45,50,40,40,45,50,25,V.High
17323,LF,Griffin Hunter,07/11/2003,1.0 Stars,2.0 Stars,Fragile,55,50,45,40,45,45,25,Avg
14922,CF,Wajeeh Husam al Din,12/08/1999,1.5 Stars,2.0 Stars,Normal,50,45,45,30,40,45,70,V.High
14858,SS,Carlo Hutcheon,08/23/2000,1.5 Stars,2.0 Stars,Normal,50,45,45,50,50,45,35,High
14953,SS,Yoon-tae Hwang,07/16/2000,1.5 Stars,2.0 Stars,Normal,55,50,40,50,45,45,30,High
12294,CF,DANIEL IBARRA,01/19/1992,2.0 Stars,2.0 Stars,Normal,45,40,50,50,45,25,60,V.High
11091,CF,Ruben Ibarra,01/20/1995,1.5 Stars,2.0 Stars,Normal,40,50,45,45,45,55,55,V.High
11715,RF,ZEFERINO IDANHA,01/22/1993,2.0 Stars,2.0 Stars,Normal,45,45,50,45,45,50,45,V.High
15057,C,Evaristo Ikeda,09/20/2002,1.0 Stars,2.0 Stars,Fragile,55,60,50,25,35,65,30,V.High
17139,CF,Wouter Imthorn,04/07/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,60,High
15356,2B,Kazuyoshi Inoue,10/20/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,30,45,55,35,V.High
15502,1B,Robbie Inoue,12/21/2001,1.0 Stars,2.0 Stars,Durable,50,55,40,30,35,60,40,Low
11231,1B,Sofu Inoue,08/17/1995,2.0 Stars,2.0 Stars,Normal,45,50,45,50,40,60,25,V.High
13316,C,Hajime Inouye,04/05/1998,1.0 Stars,2.0 Stars,Normal,45,45,40,45,30,50,25,V.High
13603,SS,Shinichiro Inouye,09/07/1998,1.5 Stars,2.0 Stars,Durable,50,50,40,35,45,50,50,Avg
16869,3B,Marcel Ioriatti,02/06/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,35,80,50,45,Low
9781,C,ROBERT IRVINE,01/20/1992,2.0 Stars,2.0 Stars,Normal,40,45,45,45,45,50,65,V.High
17190,3B,Yasuo Ishida,06/14/2003,1.0 Stars,2.0 Stars,Durable,50,50,45,50,40,50,35,Avg
13317,1B,Daisuke Ishii,12/20/1998,1.5 Stars,2.0 Stars,Normal,55,50,40,30,40,50,25,High
11219,1B,Tadanori Ito,09/23/1995,2.0 Stars,2.0 Stars,Durable,50,50,40,55,30,50,35,V.High
17368,2B,Jubair Izz al Din,12/10/2003,1.0 Stars,2.0 Stars,Normal,55,60,45,40,45,65,50,Low
13690,C,Karif Jabir,05/30/1998,1.0 Stars,2.0 Stars,Normal,45,50,35,30,40,50,40,V.High
16438,C,Tyler Jackson,06/12/2003,1.0 Stars,2.0 Stars,Normal,45,50,40,50,40,50,30,V.High
10488,CF,Ron Jacobs,06/12/1993,2.0 Stars,2.0 Stars,Normal,45,50,50,50,50,55,50,V.High
11897,1B,Christian Jacquot,02/24/1996,2.0 Stars,2.0 Stars,Normal,50,55,50,40,50,65,50,High
13988,LF,Wafeeq Jameel,05/16/1998,1.5 Stars,2.0 Stars,Normal,45,55,50,35,45,60,45,Avg
15782,RF,Josh Jamerson,02/22/2002,1.0 Stars,2.0 Stars,Normal,45,50,35,40,40,60,25,V.High
17799,LF,Bo-young Jang,01/14/2005,1.0 Stars,2.0 Stars,Durable,60,55,45,45,35,55,50,Low
17189,3B,Anthon Jansen,08/20/2003,1.0 Stars,2.0 Stars,Normal,45,50,40,35,45,60,35,Avg
12570,SS,Jaake Jansen,09/07/1996,1.5 Stars,2.0 Stars,Normal,50,50,40,30,50,55,65,V.High
12369,C,KENT JANSEN,04/26/1998,1.5 Stars,2.0 Stars,Normal,45,40,45,55,40,35,25,High
15701,1B,Erik Jarquin,03/11/2003,1.0 Stars,2.0 Stars,Normal,50,40,45,55,45,30,30,V.High
12332,3B,Dragutin Jigovic,11/06/1992,2.0 Stars,2.0 Stars,Normal,50,50,50,45,45,50,40,High
13384,SS,Alex Jimenez,04/05/1999,1.5 Stars,2.0 Stars,Normal,50,50,40,30,45,55,45,High
16934,LF,Danny Jimenez,07/07/1999,1.5 Stars,2.0 Stars,Normal,50,50,45,40,45,50,35,Avg
17335,LF,Jose Jimenez,07/16/2004,1.0 Stars,2.0 Stars,Normal,50,50,45,40,40,50,35,Low
13950,CF,Jason Johnson,09/03/2000,1.5 Stars,2.0 Stars,Normal,50,50,45,50,40,50,60,V.High
11763,RF,KEVIN JOHNSON,08/03/1996,2.0 Stars,2.0 Stars,Normal,50,50,50,50,45,50,35,High
16834,C,John Joly,09/19/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,30,Avg
