ID,RL,Name,ORG,Lev,DOB,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,HSC,STU P,CON P,PBABIP P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,G/F,VT,PT,STM,Sct,SctAcc,Draft,OA Pick
15013,RP,Ian Martin,STU,R,09/22/2001,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,60,25,45,45,80,55,70,-,60,-,-,-,-,-,-,-,FB,96-98,Normal,55,Jul. 3rd   2021,High,2019,112
13449,RP,Alex Martinez,ADE,A,03/31/1998,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,60,25,40,45,70,55,-,-,65,-,-,-,40,-,-,-,NEU,95-97,Power,30,Jul. 26th   2021,V.High,0,0
13516,SP,Andres Martinez,-,-,04/26/1998,1.5 Stars,2.0 Stars,N,H,L,N,L,N,Unmotivated,Fragile,-,50,35,45,50,55,50,-,-,50,-,50,-,-,-,-,-,NEU,95-97,Normal,40,Mar. 9th   2021,High,0,0
14390,RP,Bill Martinez,HAV,A,01/20/2000,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,55,45,45,30,60,55,65,-,-,-,-,70,-,-,50,-,EX FB,95-97,Normal,55,Aug. 21st   2021,V.High,0,0
13071,SP,Danny Martinez,VAN,A,06/10/1998,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,45,45,45,45,50,45,-,-,55,-,-,-,-,-,-,-,NEU,95-97,Power,45,Jul. 5th   2021,High,2017,172
10959,SP,DANNY MARTINEZ,-,-,04/10/1995,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,55,35,45,25,65,45,-,55,55,-,50,-,-,-,-,-,EX FB,95-97,Power,55,Jul. 27th   2021,V.High,2014,156
6702,SP,DAVE MARTINEZ,ADE,MLB,11/11/1983,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Fan Fav,Iron Man,-,50,80,60,55,60,25,-,65,50,-,-,-,-,-,-,-,NEU,93-95,Normal,45,Jul. 15th   2021,V.High,2002,5
17124,SP,Eduardo Martinez,-,-,01/05/2005,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,Normal,HS Junior,45,55,45,50,45,50,50,-,50,50,50,-,-,-,-,-,NEU,91-93,Normal,40,May 16th   2021,High,0,0
17027,SP,Esteban Martinez,-,-,01/16/2005,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,Normal,HS Junior,55,50,45,60,45,80,-,-,-,-,-,-,-,-,65,-,NEU,92-94,Normal,60,Mar. 27th   2021,High,0,0
17831,SP,Hector Martinez,LDN,INT,11/27/2004,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,45,45,50,45,50,-,-,-,-,-,-,-,-,40,-,NEU,91-93,Normal,55,Aug. 19th   2021,V.High,0,0
5852,SP,Israel Martinez,DUB,AAA,01/12/1980,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,Fragile,-,40,50,40,45,-,50,20,-,-,-,45,45,-,-,-,-,EX GB,88-90,GB'er,55,Mar. 13th   2021,Avg,0,643
13749,CL,Ivan Martinez,TOK,AA,10/21/1998,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Normal,Durable,-,50,35,40,40,-,-,65,-,-,-,65,-,-,-,-,-,NEU,93-95,Normal,25,Jul. 31st   2021,V.High,0,0
14114,SP,Jesus Martinez,-,-,03/17/1999,1.0 Stars,2.0 Stars,H,L,N,N,N,H,Normal,Normal,-,35,45,40,45,40,40,-,-,40,-,-,-,-,-,-,-,NEU,89-91,Finesse,55,Mar. 13th   2021,V.High,0,0
13042,RP,Jose Martinez,DEN,MLB,05/09/1998,2.0 Stars,2.0 Stars,N,N,N,N,H,H,Normal,Fragile,-,55,45,45,50,65,-,-,-,-,60,55,-,-,-,-,-,NEU,94-96,Normal,55,May 22nd   2021,High,2017,89
7342,SP,JUAN MARTINEZ,LAP,MLB,08/26/1985,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Normal,Wrecked,-,50,70,50,50,50,25,-,-,50,-,55,-,-,-,-,-,GB,92-94,GB'er,65,Jun. 30th   2021,V.High,2004,10
14312,SP,Mario Martinez,GAL,A,02/23/1999,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Fragile,-,45,50,45,50,45,55,55,-,50,-,-,-,-,-,-,-,NEU,89-91,Finesse,65,May 1st   2021,Avg,0,0
15125,RP,Matt Martinez,-,-,06/03/2001,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Unknown,Normal,CO Sophomore,50,25,45,30,60,-,-,-,-,-,-,-,55,-,-,-,EX FB,95-97,Normal,35,Apr. 6th   2021,V.High,0,0
14637,SP,Nesty Martinez,-,-,07/16/1999,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,40,30,40,35,40,45,-,-,45,-,-,-,-,-,-,-,FB,92-94,Normal,50,Mar. 4th   2021,V.High,0,0
16102,RP,Omar Martinez,CLE,INT,08/27/2002,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,35,45,45,50,40,-,35,-,-,-,-,-,-,-,-,-,NEU,90-92,Normal,25,Jun. 24th   2021,Avg,0,0
14432,SP,Omar Martinez,CLE,A,07/21/2000,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,Normal,-,45,50,40,50,-,50,-,55,-,-,50,-,-,-,-,-,NEU,93-95,Normal,65,Aug. 2nd   2021,V.High,2019,125
15063,SP,Paul Martinez,LAP,R,07/12/2001,1.5 Stars,2.5 Stars,H,N,N,N,N,N,Unknown,Normal,-,60,45,45,50,75,60,-,50,-,80,-,-,-,45,-,-,FB,94-96,Finesse,65,Jul. 14th   2021,V.High,2020,88
11658,SP,Ramon Martinez,-,-,10/20/1995,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Prankster,Normal,-,45,45,45,45,50,45,-,-,-,55,-,-,-,-,-,-,FB,93-95,Normal,50,Jun. 25th   2021,V.High,0,0
13991,SP,Richard Martinez,DUB,AA,08/06/1998,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Normal,Normal,-,40,45,40,50,45,45,-,-,-,-,30,-,-,-,-,-,NEU,89-91,Finesse,40,May 23rd   2021,High,0,0
12264,RP,Tony Martinez,GAL,AA,02/22/1996,1.5 Stars,2.0 Stars,L,N,N,N,L,N,Normal,Fragile,-,55,35,45,50,60,50,-,65,-,-,65,-,-,-,-,-,EX FB,94-96,Normal,35,Aug. 22nd   2021,V.High,0,0
13082,SP,Sam Marx,DUB,AAA,01/11/1999,2.0 Stars,2.5 Stars,L,L,L,N,L,L,Disruptive,Normal,-,40,65,50,65,-,40,-,45,45,40,-,-,-,-,-,-,GB,93-95,GB'er,70,Jul. 26th   2021,V.High,2017,65
17765,RP,Medardo Massarico,-,-,06/14/2005,1.5 Stars,4.5 Stars,N,N,H,N,N,N,Unknown,Normal,HS Sophomore,80,45,55,50,80,80,-,-,-,-,-,-,-,-,-,-,FB,98-100,Normal,35,Jul. 11th   2021,Avg,0,0
16332,SP,José Masson,-,-,11/17/2003,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Durable,HS Senior,45,45,45,45,55,45,60,-,-,45,-,-,-,-,-,-,FB,95-97,Normal,40,Mar. 24th   2021,Avg,0,0
12053,SP,Kaoru Masuda,-,-,11/03/1995,1.5 Stars,1.5 Stars,N,N,H,N,N,N,Normal,Normal,-,50,35,40,25,60,50,-,-,-,65,-,-,-,-,-,-,EX FB,95-97,Power,55,Jun. 14th   2021,V.High,0,0
13355,SP,Carlos Mata,RME,A,07/09/1998,1.0 Stars,1.5 Stars,N,N,H,N,L,N,Unknown,Normal,-,40,30,40,45,50,45,-,45,-,-,-,-,-,-,-,-,NEU,92-94,Normal,45,Jul. 20th   2021,V.High,2021,218
14078,RP,Adam Mathieson,LAP,AA,06/06/1999,1.5 Stars,1.5 Stars,H,N,N,N,N,H,Prankster,Normal,-,50,50,40,35,55,40,-,-,-,-,55,-,-,-,-,-,NEU,94-96,Normal,25,Jun. 19th   2021,High,0,0
15865,SP,Teruhide Matsubara,-,-,01/31/2003,1.0 Stars,2.5 Stars,L,N,H,N,N,L,Unknown,Normal,CO Freshman,40,55,50,65,-,50,45,45,-,-,45,-,-,-,-,-,NEU,90-92,Normal,45,Jul. 1st   2021,V.High,0,0
16936,CL,Kakeru Matsumoto,-,-,09/29/2000,2.0 Stars,4.0 Stars,N,N,N,N,N,N,Unknown,Normal,CO Junior,80,55,50,65,80,-,-,80,-,-,-,-,-,-,-,-,FB,98-100,Power,25,Aug. 15th   2021,High,0,0
16613,RP,Seizaburo Matsumoto,-,-,03/20/2003,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,40,25,45,30,35,45,-,45,-,-,-,-,-,-,-,-,EX FB,88-90,Normal,40,Apr. 22nd   2021,High,0,0
10966,SP,CHRIS MATTHEWS,-,-,08/24/1995,1.0 Stars,2.0 Stars,H,H,N,N,H,H,Captain,Durable,-,55,30,50,45,65,55,-,80,-,-,-,-,-,-,-,-,NEU,94-96,Normal,50,Jul. 3rd   2021,V.High,2017,212
16505,SP,Sam Matthews,DUB,INT,01/08/2003,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Normal,-,45,45,40,40,45,50,35,50,-,-,-,-,-,-,-,-,FB,88-90,Normal,55,Jul. 8th   2021,Avg,0,0
13854,SP,Simon Matthews,-,-,07/07/2000,1.0 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,Normal,CO Senior,45,45,40,40,65,45,50,45,-,30,-,-,-,-,-,-,FB,97-99,Power,40,May 12th   2021,V.High,0,0
13114,SP,Melvin Matus,-,-,05/05/1997,1.5 Stars,1.5 Stars,H,N,N,N,N,N,Normal,Fragile,-,45,40,40,45,50,50,45,45,45,-,-,-,-,-,-,-,NEU,92-94,Normal,40,Jul. 11th   2021,V.High,0,0
16136,RP,Matt May,LAP,INT,08/17/2002,1.0 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,Durable,-,55,50,45,45,55,-,-,-,-,65,-,-,-,-,-,-,FB,92-94,Normal,30,Jun. 6th   2021,Avg,0,0
12571,SP,Juan Maya,LDN,A,10/30/1996,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Prankster,Normal,-,50,40,40,50,55,50,60,60,-,-,-,-,-,-,-,-,NEU,93-95,Normal,55,Aug. 1st   2021,V.High,0,0
16962,SP,Bobby Mayer,-,-,09/12/2004,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,Normal,HS Junior,50,50,45,55,60,50,-,60,-,-,35,-,-,-,-,-,NEU,93-95,Normal,55,Aug. 4th   2021,High,0,0
11223,RP,Aaron McAlpine,RME,AAA,07/31/1995,2.0 Stars,2.5 Stars,L,L,N,N,L,N,Normal,Durable,-,65,55,50,55,-,55,65,-,65,80,-,-,-,-,-,-,GB,95-97,GB'er,35,Jul. 3rd   2021,V.High,0,0
10098,RP,Sean McBride,ADE,AAA,12/20/1992,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Normal,-,50,40,50,50,50,-,-,55,40,-,55,-,-,-,-,-,NEU,92-94,Normal,35,Jun. 29th   2021,High,2011,45
15703,SP,Martin Mccarthy,-,-,12/07/2002,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,Normal,CO Freshman,45,50,40,45,55,50,-,-,40,-,-,-,-,-,-,-,NEU,94-96,Normal,60,Mar. 13th   2021,V.High,0,0
10164,SP,Matt McCarthy,-,-,03/15/1993,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,Fragile,-,40,45,50,40,40,45,-,45,40,-,-,-,-,-,-,-,NEU,90-92,Normal,45,Jun. 20th   2021,V.High,2011,150
8769,SP,PHIL MCCLENDON,-,-,12/30/1989,2.0 Stars,2.0 Stars,L,N,L,N,L,N,Unmotivated,Fragile,-,50,50,55,40,70,60,-,-,55,-,-,-,-,-,-,-,EX FB,94-96,Normal,60,Mar. 17th   2021,V.High,2011,131
11994,SP,Mark McConahey,-,-,11/12/1995,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Fragile,-,45,40,40,30,50,45,-,-,50,-,-,-,-,-,-,-,FB,91-93,Normal,55,Jul. 25th   2021,V.High,0,0
16956,SP,Christopher McCullough,-,-,01/25/2005,0.5 Stars,2.0 Stars,H,N,N,N,H,N,Unknown,Normal,HS Junior,50,40,45,45,55,50,-,50,50,-,-,-,-,-,-,-,NEU,94-96,Normal,50,May 13th   2021,High,0,0
11560,RP,EDWARD MCDONNELL,CAL,AAA,09/03/1996,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,Normal,-,45,50,40,50,45,40,-,-,-,-,40,-,-,-,-,-,NEU,94-96,Normal,45,Aug. 15th   2021,V.High,2015,189
17638,SP,Dave McDormand,-,-,09/07/2005,1.5 Stars,4.0 Stars,N,N,N,N,N,H,Unknown,Durable,HS Sophomore,70,60,50,60,80,-,80,-,-,-,80,-,-,-,-,-,NEU,97-99,Normal,45,Jul. 7th   2021,Avg,0,0
15895,SP,Phil McDougall,TOK,INT,10/08/2001,0.5 Stars,1.5 Stars,L,N,L,N,N,N,Unknown,Durable,-,45,30,40,45,45,40,45,-,-,45,45,-,-,-,-,-,FB,92-94,Normal,65,Aug. 13th   2021,High,0,0
14554,RP,Elliott McEwen,-,-,01/02/2001,1.0 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,Normal,CO Junior,40,35,45,45,45,-,-,40,-,-,-,-,-,-,-,-,NEU,93-95,Normal,25,Jul. 11th   2021,V.High,0,0
10997,RP,JUSTIN MCGILL,SMT,MLB,11/15/1995,2.5 Stars,3.0 Stars,H,H,N,N,N,N,Normal,Fragile,-,75,50,55,50,80,60,50,80,80,-,-,-,-,-,-,-,FB,99-101,Power,50,Jul. 17th   2021,V.High,2014,79
11787,RP,ED MCGREER,CUR,A,06/22/1996,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Outspoken,Normal,-,50,40,40,45,65,50,-,-,-,35,-,-,-,-,-,-,NEU,96-98,Power,45,Aug. 4th   2021,V.High,2015,176
11782,RP,NICK MCGUIGAN,LAP,MLB,02/01/1997,2.5 Stars,3.5 Stars,L,H,L,N,L,L,Unmotivated,Fragile,-,80,45,45,65,80,-,-,80,-,-,-,-,-,-,-,-,NEU,98-100,Power,30,Jul. 12th   2021,High,2015,224
11743,RP,DANNY MCINTOSH,GAL,AAA,08/30/1997,2.0 Stars,2.0 Stars,L,L,L,N,N,L,Outspoken,Normal,-,65,40,45,45,80,-,80,-,-,-,70,-,-,-,-,-,NEU,98-100,Power,30,Aug. 17th   2021,V.High,2015,175
7992,-,RYAN MCKINNON JR.,SMT,MLB,04/27/1988,3.0 Stars,3.0 Stars,H,H,N,N,H,N,Captain,Normal,-,50,20,50,55,55,25,50,55,-,-,-,-,-,-,50,-,GB,92-94,GB'er,70,Aug. 8th   2021,V.High,2006,5
13187,SP,BOB MCKOWN,STU,MLB,02/27/1997,2.5 Stars,2.5 Stars,N,H,N,N,N,N,Outspoken,Normal,-,45,50,45,55,45,50,-,-,-,-,50,-,-,-,-,-,NEU,90-92,Normal,60,Jul. 10th   2021,V.High,2016,219
14673,RP,Curt McLeish,-,-,12/13/1999,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,Normal,-,35,45,35,45,40,35,-,40,35,-,-,-,-,-,-,-,NEU,91-93,Finesse,45,Aug. 9th   2021,V.High,0,0
10598,RP,BOBBY MCLENDON,LDN,MLB,05/31/1995,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,Durable,-,70,50,55,45,80,50,70,75,-,65,-,-,-,-,-,-,EX FB,94-96,Normal,30,Jul. 1st   2021,V.High,2013,101
15807,SP,Brad McLennan,VAN,R,12/20/2001,1.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,Normal,-,45,50,40,45,50,45,50,50,50,-,-,-,-,-,-,-,EX FB,93-95,Normal,65,Jul. 14th   2021,High,2020,138
17640,SP,Andy McLeod,-,-,08/15/2005,1.0 Stars,3.5 Stars,N,N,N,N,N,N,Unknown,Durable,HS Sophomore,70,45,50,55,80,60,-,80,-,-,-,-,-,-,-,-,NEU,95-97,Normal,65,Apr. 4th   2021,Avg,0,0
16210,SP,Tommy McQuinn,SMT,AAA,07/11/2001,2.0 Stars,5.0 Stars,N,H,N,N,N,H,Unknown,Fragile,-,75,55,55,70,80,65,-,-,75,75,80,-,-,-,-,-,NEU,98-100,Power,50,Jun. 9th   2021,High,2020,4
17229,SP,Tim McTaggart,SMT,INT,08/06/2003,1.0 Stars,2.5 Stars,N,N,N,N,N,H,Unknown,Normal,-,55,45,45,50,80,60,-,-,-,70,-,-,-,-,-,-,NEU,98-100,Normal,65,Jun. 19th   2021,Avg,0,0
17662,CL,Earl Meagher,-,-,05/10/2005,1.5 Stars,3.5 Stars,N,N,N,N,H,N,Unknown,Normal,HS Sophomore,80,50,50,60,80,-,-,-,-,-,-,80,-,-,-,-,NEU,99-101,Normal,35,Aug. 17th   2021,Avg,0,0
15832,SP,Bill Means,-,-,06/03/2002,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,Normal,JuCo Freshman,35,35,35,40,40,35,35,35,-,-,-,35,-,-,-,-,EX FB,90-92,Normal,50,Aug. 6th   2021,V.High,0,0
10626,RP,RUBEN MEASTAS,HON,AA,09/20/1994,2.0 Stars,2.0 Stars,N,N,L,N,H,L,Normal,Normal,-,55,45,50,35,70,55,50,75,-,-,-,-,-,-,-,-,NEU,95-97,Power,55,Jul. 9th   2021,V.High,2013,228
12097,RP,Ricciardo Medici,-,-,03/11/1996,1.5 Stars,1.5 Stars,N,N,N,N,N,H,Normal,Normal,-,45,45,45,45,-,-,-,45,-,-,50,-,-,-,-,-,FB,89-91,Finesse,30,Mar. 5th   2021,V.High,0,0
17509,SP,Alex Medina,LAP,INT,07/23/2004,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,Normal,-,40,25,45,50,45,40,-,45,-,-,-,-,-,-,-,-,FB,93-95,Normal,40,Jul. 31st   2021,Avg,0,0
8004,SP,Brian Meeks,DEN,MLB,01/11/1988,2.5 Stars,2.5 Stars,N,H,H,N,N,H,Normal,Wrecked,-,50,50,50,45,60,50,-,60,-,-,-,-,-,-,-,-,NEU,93-95,Normal,60,Jul. 8th   2021,V.High,2006,29
15130,SP,David Mejia,DEN,A,07/10/2000,1.0 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,60,30,45,25,55,60,70,-,-,70,60,-,-,-,-,-,EX FB,92-94,Normal,50,Aug. 22nd   2021,V.High,0,0
13202,SP,Danny Melendez,CLE,MLB,05/02/1997,2.5 Stars,2.5 Stars,N,N,N,N,H,N,Normal,Normal,-,45,55,45,45,55,50,-,-,-,35,-,-,-,-,-,-,NEU,93-95,Normal,60,Aug. 3rd   2021,V.High,2016,4
14219,SP,Armando Mendes,DUB,AA,06/26/1999,1.5 Stars,2.0 Stars,N,H,H,N,H,N,Sparkplug,Fragile,-,45,45,40,50,-,45,55,-,-,-,55,-,-,-,-,-,NEU,96-98,Normal,30,Jul. 9th   2021,High,0,0
17537,RP,Israel Mendoza,RME,MLB,10/10/1993,3.5 Stars,3.5 Stars,N,N,H,N,N,N,Normal,Normal,-,65,50,50,75,80,-,-,80,-,-,-,-,-,-,-,-,NEU,96-98,Power,35,Jul. 10th   2021,V.High,0,0
14494,RP,Aurélio Menelau,SMT,R,11/27/2000,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,55,50,45,40,80,-,-,-,-,-,-,-,60,-,-,-,EX FB,97-99,Power,30,Jul. 10th   2021,V.High,2019,148
11770,SP,Ceasario Menocchio,LON,AAA,08/30/1997,2.0 Stars,2.0 Stars,L,L,N,N,L,N,Normal,Normal,-,45,40,50,55,55,50,-,60,-,-,-,-,-,-,-,-,GB,93-95,GB'er,35,Aug. 13th   2021,V.High,2015,18
17890,SP,Edan Mensah,TOK,INT,03/26/2005,1.5 Stars,3.0 Stars,N,H,N,N,H,N,Unknown,Normal,-,60,45,45,55,60,55,-,-,55,-,80,-,-,-,-,-,NEU,94-96,Normal,60,Jul. 31st   2021,High,0,0
16142,RP,Danny Mercado,-,-,11/29/2001,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,Normal,-,40,25,45,40,40,35,45,-,-,30,-,-,-,-,-,-,FB,90-92,Normal,45,Aug. 22nd   2021,V.High,0,0
6915,SP,RICKY MERCADO,LAP,MLB,07/06/1983,2.5 Stars,2.5 Stars,N,N,H,N,N,H,Normal,Iron Man,-,45,55,50,50,45,-,45,-,25,55,-,-,-,-,-,-,GB,91-93,GB'er,75,Jul. 23rd   2021,V.High,0,0
14497,SP,Lorenzo Mesquita,-,-,04/10/2000,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,CO Junior,45,45,40,40,50,45,-,50,45,-,30,-,-,-,-,-,NEU,93-95,Normal,55,May 13th   2021,V.High,0,0
10370,SP,Tyler Messamore,-,-,06/05/1993,2.0 Stars,2.0 Stars,N,L,H,N,N,L,Normal,Normal,-,45,40,50,50,45,30,-,-,-,-,45,40,-,-,-,-,GB,90-92,GB'er,50,Mar. 5th   2021,V.High,2012,51
15959,SP,Valentino Metastasio,LON,R,09/08/2001,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,35,40,40,45,45,-,-,45,-,-,-,-,-,-,-,NEU,91-93,Finesse,50,Aug. 4th   2021,V.High,0,0
9229,RP,DAN METCALF,SMT,AAA,09/26/1991,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,Wrecked,-,45,45,50,50,50,45,40,35,50,-,-,-,-,-,-,-,NEU,94-96,Normal,35,Jun. 16th   2021,High,2010,100
16352,SP,Steven Mews,-,-,10/13/2001,0.5 Stars,1.5 Stars,N,L,L,N,L,N,Unknown,Durable,-,40,25,45,30,50,40,45,-,-,35,-,-,-,-,-,-,FB,93-95,Normal,65,Oct. 9th   2020,Avg,0,0
10639,SP,ADAM MEYER,GAL,AA,05/06/1994,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,Normal,-,45,30,45,20,50,30,-,-,-,45,-,-,-,-,-,-,EX FB,93-95,Normal,35,Jul. 11th   2021,V.High,2016,241
13814,RP,Dan Meyer,STU,AA,05/05/1999,2.0 Stars,2.5 Stars,N,N,H,N,H,L,Sparkplug,Durable,-,80,65,50,40,80,-,-,-,-,80,80,-,-,-,-,-,EX FB,95-97,Normal,30,Aug. 21st   2021,V.High,2017,218
13434,SP,Dan Meyers,SMT,A,10/12/1997,1.5 Stars,1.5 Stars,N,H,N,N,H,N,Normal,Normal,-,40,40,35,40,-,45,45,45,-,45,40,-,-,-,-,-,NEU,87-89,Normal,30,Jun. 11th   2021,High,0,0
16629,RP,Jose Mier,LAP,R,07/16/2002,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,-,45,45,40,45,45,45,-,40,-,-,-,-,-,-,50,-,FB,91-93,Finesse,40,Jul. 11th   2021,V.High,0,0
15332,RP,Willie Mier,ADE,R,01/19/2001,1.0 Stars,1.5 Stars,L,N,N,N,N,N,Normal,Normal,-,50,45,40,30,50,40,-,-,45,-,-,-,-,-,-,-,FB,92-94,Finesse,50,Jul. 26th   2021,V.High,0,0
15234,SP,Pavle Mihajlovic,TOK,A,10/11/2000,1.0 Stars,1.5 Stars,N,N,N,N,L,L,Normal,Normal,-,50,35,40,45,55,45,-,50,-,55,-,-,-,-,-,-,NEU,95-97,Normal,40,Aug. 19th   2021,V.High,0,0
14001,RP,Srdjan Mihajlovic,LON,A,07/09/1998,1.5 Stars,2.0 Stars,N,N,N,N,H,H,Normal,Normal,-,50,50,45,45,50,55,-,-,-,45,-,-,-,-,-,-,FB,91-93,Finesse,55,Aug. 23rd   2021,V.High,0,0
15728,SP,Aleksandar Mijatovic,-,-,09/04/2002,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,Normal,JuCo Freshman,40,30,40,45,45,45,-,-,-,35,-,-,-,-,-,-,FB,91-93,Normal,65,Mar. 13th   2021,V.High,0,0
17759,SP,Kazutoshi Miki,-,-,02/18/2006,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,HS Sophomore,50,65,50,35,65,35,-,50,-,-,60,-,-,-,-,-,EX FB,94-96,Normal,60,Jul. 3rd   2021,Avg,0,0
13662,SP,Milutin Milankovic,NKO,A,10/15/1998,1.5 Stars,1.5 Stars,N,N,H,N,H,H,Sparkplug,Normal,-,45,40,40,50,65,45,-,45,-,-,-,-,-,-,-,-,GB,94-96,GB'er,30,Jul. 14th   2021,V.High,0,0
17209,SP,Lazar Milatovic,HAV,INT,07/23/2003,1.0 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,Normal,-,55,40,50,45,80,50,65,-,-,55,-,-,-,-,-,-,NEU,98-100,Normal,45,Jun. 16th   2021,High,0,0
16546,RP,Milojica Miletic,-,-,05/25/2004,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,Normal,HS Senior,65,45,50,50,80,-,-,80,-,-,-,-,-,-,-,-,NEU,98-100,Normal,30,Apr. 21st   2021,Avg,0,0
14339,RP,Vuk Milkovic,SMT,AA,08/01/1999,1.5 Stars,2.5 Stars,N,H,N,N,H,N,Normal,Normal,-,80,50,45,45,80,-,-,80,-,-,-,-,-,-,-,-,NEU,97-99,Normal,35,Aug. 17th   2021,V.High,0,0
15764,SP,Achaz Miller,-,-,06/08/2001,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,Normal,-,45,25,35,30,45,35,45,40,40,-,-,-,-,-,-,-,FB,90-92,Normal,40,Mar. 12th   2021,Avg,0,0
10201,SP,Adam Miller,VAN,AAA,05/16/1992,2.0 Stars,2.0 Stars,L,H,H,N,N,N,Normal,Fragile,-,50,50,50,45,70,-,-,55,-,-,-,-,-,-,60,-,GB,95-97,Power,50,Jun. 16th   2021,High,2011,132
14278,RP,Hughie Miller,-,-,01/08/1999,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,Normal,-,40,25,35,35,45,35,-,40,-,-,-,-,-,-,-,-,EX FB,93-95,Normal,30,Mar. 12th   2021,V.High,0,0
11937,CL,Marcus Miller,CUR,MLB,03/21/1996,2.5 Stars,2.5 Stars,N,H,N,N,N,L,Normal,Normal,-,80,50,50,45,80,55,80,-,80,-,-,-,-,-,-,-,NEU,99-101,Power,35,Aug. 16th   2021,V.High,0,0
15612,SP,Vladislav Milutinovic,DUB,AAA,03/20/1998,2.0 Stars,3.0 Stars,N,N,L,N,N,N,Unknown,Normal,-,55,65,50,50,50,40,-,-,65,-,60,-,-,-,-,-,NEU,90-92,Finesse,45,Aug. 17th   2021,V.High,2020,35
12004,RP,Valter Mina,LDN,AA,02/18/1996,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,Fragile,-,55,40,45,35,60,50,-,-,-,60,45,-,-,-,-,-,NEU,93-95,Normal,65,Jul. 16th   2021,V.High,0,0
14565,SP,Dylan Miners,TOK,A,08/06/2000,1.5 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,Fragile,-,55,30,45,45,75,55,-,-,50,-,-,-,-,-,80,-,NEU,95-97,Normal,45,Aug. 9th   2021,V.High,2019,24
17245,SP,Jesus Miranda,LDN,INT,09/14/2003,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,Normal,-,40,30,45,40,40,45,-,45,-,-,-,-,-,-,-,-,FB,90-92,Normal,55,Aug. 8th   2021,High,0,0
