ID,POS,Name,DOB,Age,OVR,POT,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,SctAcc
13680,CL,Raul Gastelo,06/26/1998,19,0.5 Stars,1.5 Stars,50,40,50,50,-,-,50,-,-,50,-,-,-,-,-,35,Average
13252,RP,Clemente Gaufi,01/29/1994,23,0.5 Stars,1.5 Stars,40,45,40,45,45,-,45,40,-,40,-,-,-,-,-,40,Very High
14399,RP,Jesus Geers,02/07/1995,22,0.5 Stars,1.5 Stars,40,40,50,40,-,-,45,-,-,-,-,-,-,-,-,40,Very High
14803,RP,Benno Geiberger,04/23/2000,17,0.5 Stars,1.5 Stars,45,35,25,45,-,45,-,-,-,-,-,-,-,-,-,30,Average
14181,RP,Carlos Gerlach,03/02/1998,19,0.5 Stars,1.5 Stars,40,40,45,40,50,50,40,45,45,-,-,-,-,-,-,60,Low
15172,SP,Silvio Ghezzi,06/03/2000,17,0.5 Stars,1.5 Stars,45,35,45,45,50,50,-,-,55,-,-,-,-,-,-,55,High
8797,RP,JOEL GIBSON,03/06/1990,27,1.5 Stars,1.5 Stars,40,40,45,45,-,45,-,-,40,-,-,-,-,-,-,40,Very High
11966,RP,Shaun Gibson,08/11/1995,22,1.5 Stars,1.5 Stars,50,45,35,50,50,-,-,-,-,-,-,-,-,55,-,40,Very High
11828,RP,Dan Gilles,09/06/1995,22,1.5 Stars,1.5 Stars,45,40,35,55,40,-,-,45,-,-,-,-,-,-,-,60,Very High
9338,RP,Reese Gillingham,10/19/1990,27,1.5 Stars,1.5 Stars,50,25,30,50,55,-,50,-,-,-,-,-,-,-,-,60,Very High
12940,RP,SAM GLADDING,09/29/1994,23,1.0 Stars,1.5 Stars,50,30,45,50,-,55,-,-,-,-,-,-,-,-,-,25,Very High
12801,RP,Werner Glassey,04/15/1997,20,0.5 Stars,1.5 Stars,50,35,25,55,50,45,45,-,-,50,-,-,-,40,-,35,Very High
9231,CL,Sean Gofman,11/20/1990,26,1.5 Stars,1.5 Stars,55,30,40,60,45,-,-,45,-,60,-,-,-,-,-,35,High
12686,RP,Raul Gonzales,08/23/1997,20,0.5 Stars,1.5 Stars,45,20,45,50,45,-,-,35,-,-,-,-,-,-,-,40,Low
10470,SP,Alex Gonzalez,08/17/1992,25,1.5 Stars,1.5 Stars,50,40,40,65,-,-,65,55,-,-,-,-,-,-,-,65,High
12081,SP,Angel Gonzalez,12/08/1995,21,1.5 Stars,1.5 Stars,45,40,50,55,45,-,-,-,55,-,-,-,-,-,-,55,Very High
11163,RP,Dave Gonzalez,01/21/1993,24,1.5 Stars,1.5 Stars,35,30,45,35,40,40,-,40,40,-,-,-,-,-,-,50,Average
11081,RP,Ernesto Gonzalez,02/13/1995,22,1.5 Stars,1.5 Stars,50,35,30,55,-,-,55,-,55,-,-,-,-,-,-,50,Very High
10939,RP,FRANCISCO GONZALEZ,12/03/1991,25,1.5 Stars,1.5 Stars,45,30,40,60,-,-,50,-,-,-,-,-,-,-,-,25,High
10953,RP,JOHN GONZALEZ,01/13/1996,21,1.0 Stars,1.5 Stars,60,45,35,65,55,-,60,-,-,-,-,-,-,-,-,35,Average
15012,SP,Manuel Gonzalez,06/09/1997,20,0.5 Stars,1.5 Stars,30,55,55,35,45,-,-,35,-,40,-,-,-,-,-,75,High
14065,RP,Aurélio Gorman,06/20/1998,19,1.0 Stars,1.5 Stars,50,45,30,55,-,-,55,-,-,-,-,50,-,-,-,45,High
11979,RP,Svetozar Gracanin,10/13/1995,22,1.5 Stars,1.5 Stars,45,30,45,50,35,-,-,-,45,-,-,-,-,-,-,50,Very High
12650,RP,Nelson Grant,01/19/1997,20,1.0 Stars,1.5 Stars,45,40,45,45,45,-,35,-,-,-,-,-,-,-,-,45,Average
8425,SP,Lance Gray,07/01/1986,31,1.5 Stars,1.5 Stars,50,45,35,50,60,-,50,-,-,-,-,-,-,-,-,50,Very High
10863,RP,Josh Greenwood,10/20/1993,24,1.5 Stars,1.5 Stars,45,45,30,50,50,-,-,-,-,45,-,-,-,-,-,40,Very High
11671,RP,ALLEN GREGERSON,04/16/1991,26,1.5 Stars,1.5 Stars,50,35,40,60,-,55,-,-,-,-,-,-,-,-,-,30,High
14948,RP,Vincent Grenfell,05/16/2000,17,0.5 Stars,1.5 Stars,40,35,50,40,-,-,-,40,-,45,-,-,-,-,-,40,High
10930,SP,DAVE GRIFFIN,06/27/1994,23,0.5 Stars,1.5 Stars,55,35,40,65,50,50,-,-,50,60,-,-,-,-,-,55,Average
12338,RP,ILIJA GROL,04/24/1993,24,1.5 Stars,1.5 Stars,50,35,30,50,-,55,-,-,-,-,-,-,-,-,-,30,Very High
14871,RP,Hayden Guerin,02/02/2000,17,0.5 Stars,1.5 Stars,35,50,65,35,-,-,40,-,-,-,-,-,-,-,-,40,Average
13314,SP,Frank Guevara,07/11/1999,18,0.5 Stars,1.5 Stars,50,40,45,60,-,-,55,60,-,-,-,-,-,-,-,35,Very High
15155,SP,Solange Guioni,06/10/2000,17,0.5 Stars,1.5 Stars,45,50,35,45,55,-,45,-,-,-,-,-,-,-,-,50,High
9162,SP,Dakota Gurley,04/01/1991,26,1.5 Stars,1.5 Stars,45,40,45,55,-,-,55,-,45,-,-,-,-,-,-,55,Very High
9250,RP,JAIME GUTIERREZ,03/22/1991,26,1.5 Stars,1.5 Stars,55,20,40,60,40,-,-,60,-,-,-,-,-,-,-,40,High
12882,SP,Ricardo Gutierrez,02/01/1997,20,0.5 Stars,1.5 Stars,50,45,40,55,-,-,55,55,-,-,-,-,-,-,-,50,Low
15427,CL,Jonathan Hale,10/13/2001,16,0.5 Stars,1.5 Stars,40,40,60,40,50,40,35,-,-,-,-,-,-,-,-,70,Low
6451,SP,JESSE HALL,07/21/1983,34,1.5 Stars,1.5 Stars,50,40,45,55,60,65,-,-,-,-,-,-,-,-,-,60,Very High
9486,SP,JOSH HALL,07/07/1987,30,1.5 Stars,1.5 Stars,50,40,45,55,-,-,-,50,-,55,-,55,-,-,-,55,High
12991,SP,MATT HALLBAUER,06/20/1994,23,1.0 Stars,1.5 Stars,45,45,40,50,45,-,-,-,45,-,-,-,-,-,-,55,Very High
11064,RP,Blake Hammond,08/29/1991,26,1.5 Stars,1.5 Stars,45,30,25,50,-,-,-,50,-,45,-,-,-,-,-,35,High
14544,SP,Martin Hanlon,11/08/2000,16,0.5 Stars,1.5 Stars,50,30,45,50,60,-,50,-,-,-,-,-,-,45,-,50,Very High
10975,RP,JOE HARDING,03/25/1995,22,1.5 Stars,1.5 Stars,55,45,40,60,-,-,65,50,-,-,-,-,-,-,-,40,Very High
14781,SP,Brad Hart,08/18/2000,17,0.5 Stars,1.5 Stars,40,55,40,45,45,45,45,-,-,-,-,-,-,-,-,55,Low
10815,SP,Ken Hartman,01/18/1991,26,1.5 Stars,1.5 Stars,50,35,40,55,40,55,55,-,50,55,-,-,-,-,-,40,Very High
13191,SP,YAMAN HASHIM,03/14/1993,24,0.5 Stars,1.5 Stars,45,30,50,45,45,45,45,45,45,-,-,-,-,-,-,60,Very High
7938,RP,RUTGER HAUER,03/23/1987,30,1.5 Stars,1.5 Stars,55,40,25,65,40,-,65,-,-,-,-,-,-,-,-,65,Very High
11559,RP,ED HAYDON,10/06/1996,21,1.5 Stars,1.5 Stars,55,40,40,60,50,70,55,50,-,-,-,-,-,-,-,45,Very High
13142,RP,Appolonius Hayek,08/21/1997,20,0.5 Stars,1.5 Stars,50,50,40,50,50,-,50,45,-,-,-,-,-,-,-,55,High
14320,RP,Marshall Haynes,12/28/1992,24,1.5 Stars,1.5 Stars,55,20,45,55,-,-,45,-,60,55,-,-,-,-,-,30,Very High
14989,SP,Graeme Hemingway,09/02/2000,17,0.5 Stars,1.5 Stars,65,35,45,55,55,65,60,-,65,-,-,-,-,70,-,65,Very High
15278,SP,Roger Heredia,01/10/2001,16,0.5 Stars,1.5 Stars,35,50,55,40,40,-,40,45,-,-,-,-,-,-,-,50,Average
5533,SP,Júlio Hermenegildo,05/25/1980,37,1.5 Stars,1.5 Stars,50,65,30,50,30,55,50,-,55,-,-,-,-,-,-,70,Average
14597,SP,Bernie Hernandez,06/11/2001,16,0.5 Stars,1.5 Stars,60,45,40,60,65,-,-,-,-,-,45,-,-,-,-,65,Very High
15198,SP,Fernando Hernandez,08/08/2000,17,0.5 Stars,1.5 Stars,35,60,60,40,45,35,-,-,40,-,-,-,-,-,-,80,Average
12909,SP,Juan Hernandez,02/01/1998,19,0.5 Stars,1.5 Stars,35,45,50,45,45,-,-,-,45,-,-,-,-,-,-,55,High
10402,SP,Manuel Hernandez,05/24/1993,24,1.5 Stars,1.5 Stars,50,35,45,60,50,-,-,55,-,60,-,-,-,-,-,55,Very High
11892,RP,Sergio Hernandez,06/09/1995,22,0.5 Stars,1.5 Stars,40,20,45,45,40,-,45,-,-,-,-,40,-,-,-,70,Very High
12978,RP,AARON HERRICK,08/04/1994,23,1.5 Stars,1.5 Stars,70,40,40,65,-,65,-,-,-,65,-,-,-,50,-,35,Average
13352,RP,Chris Hewett,08/09/1999,18,0.5 Stars,1.5 Stars,45,40,45,55,50,-,-,-,-,-,-,-,-,-,-,30,Very High
10632,SP,DAMIAN HIBBITT,01/06/1995,22,0.5 Stars,1.5 Stars,50,35,45,60,50,-,-,55,45,-,-,-,-,-,-,35,Very High
12622,SP,Ryuki Higuchi,10/09/1996,21,0.5 Stars,1.5 Stars,45,40,40,50,50,-,50,-,-,-,-,-,-,-,-,65,Very High
13221,RP,Jose Higuera,01/26/1995,22,0.5 Stars,1.5 Stars,55,35,50,60,-,-,-,45,55,-,-,-,-,-,-,35,Very High
11964,RP,Dave Hines,04/30/1996,21,0.5 Stars,1.5 Stars,40,35,35,45,40,-,45,-,-,-,-,-,-,-,-,30,Very High
6674,SP,JUSTIN HINTON,01/30/1983,34,1.5 Stars,1.5 Stars,45,55,35,45,-,45,50,-,-,-,-,-,-,-,-,70,Very High
11592,SP,MANATO HIRA,08/13/1996,21,1.0 Stars,1.5 Stars,45,45,45,45,50,-,-,55,-,-,-,-,-,-,-,45,Very High
13677,RP,Muneyuki Hiramatsu,01/02/1998,19,0.5 Stars,1.5 Stars,50,30,30,50,50,-,55,-,-,-,-,-,-,-,-,45,Average
9190,RP,Josh Hobgood,08/31/1990,27,1.5 Stars,1.5 Stars,45,20,35,50,40,-,50,-,-,-,-,45,-,-,-,55,Very High
13031,RP,Thomas Hodgkinson,07/23/1998,19,0.5 Stars,1.5 Stars,65,30,40,55,55,70,-,-,60,-,-,-,-,75,-,55,High
11083,SP,Remco Hoeksma,05/07/1995,22,1.0 Stars,1.5 Stars,50,45,40,55,55,-,-,60,-,-,-,-,-,-,-,50,Average
11512,RP,JON HOLLOWAY,12/13/1991,25,1.0 Stars,1.5 Stars,50,25,40,55,50,55,-,-,-,-,-,-,-,-,-,35,Very High
15031,RP,Jan Holmberg,06/27/2000,17,0.5 Stars,1.5 Stars,50,55,35,50,-,55,-,-,-,-,-,-,-,-,-,40,Average
14143,RP,Hun Hong,10/17/1998,19,0.5 Stars,1.5 Stars,40,40,35,40,35,35,-,-,45,40,-,-,-,-,-,55,High
13341,SP,Donny Hoogland,08/02/1999,18,0.5 Stars,1.5 Stars,45,35,45,50,-,-,-,45,-,50,-,-,45,-,-,70,Very High
13951,SP,Norio Horita,09/10/1999,18,0.5 Stars,1.5 Stars,50,45,40,50,50,60,-,50,-,-,-,-,-,-,-,45,Very High
12592,SP,Afif Houd,05/02/1997,20,0.5 Stars,1.5 Stars,40,35,45,40,50,-,-,50,-,-,-,-,-,-,-,60,Very High
10845,RP,Josh Houle,03/29/1994,23,1.5 Stars,1.5 Stars,55,40,40,65,45,-,-,55,-,-,-,-,-,-,-,40,Very High
9746,RP,BEN HOWARD,02/10/1992,25,1.5 Stars,1.5 Stars,50,25,65,60,50,-,-,-,60,-,-,-,-,-,-,45,High
13887,RP,Travis Howard,02/09/2000,17,0.5 Stars,1.5 Stars,35,30,45,40,-,-,40,35,-,40,-,-,-,-,-,40,Very High
12990,RP,TIM HOWELL,01/17/1994,23,0.5 Stars,1.5 Stars,45,30,45,50,-,55,-,-,-,-,-,-,-,-,-,35,Very High
11527,SP,ERIC HREHA,01/13/1992,25,1.5 Stars,1.5 Stars,45,45,40,60,50,-,-,-,55,-,-,-,-,-,-,55,High
13360,RP,In Hu,03/25/1999,18,0.5 Stars,1.5 Stars,60,55,35,65,-,70,-,-,-,-,-,-,-,-,-,30,Very High
14532,SP,Aldred Huisman,08/05/1999,18,0.5 Stars,1.5 Stars,45,35,45,45,-,-,50,50,-,-,-,-,-,-,-,50,High
10385,SP,Nate Hurlbut,05/24/1993,24,1.5 Stars,1.5 Stars,50,30,50,60,45,60,-,50,-,45,-,-,-,-,-,60,Very High
10137,CL,Mike Hutchinson,01/28/1993,24,1.5 Stars,1.5 Stars,50,30,35,60,35,-,-,-,60,-,-,-,-,-,-,40,Very High
14663,SP,Tetsuto Ichikawa,03/03/2000,17,0.5 Stars,1.5 Stars,45,40,45,45,55,50,50,50,45,-,-,-,-,-,-,55,High
11451,SP,YUUCHI IKEDA,09/10/1994,23,1.5 Stars,1.5 Stars,60,45,35,60,55,-,-,-,-,65,-,-,-,-,-,60,Very High
12561,SP,Lachlan Innes,06/01/1996,21,0.5 Stars,1.5 Stars,50,30,55,65,55,-,-,60,-,-,-,-,-,-,-,40,Very High
12889,RP,Steven Ivanov,09/13/1998,19,1.0 Stars,1.5 Stars,45,35,40,50,50,-,45,-,-,-,-,-,-,-,-,35,Very High
11079,RP,Wei-Tzu Iwasaki,06/07/1993,24,1.5 Stars,1.5 Stars,50,45,40,55,50,-,-,-,55,-,-,-,-,-,-,45,Very High
14309,SP,George Jackson,06/03/1999,18,0.5 Stars,1.5 Stars,35,45,45,40,-,-,-,45,40,-,-,-,-,40,-,45,High
14128,RP,Angus Jacobs,12/14/1998,18,0.5 Stars,1.5 Stars,40,35,40,45,45,-,-,45,-,-,-,-,-,-,-,55,Low
10041,RP,JEFF JAMES,08/19/1991,26,1.5 Stars,1.5 Stars,45,30,25,45,-,40,45,-,-,-,-,-,-,-,-,60,Very High
14357,SP,Seung-hwa Jang,12/28/1999,17,0.5 Stars,1.5 Stars,45,30,50,50,50,-,-,55,-,-,-,-,-,-,-,55,Low
14907,SP,Gabriel Jaramillo,06/07/2000,17,0.5 Stars,1.5 Stars,35,55,50,40,40,-,-,-,-,45,-,-,-,-,-,45,Average
12031,SP,Damian Jeffreys,11/18/1995,21,1.5 Stars,1.5 Stars,50,45,45,60,50,-,-,-,55,55,-,-,-,-,-,45,Very High
13175,RP,YOUNG-JIN JIN,07/14/1993,24,1.5 Stars,1.5 Stars,40,45,40,45,40,40,40,35,-,-,-,-,-,-,-,60,Very High
10574,RP,Dylan Johnson,03/30/1991,26,1.5 Stars,1.5 Stars,45,25,35,50,-,50,-,-,45,-,-,-,-,-,-,45,Very High
12281,CL,GARRUS JOHNSON,04/19/1996,21,1.5 Stars,1.5 Stars,60,50,35,75,-,70,-,-,-,-,-,-,-,-,-,25,High
14333,SP,Dzevat Jokanovic,05/20/1998,19,0.5 Stars,1.5 Stars,50,50,35,50,55,-,45,-,-,-,-,-,-,-,-,60,Low
12636,RP,Stephen Jones,02/13/1997,20,1.5 Stars,1.5 Stars,60,45,35,60,50,60,60,-,-,-,-,-,-,-,-,60,Average
14535,SP,Tony Jones,05/03/1996,21,0.5 Stars,1.5 Stars,50,35,45,50,60,-,50,-,-,-,-,-,-,-,-,65,High
12856,SP,Gideon Jordan,04/18/1997,20,0.5 Stars,1.5 Stars,45,40,45,45,35,50,-,50,-,-,-,-,-,45,-,35,Average
14739,SP,Chae-ho Jung,04/09/2000,17,0.5 Stars,1.5 Stars,45,35,45,50,55,-,-,50,-,-,-,-,-,-,-,40,Average
13009,RP,DONG-SOO JUNG,01/12/1995,22,1.0 Stars,1.5 Stars,55,25,45,65,55,-,-,-,-,-,-,-,-,-,-,35,Very High
13693,SP,Joon-ho Jung,02/01/1998,19,0.5 Stars,1.5 Stars,60,50,40,70,50,65,-,-,65,-,-,-,-,-,-,40,Very High
12219,SP,Ki-seop Jung,09/28/1996,21,0.5 Stars,1.5 Stars,50,45,45,60,55,-,60,-,-,-,-,-,-,-,-,60,Very High
12520,RP,Kadeer Kadeer,06/25/1994,23,1.5 Stars,1.5 Stars,50,40,45,55,-,-,-,50,-,-,-,-,45,-,-,50,Very High
15173,SP,Suguru Kanazawa,05/31/2000,17,0.5 Stars,1.5 Stars,40,35,45,40,50,35,-,-,-,45,-,-,50,-,-,55,Average
13266,RP,Junzo Kaneko,02/11/1994,23,1.5 Stars,1.5 Stars,55,35,45,65,50,-,50,50,-,-,-,-,-,-,-,55,Average
12197,RP,Kameel Kasim,12/14/1995,21,1.5 Stars,1.5 Stars,45,40,35,45,50,35,-,45,-,-,-,-,-,-,-,50,Very High
12015,RP,Gabriel Kats,07/17/1996,21,0.5 Stars,1.5 Stars,40,40,35,40,40,-,-,-,45,-,-,-,-,-,-,35,High
13894,RP,Junjiro Kawano,08/01/2000,17,0.5 Stars,1.5 Stars,45,30,35,45,45,50,-,45,-,-,-,-,-,-,-,30,Very High
12510,RP,Waleed Kedar,11/13/1995,21,0.5 Stars,1.5 Stars,50,30,25,55,45,-,55,-,50,-,-,-,-,-,-,65,Very High
12361,SP,CHRIS KEELIN,05/19/1997,20,0.5 Stars,1.5 Stars,45,40,40,45,45,40,-,45,50,-,-,-,-,-,-,60,Very High
14154,RP,Adrian Keller,03/03/1998,19,0.5 Stars,1.5 Stars,45,35,40,40,50,-,-,45,-,50,-,-,-,-,-,50,Average
11156,RP,Brian Keller,04/04/1992,25,1.5 Stars,1.5 Stars,45,30,45,45,-,-,-,45,45,40,-,-,-,-,-,35,Very High
11927,RP,Kyeong-eon Ki,03/27/1996,21,1.5 Stars,1.5 Stars,45,25,45,55,45,-,50,-,-,-,-,-,-,-,-,40,Very High
11405,RP,BYEONG-MIN KIM,12/01/1990,26,1.5 Stars,1.5 Stars,50,30,35,55,-,-,-,50,-,50,-,-,-,-,-,35,Very High
12838,RP,Cheol-kyun Kim,02/19/1997,20,1.5 Stars,1.5 Stars,50,45,45,45,55,-,-,-,60,-,-,-,-,-,-,35,Very High
13309,SP,Do-hyung Kim,04/04/1998,19,0.5 Stars,1.5 Stars,45,40,45,45,50,-,50,-,-,-,-,-,-,-,-,50,Very High
11913,RP,Dong-hyun Kim,03/12/1996,21,0.5 Stars,1.5 Stars,40,30,35,45,-,-,45,-,-,-,-,-,-,-,-,25,Very High
12594,RP,Han-kyu Kim,11/22/1996,20,1.0 Stars,1.5 Stars,50,30,35,45,45,-,-,-,60,-,-,-,-,-,-,30,Low
14771,SP,Hyeon-sang Kim,07/18/2000,17,0.5 Stars,1.5 Stars,50,35,50,50,60,-,-,-,65,-,-,-,-,-,-,55,High
13761,SP,In-sung Kim,10/17/1998,19,0.5 Stars,1.5 Stars,50,35,45,55,50,55,-,-,-,55,-,-,-,-,-,55,Low
12225,RP,Je-ju Kim,07/20/1996,21,1.0 Stars,1.5 Stars,50,40,30,55,50,55,45,-,-,-,-,-,-,-,-,25,Very High
13581,SP,Ji-hoon Kim,05/28/1998,19,0.5 Stars,1.5 Stars,45,45,40,45,40,-,-,45,35,-,50,-,-,-,-,50,High
13924,SP,Ji-man Kim,03/01/1995,22,0.5 Stars,1.5 Stars,50,35,50,55,60,60,-,-,-,-,-,-,-,-,-,50,Very High
13584,RP,Jin-hoe Kim,09/21/1998,19,0.5 Stars,1.5 Stars,45,50,45,45,-,50,-,-,-,-,-,-,-,-,-,30,High
10687,RP,Jong-bum Kim,01/16/1994,23,1.5 Stars,1.5 Stars,45,30,40,50,50,-,55,-,-,-,-,-,-,-,-,45,Very High
14144,SP,Jong-su Kim,09/16/1998,19,0.5 Stars,1.5 Stars,50,50,35,55,50,60,40,-,-,45,-,-,-,-,-,55,Average
14109,SP,Joon-ho Kim,04/14/1999,18,0.5 Stars,1.5 Stars,55,40,40,55,50,70,-,-,60,-,-,-,-,-,-,40,Low
13855,SP,Jun-seo Kim,10/04/1999,18,0.5 Stars,1.5 Stars,45,45,50,50,-,-,-,50,-,55,-,-,-,-,-,45,Very High
14356,SP,Jung-hoon Kim,03/11/1999,18,0.5 Stars,1.5 Stars,45,45,40,45,55,-,40,50,-,-,-,-,-,-,-,45,Average
10172,RP,KUN-WOO KIM,06/28/1993,24,1.5 Stars,1.5 Stars,45,25,35,55,45,-,-,45,-,-,-,-,-,40,-,40,Very High
14848,RP,Sang-joon Kim,10/28/2000,17,0.5 Stars,1.5 Stars,50,35,35,45,55,-,-,-,45,-,-,-,-,-,-,50,High
11806,SP,Seong-ho Kim,04/01/1995,22,1.5 Stars,1.5 Stars,50,45,35,55,55,40,-,50,-,-,-,-,-,-,-,45,Very High
11950,RP,Seong-hyeon Kim,05/28/1996,21,1.5 Stars,1.5 Stars,50,35,45,55,50,60,-,50,-,-,-,-,-,-,-,45,Very High
15274,SP,Sung-min Kim,11/04/2000,16,0.5 Stars,1.5 Stars,35,60,55,40,45,40,-,45,-,-,-,-,-,-,-,60,High
11641,SP,MASAKATSU KIMURA,03/08/1997,20,0.5 Stars,1.5 Stars,50,45,45,65,50,-,-,-,45,-,-,-,-,-,-,60,Very High
13253,SP,Mitsuru Kimura,09/18/1994,23,0.5 Stars,1.5 Stars,40,40,45,45,50,40,45,45,-,-,-,-,-,-,-,60,Very High
12609,RP,Freddie King,11/19/1996,20,1.0 Stars,1.5 Stars,45,20,45,50,45,-,-,-,40,-,-,-,-,-,-,30,Very High
13259,RP,Mitsuharu Kinoshita,01/23/1998,19,1.0 Stars,1.5 Stars,55,50,35,70,55,-,-,-,-,-,-,-,-,-,-,25,Very High
11789,RP,LOGAN KIPLING,06/21/1997,20,1.5 Stars,1.5 Stars,45,45,45,50,55,-,-,-,-,-,-,-,-,-,-,25,High
13177,RP,JOSH KISNER,11/22/1993,23,1.5 Stars,1.5 Stars,45,35,40,45,45,-,-,50,-,50,-,-,-,-,-,60,Very High
9315,RP,Takeshi Kitano,12/22/1989,27,1.5 Stars,1.5 Stars,55,30,40,60,-,-,-,55,-,-,-,-,-,-,-,45,Very High
10985,SP,KEITH KLEIN,06/16/1995,22,1.0 Stars,1.5 Stars,50,45,40,60,50,-,60,-,-,-,-,-,-,-,-,45,High
13997,SP,Geiler Kleitsch,04/06/1998,19,0.5 Stars,1.5 Stars,45,35,50,50,55,-,50,-,-,-,-,35,-,-,-,55,High
9504,RP,TIM KLINGENSMITH,01/02/1991,26,1.5 Stars,1.5 Stars,45,35,35,45,40,-,50,-,-,-,-,-,-,-,-,55,Very High
10018,RP,TIM KLIX,05/18/1992,25,1.5 Stars,1.5 Stars,50,40,30,60,40,-,60,-,-,-,-,-,-,-,-,60,Very High
14555,RP,Tim Knapp,07/25/2000,17,0.5 Stars,1.5 Stars,60,25,45,50,-,-,60,-,-,-,-,-,-,-,-,30,Very High
15021,RP,Mike Knight,12/11/2000,16,0.5 Stars,1.5 Stars,60,45,40,55,-,65,-,-,-,-,-,-,-,-,-,25,Low
15199,RP,Kane Knowles,09/26/2000,17,0.5 Stars,1.5 Stars,40,30,50,40,45,-,40,45,40,-,-,-,-,-,-,65,Average
13963,SP,Shinichi Kodama,04/12/1999,18,0.5 Stars,1.5 Stars,55,35,45,55,60,-,60,-,-,-,-,-,-,-,-,65,Very High
8325,SP,TOM KONECNY,01/06/1989,28,1.5 Stars,1.5 Stars,45,40,45,50,40,-,-,45,-,50,50,-,-,-,-,70,Very High
10268,RP,Carl Kool,03/27/1992,25,1.5 Stars,1.5 Stars,50,35,35,55,45,-,-,-,-,55,-,-,-,-,-,45,Average
15431,SP,Jaak Krijgsman,08/29/2001,16,0.5 Stars,1.5 Stars,45,45,40,45,55,-,-,-,-,55,-,-,-,-,-,50,Low
11718,SP,ACA KUKCENJAC,11/10/1992,24,1.5 Stars,1.5 Stars,50,40,45,60,-,-,-,50,-,60,-,-,-,-,-,55,Very High
12206,RP,Slobodan Kukcenjac,02/03/1995,22,1.0 Stars,1.5 Stars,45,20,45,50,45,-,-,45,-,-,-,-,-,-,-,65,High
15094,RP,Luke Lachance,07/06/2002,15,0.5 Stars,1.5 Stars,55,40,45,55,-,55,-,-,-,-,-,-,-,-,-,40,Low
12352,SP,DANIEL LAGENDIJK,08/14/1993,24,0.5 Stars,1.5 Stars,35,45,50,45,45,-,-,-,45,-,-,-,-,-,-,45,Very High
11912,RP,Jim Lahoda,01/13/1996,21,1.0 Stars,1.5 Stars,60,20,35,75,50,-,-,-,-,-,-,-,-,60,-,35,Very High
9228,RP,GREG LANCE,07/30/1991,26,1.5 Stars,1.5 Stars,50,35,35,50,45,-,-,50,-,-,-,-,-,-,-,55,High
11032,SP,MICHAEL LANDIS,06/01/1995,22,1.5 Stars,1.5 Stars,50,40,50,60,-,-,60,-,-,50,-,-,-,-,-,45,Very High
10116,SP,Brad Lane,05/10/1992,25,1.5 Stars,1.5 Stars,55,45,45,65,60,-,65,-,-,-,-,-,-,-,-,55,High
13789,RP,J.D. LANE,06/06/1998,19,1.0 Stars,1.5 Stars,50,45,40,60,-,55,-,-,-,-,-,-,-,-,-,30,Very High
12461,RP,Steven Laporte,05/20/1996,21,1.5 Stars,1.5 Stars,45,40,40,40,45,-,-,45,-,45,-,-,-,-,-,45,Very High
13985,SP,Ryan Larkin,08/29/1998,19,0.5 Stars,1.5 Stars,45,45,45,50,55,-,-,-,40,-,-,-,-,-,-,50,High
12451,SP,COLIN LAURENDEAU,07/16/1998,19,0.5 Stars,1.5 Stars,50,45,45,-,40,70,60,-,-,55,-,-,-,45,-,40,Very High
12986,RP,ROBERT LAUWERS,02/28/1995,22,1.5 Stars,1.5 Stars,65,35,45,70,-,75,-,-,-,-,-,-,-,-,-,25,Very High
13992,RP,Pierre Le Corre,10/11/1998,19,0.5 Stars,1.5 Stars,45,30,45,45,50,-,-,-,50,-,-,-,-,-,-,55,High
9556,RP,MIKE LECZNAR,04/10/1991,26,1.5 Stars,1.5 Stars,45,25,30,55,45,-,-,45,-,-,-,-,-,-,-,35,Very High
12731,RP,Do-hyung Lee,11/11/1997,19,1.5 Stars,1.5 Stars,50,45,40,50,45,-,-,-,-,50,-,-,-,-,-,50,Average
14990,RP,Dong-min Lee,02/15/2000,17,0.5 Stars,1.5 Stars,65,35,45,55,-,60,-,-,-,-,-,-,-,-,-,35,Average
11023,SP,GEOFF LEE,06/01/1995,22,1.0 Stars,1.5 Stars,55,45,40,65,50,-,-,-,-,60,-,-,-,-,-,45,Very High
11471,RP,IN LEE,05/22/1992,25,0.5 Stars,1.5 Stars,45,40,50,-,-,-,50,-,-,55,-,-,-,-,-,45,Very High
11954,RP,Jong-yeol Lee,09/16/1995,22,1.5 Stars,1.5 Stars,50,50,40,60,50,-,-,-,45,-,-,-,-,-,-,45,Very High
11457,SP,JUNG-TAE LEE,11/14/1994,22,0.5 Stars,1.5 Stars,50,35,45,60,-,-,60,50,-,-,-,-,-,-,-,70,Average
13241,RP,Sang-cheol Lee,10/31/1997,20,1.0 Stars,1.5 Stars,50,35,40,50,50,-,60,-,-,-,-,-,-,-,-,55,Very High
13847,CL,Yeong-sam Lee,06/30/1999,18,0.5 Stars,1.5 Stars,50,40,45,55,-,-,55,-,-,-,-,-,-,-,-,30,Very High
13510,SP,Yong-koo Lee,12/03/1997,19,0.5 Stars,1.5 Stars,35,65,50,40,45,45,45,-,-,-,-,-,-,-,-,45,High
12958,RP,RICHIE LEENMAN,11/25/1993,23,1.5 Stars,1.5 Stars,50,40,45,60,-,-,-,-,-,-,-,-,-,55,-,30,Very High
