ID,Name,ORG,Lev,DOB,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Sct,SctAcc,Draft,OA Pick
15771,Alex Padilla,HON,AAA,10/03/1996,2.0 Stars,2.0 Stars,Normal,50,35,50,60,45,45,50,50,-,50,-,-,-,-,-,96-98,55,Apr. 19th   2021,Low,2019,57
14168,Tony Padro,-,-,04/24/1998,1.5 Stars,2.0 Stars,Fragile,40,50,40,40,40,-,-,40,-,35,-,-,-,-,-,90-92,50,Jul. 16th   2020,Avg,0,0
7592,Ken Pagel,DUB,AAA,08/07/1986,2.0 Stars,2.0 Stars,Wrecked,50,45,50,55,-,65,-,-,-,50,-,-,-,-,-,94-96,30,May 8th   2021,Avg,2004,14
10961,Chris Palladino,NKO,AA,07/14/1995,2.0 Stars,2.0 Stars,Normal,50,65,45,55,-,-,55,50,-,-,-,-,30,-,-,92-94,40,Mar. 28th   2021,Low,2014,13
9993,Mike Palmer,CAL,AAA,12/09/1986,2.0 Stars,2.0 Stars,Wrecked,55,55,35,65,-,-,55,-,-,-,-,-,-,-,-,93-95,40,May 18th   2021,Avg,2009,54
16064,Lachlan Pankhurst,RME,A,04/10/2001,1.5 Stars,2.0 Stars,Normal,55,65,35,60,55,-,-,60,-,-,-,-,-,-,-,92-94,45,Apr. 22nd   2021,Low,0,0
15891,Dae-hee Park,DUB,R,10/21/2001,0.5 Stars,2.0 Stars,Normal,35,40,50,40,40,-,-,40,-,-,-,-,-,-,-,91-93,55,Mar. 26th   2021,Low,0,0
16687,Do-hyun Park,AMS,INT,11/27/2002,1.0 Stars,2.0 Stars,Normal,50,35,55,55,65,-,55,60,-,-,-,-,-,-,-,89-91,40,Jun. 9th   2021,Avg,0,0
16019,Ha-joon Park,VAN,R,08/02/2001,1.0 Stars,2.0 Stars,Normal,35,55,45,35,35,35,35,35,-,-,-,-,-,-,-,86-88,50,May 26th   2021,Avg,0,0
13388,Hyo-kon Park,DUB,A,06/14/1998,1.5 Stars,2.0 Stars,Normal,45,40,45,50,45,45,-,45,-,-,-,-,-,-,-,93-95,55,Apr. 17th   2021,Low,2018,199
11236,Tae-geun Park,HON,AAA,05/11/1994,2.0 Stars,2.0 Stars,Normal,50,45,45,65,-,-,65,-,-,-,-,-,-,-,-,94-96,25,Jun. 2nd   2021,Avg,0,0
12259,TAE-KON PARK,CAL,MLB,06/01/1997,2.0 Stars,2.0 Stars,Normal,50,40,50,80,55,-,-,-,45,-,-,-,-,-,-,94-96,50,Apr. 26th   2021,Low,2016,97
8363,AARON PARKER,CAL,AAA,01/12/1989,2.0 Stars,2.0 Stars,Wrecked,50,50,30,60,-,-,50,-,-,25,-,-,-,-,-,94-96,50,Apr. 22nd   2021,Low,2007,44
13850,Charlie Parker,LDN,MLB,03/18/1999,2.0 Stars,2.0 Stars,Normal,50,55,50,-,55,55,70,-,-,60,-,-,-,-,-,95-97,35,Apr. 9th   2021,Low,2018,1
17567,Bob Parra,-,-,08/28/2000,1.5 Stars,2.0 Stars,Normal,45,30,75,45,55,-,40,50,-,-,-,-,-,-,-,89-91,30,Dec. 30th   2020,Low,0,0
14452,Felipe Parra,LDN,R,07/05/2000,1.5 Stars,2.0 Stars,Normal,45,45,45,60,50,-,-,45,-,-,-,-,-,-,-,92-94,45,May 5th   2021,Low,2019,164
16959,Lance Parrish,-,-,06/08/2004,0.5 Stars,2.0 Stars,Normal,40,30,60,-,55,45,-,-,-,45,-,-,30,-,-,88-90,60,Dec. 21st   2020,Low,0,0
15957,Gannon Parsons,AMS,R,12/20/2001,1.0 Stars,2.0 Stars,Durable,40,50,45,40,50,-,-,-,-,45,-,-,-,-,-,87-89,65,May 5th   2021,Low,0,0
16213,Paulino Pascoal,-,-,07/02/1998,1.5 Stars,2.0 Stars,Normal,65,25,50,65,-,80,-,-,-,-,-,-,-,-,-,89-91,35,Jan. 31st   2021,Low,2021,240
15843,Nenad Pasic,DEN,R,03/19/2003,1.0 Stars,2.0 Stars,Normal,60,45,45,80,-,75,-,-,-,-,-,-,-,-,-,94-96,30,Apr. 15th   2021,Low,2021,96
13945,Simone Pastaneira,ADE,AA,07/06/1999,1.5 Stars,2.0 Stars,Normal,45,55,50,55,50,-,-,-,40,-,-,-,-,-,-,92-94,45,Apr. 27th   2021,Low,2018,145
16684,Aaron Paterson,VAN,INT,07/29/2003,1.0 Stars,2.0 Stars,Normal,35,45,70,40,40,-,35,-,40,-,-,-,-,-,-,88-90,45,Apr. 3rd   2021,Low,0,0
10801,Greg Patrick,TOK,AAA,07/19/1989,2.0 Stars,2.0 Stars,Iron Man,45,30,50,50,50,45,30,-,-,25,-,-,-,-,-,94-96,50,May 3rd   2021,Avg,2011,28
17332,Macario Paulos,HON,INT,01/31/2004,0.5 Stars,2.0 Stars,Normal,40,50,40,45,45,-,-,-,-,-,-,-,-,25,-,88-90,55,Jun. 11th   2021,Avg,0,0
10913,NORM PAWLUS,-,-,01/31/1995,2.0 Stars,2.0 Stars,Normal,50,60,35,65,-,50,-,-,55,-,-,-,-,-,-,94-96,45,Aug. 2nd   2020,Low,2013,131
17144,Lenny Pawson,-,-,08/17/2004,0.5 Stars,2.0 Stars,Normal,45,45,45,55,45,50,-,50,-,-,-,-,-,-,-,90-92,65,Jan. 30th   2021,Low,0,0
13989,Gerard Peacock,CAL,A,07/05/1998,2.0 Stars,2.0 Stars,Normal,45,40,50,50,45,-,-,45,-,-,-,-,-,-,-,93-95,55,Mar. 24th   2021,Low,0,0
9090,BRANDON PEARSON,-,-,06/03/1990,2.0 Stars,2.0 Stars,Normal,50,30,55,60,50,-,55,30,-,-,-,-,-,20,-,94-96,55,Sep. 24th   2020,Avg,2011,167
17718,Cody Peckford,-,-,05/30/2004,0.5 Stars,2.0 Stars,Normal,35,45,45,45,40,-,45,-,-,-,-,-,-,-,-,89-91,75,Jan. 31st   2021,Low,0,0
15828,Roderick Peckham,VAN,R,08/22/2002,1.5 Stars,2.0 Stars,Normal,55,40,55,55,70,-,-,40,-,-,-,-,-,-,-,90-92,60,Apr. 11th   2021,Low,2021,83
9754,KYLE PEDERSEN,-,-,05/20/1992,2.0 Stars,2.0 Stars,Iron Man,45,45,50,65,55,-,45,-,-,-,-,-,-,-,-,94-96,55,Jul. 29th   2020,Low,2010,207
11519,BEN PEDUTO,-,-,04/08/1992,2.0 Stars,2.0 Stars,Durable,45,45,50,50,-,-,-,40,-,55,-,-,35,-,-,92-94,45,Aug. 26th   2020,Low,2014,151
15726,Joshua Peet,DUB,AAA,04/24/2002,1.0 Stars,2.0 Stars,Normal,40,50,60,45,50,-,45,-,-,-,-,-,-,-,-,87-89,40,May 16th   2021,Avg,2021,192
17106,Lee Peet,-,-,08/24/2004,0.5 Stars,2.0 Stars,Normal,35,45,60,30,-,-,40,40,-,-,-,-,-,-,-,88-90,60,Jan. 27th   2021,Low,0,0
15740,Glen Pellerin,LON,R,02/07/2003,1.0 Stars,2.0 Stars,Normal,35,50,60,40,-,35,-,40,-,-,-,-,-,-,-,89-91,50,Apr. 16th   2021,Low,2021,142
13369,Tom Pelley,LAP,AA,04/18/1998,2.0 Stars,2.0 Stars,Normal,45,55,45,-,45,-,50,-,-,50,-,-,-,-,-,93-95,45,May 7th   2021,Avg,2018,53
17665,Wayne Pelley,-,-,04/07/2005,0.5 Stars,2.0 Stars,Normal,45,60,30,60,50,-,-,40,-,-,-,-,-,-,-,90-92,50,Dec. 30th   2020,Low,0,0
11007,MYRON PENNINGTON,HON,AA,12/24/1995,2.0 Stars,2.0 Stars,Normal,65,35,45,80,55,-,65,65,55,70,-,-,-,-,-,96-98,30,May 31st   2021,Avg,2014,193
16709,Jordan Penuelas,LON,INT,03/29/2003,1.5 Stars,2.0 Stars,Normal,45,30,55,45,45,-,45,-,-,45,-,-,-,-,-,88-90,50,Jun. 8th   2021,Avg,0,0
11518,CARLOS PEREZ,TOR,AA,05/28/1995,1.5 Stars,2.0 Stars,Normal,50,40,40,70,55,-,-,-,-,-,-,-,-,60,-,94-96,60,May 17th   2021,Avg,2014,73
15633,Milos Peric,LDN,R,02/15/2001,1.5 Stars,2.0 Stars,Normal,55,50,40,80,50,-,65,-,-,-,-,-,-,-,-,94-96,40,May 9th   2021,Low,2020,131
15634,Niko Perisic,SMT,A,07/25/2002,1.0 Stars,2.0 Stars,Normal,40,45,55,40,65,-,45,-,-,-,-,-,-,-,-,86-88,50,Apr. 29th   2021,Low,2020,209
15762,Columbo Perpoli,SMT,INT,01/12/2002,0.5 Stars,2.0 Stars,Normal,40,60,50,45,50,-,-,45,-,-,-,-,-,-,-,87-89,45,May 7th   2021,Avg,0,0
14944,Djoka Pesa,CLE,R,09/26/2000,1.5 Stars,2.0 Stars,Normal,40,45,70,40,45,-,40,50,-,-,-,-,-,-,-,89-91,50,Apr. 16th   2021,Low,0,0
15950,Martin Peschisolido,CAL,INT,12/21/2001,0.5 Stars,2.0 Stars,Normal,45,50,35,50,35,-,50,45,-,-,-,-,35,-,-,89-91,55,Apr. 28th   2021,Low,0,0
15268,Vasa Petrovic,LAP,R,11/15/2000,1.5 Stars,2.0 Stars,Normal,55,40,50,45,70,-,-,-,45,-,-,-,-,-,-,87-89,50,May 12th   2021,Avg,0,0
16073,Jemke Petter,HAV,INT,10/28/2002,1.0 Stars,2.0 Stars,Normal,45,55,30,55,45,-,-,50,-,-,-,-,-,-,-,92-94,55,Jun. 1st   2021,Avg,0,0
17858,Domynguos Petti,DUB,INT,11/18/2004,0.5 Stars,2.0 Stars,Normal,40,35,55,45,-,-,-,45,-,-,-,-,-,40,-,89-91,45,May 3rd   2021,Low,0,0
12925,ANGELO PICHARDO,TOR,MLB,09/15/1993,2.0 Stars,2.0 Stars,Fragile,55,55,30,80,-,50,-,-,-,-,-,-,-,-,-,96-98,40,Mar. 28th   2021,Low,2015,74
16918,Freddie Pickering,LDN,R,03/03/2003,1.0 Stars,2.0 Stars,Normal,70,30,40,80,55,-,75,-,80,-,-,-,-,-,-,93-95,55,Apr. 22nd   2021,Low,0,0
11921,Andy Piercey,LDN,AAA,12/02/1995,2.0 Stars,2.0 Stars,Fragile,55,40,55,75,45,-,80,60,-,-,80,-,-,-,-,95-97,40,Jun. 13th   2021,Avg,0,0
15729,Jonathan Pinkley,LAP,A,01/04/2003,0.5 Stars,2.0 Stars,Normal,55,30,40,80,60,-,45,-,-,-,-,-,-,-,-,95-97,55,Apr. 13th   2021,Low,2021,17
11019,CASEY PIPER,TOR,AA,09/19/1995,2.0 Stars,2.0 Stars,Normal,50,30,60,75,55,70,45,-,-,-,-,-,-,-,-,96-98,45,Mar. 21st   2021,Low,2014,52
16571,Ryan Pitts,-,-,06/03/2004,0.5 Stars,2.0 Stars,Normal,40,35,80,45,45,-,-,-,-,45,-,-,-,-,-,89-91,75,Mar. 5th   2021,Low,0,0
11430,DAN PLANTE,LON,AAA,02/15/1991,2.0 Stars,2.0 Stars,Normal,50,35,50,45,60,-,-,45,-,-,-,-,-,45,-,91-93,40,Apr. 15th   2021,Low,2013,26
14635,Douglas Plug,DEN,A,11/16/1999,1.5 Stars,2.0 Stars,Normal,65,25,50,75,70,60,80,-,-,-,-,-,-,-,-,94-96,50,May 13th   2021,Avg,0,0
12260,BILL POND,ADE,AAA,03/16/1997,1.5 Stars,2.0 Stars,Normal,45,55,45,50,50,-,-,55,-,-,-,-,-,-,-,91-93,55,Apr. 14th   2021,Low,2016,153
13399,Donnie Poor,DUB,AA,04/11/1999,2.0 Stars,2.0 Stars,Normal,65,40,45,-,-,-,80,75,-,-,-,-,-,-,-,98-100,25,Mar. 26th   2021,Low,2018,82
15912,Brenden Porter,DUB,INT,03/18/2002,0.5 Stars,2.0 Stars,Normal,55,40,45,55,60,-,-,-,65,-,-,-,-,-,-,89-91,60,May 10th   2021,Avg,0,0
16597,Bailey Potter,NKO,INT,06/22/2002,0.5 Stars,2.0 Stars,Normal,40,50,40,40,40,40,-,45,-,-,-,-,-,-,-,87-89,55,May 31st   2021,Avg,0,0
14552,Johnathon Potter,CUR,R,12/15/2000,1.5 Stars,2.0 Stars,Normal,55,35,50,55,50,65,-,-,-,65,-,-,-,-,-,92-94,45,Jun. 6th   2021,Avg,2019,77
15562,Ron Povey,-,-,05/23/2000,1.5 Stars,2.0 Stars,Normal,45,30,50,45,-,-,-,40,-,50,-,-,-,-,-,89-91,35,Mar. 5th   2021,Low,0,0
16154,Mario Preciado,DUB,INT,10/10/2002,0.5 Stars,2.0 Stars,Normal,55,50,35,70,50,70,-,-,70,-,-,-,-,-,-,91-93,45,Apr. 25th   2021,Low,0,0
17329,Jarrod Pride,CLE,INT,08/11/2003,0.5 Stars,2.0 Stars,Normal,40,50,55,45,40,-,-,-,40,-,-,-,-,-,-,89-91,55,Apr. 21st   2021,Avg,0,0
14916,Hayden Pringle,ADE,A,12/23/1999,1.5 Stars,2.0 Stars,Durable,50,40,30,60,-,-,-,55,-,50,-,-,-,-,-,93-95,45,Apr. 17th   2021,Low,0,0
10422,Nicholas Printz,GAL,AAA,08/08/1994,2.0 Stars,2.0 Stars,Normal,50,40,45,75,50,-,-,50,-,-,-,-,-,-,-,96-98,55,Apr. 23rd   2021,Low,2012,123
13327,Luke Prokopec,ADE,A,08/15/1998,1.5 Stars,2.0 Stars,Fragile,50,40,45,50,50,-,-,55,-,-,-,-,-,-,-,92-94,40,May 4th   2021,Low,2018,46
14366,Sinisa Prpos,DUB,A,06/08/1999,1.5 Stars,2.0 Stars,Fragile,45,30,65,45,60,-,-,-,60,-,-,-,-,-,-,90-92,65,Apr. 8th   2021,Low,0,0
16408,Robby Pruett,-,-,07/05/2003,0.5 Stars,2.0 Stars,Normal,45,75,35,50,40,-,-,-,-,45,-,-,-,-,-,90-92,45,Jan. 31st   2021,Low,0,0
17833,Leo Puentes,VAN,INT,09/17/2004,0.5 Stars,2.0 Stars,Durable,50,25,55,45,75,60,50,-,75,-,-,-,-,40,-,87-89,45,Apr. 7th   2021,Low,0,0
12217,Jovica Pupovac,AMS,AA,09/22/1996,2.0 Stars,2.0 Stars,Normal,40,50,40,50,35,-,-,-,-,40,-,-,-,-,-,96-98,40,May 6th   2021,Avg,0,0
16212,Pedrag Pupovac,RME,AA,02/02/1998,1.5 Stars,2.0 Stars,Normal,55,20,55,80,-,-,80,-,-,-,-,-,-,-,-,96-98,35,Apr. 20th   2021,Low,2020,156
14607,Duk-yoon Pyo,SMT,AA,03/12/1999,1.5 Stars,2.0 Stars,Normal,45,80,50,45,45,-,-,-,-,55,-,-,-,-,-,90-92,40,Apr. 28th   2021,Low,0,0
17540,Abdul-Hakam Qadir,HON,INT,11/17/2004,1.0 Stars,2.0 Stars,Durable,45,45,50,45,40,45,45,50,-,-,-,-,-,-,-,88-90,65,May 16th   2021,Avg,0,0
11611,HAMZAH QASIM,LON,AAA,12/25/1996,2.0 Stars,2.0 Stars,Normal,60,35,55,65,-,-,-,50,-,75,-,-,-,-,-,94-96,25,May 3rd   2021,Low,2015,141
12884,Jorge Quinones,RME,A,01/07/1998,1.5 Stars,2.0 Stars,Normal,60,35,50,80,65,-,-,-,-,-,-,-,-,-,-,96-98,30,Apr. 20th   2021,Low,0,0
12997,ASIM RACIC,VAN,A,08/29/1997,1.5 Stars,2.0 Stars,Normal,70,45,30,80,-,80,-,75,-,-,-,-,-,-,-,97-99,40,Feb. 13th   2021,Low,2019,171
11392,Nawaf Rafi,CUR,AAA,06/08/1991,2.0 Stars,2.0 Stars,Normal,50,40,45,-,-,-,-,-,-,70,-,50,-,-,-,94-96,30,Apr. 26th   2021,Low,2012,59
17267,Nathan Rainville,TOR,INT,01/24/2003,0.5 Stars,2.0 Stars,Normal,40,75,40,45,40,-,-,40,-,-,35,-,-,-,-,91-93,60,Mar. 21st   2021,Low,0,0
11605,Kyle Rakes,HAV,AAA,09/21/1996,2.0 Stars,2.0 Stars,Normal,75,40,45,80,-,-,80,-,-,-,-,-,-,-,-,96-98,30,Jun. 6th   2021,Avg,2015,56
13971,Efrain Ramirez,LDN,R,07/23/1999,2.0 Stars,2.0 Stars,Normal,55,40,55,65,-,-,80,-,-,80,-,-,-,-,-,97-99,35,Apr. 12th   2021,Low,2019,184
14393,Emilio Ramirez,GAL,A,09/11/1999,1.5 Stars,2.0 Stars,Normal,50,45,55,60,55,50,-,65,-,-,-,-,-,-,-,93-95,30,May 19th   2021,Avg,0,0
11935,Jorge Ramirez,-,-,08/15/1995,2.0 Stars,2.0 Stars,Normal,45,40,45,50,45,-,-,-,40,-,-,-,-,-,-,91-93,25,Apr. 1st   2021,Avg,0,0
10690,Luis Ramirez,-,-,05/29/1994,2.0 Stars,2.0 Stars,Normal,50,30,45,80,50,-,50,50,-,-,-,-,-,-,-,95-97,55,Jan. 13th   2021,Low,0,0
17428,Victor Ramos,SMT,INT,04/18/2003,1.0 Stars,2.0 Stars,Normal,50,60,40,50,-,-,50,50,45,-,-,-,-,-,-,88-90,65,May 23rd   2021,Avg,0,0
11620,AARON RANKIN,CUR,MLB,04/11/1996,2.0 Stars,2.0 Stars,Fragile,55,50,45,70,-,35,-,55,-,50,-,-,-,-,-,94-96,45,Jun. 12th   2021,Avg,2015,76
13813,Paul Rathwell,HAV,AAA,10/21/1995,2.0 Stars,2.0 Stars,Normal,50,50,35,50,45,-,-,-,-,60,-,-,-,-,-,93-95,65,Apr. 28th   2021,Low,2017,156
16346,Matt Raye,-,-,06/16/2003,0.5 Stars,2.0 Stars,Normal,55,35,40,80,-,70,-,-,-,-,-,-,-,-,-,93-95,30,Jun. 6th   2021,Low,0,0
11783,MARCEL REALE,VAN,AAA,04/24/1996,2.0 Stars,2.0 Stars,Normal,45,50,55,50,50,-,-,40,-,-,-,-,-,-,-,90-92,50,Apr. 26th   2021,Low,2015,168
16894,Sergio Recendiz,DEN,R,10/07/2002,1.5 Stars,2.0 Stars,Normal,45,35,50,40,50,45,-,-,-,-,-,-,50,-,-,86-88,55,May 31st   2021,Avg,0,0
13382,Rolf Redman,-,-,07/30/1999,1.0 Stars,2.0 Stars,Normal,45,30,55,60,45,-,45,-,-,45,-,-,-,-,-,96-98,40,Apr. 6th   2021,Avg,2021,227
16685,Bill Redmond,CLE,INT,10/22/2002,0.5 Stars,2.0 Stars,Normal,45,75,45,40,50,-,-,-,60,-,-,-,-,-,-,86-88,70,Feb. 25th   2021,Low,0,0
12342,BRIAN REEVES,DUB,AAA,05/07/1996,2.0 Stars,2.0 Stars,Normal,45,50,55,50,55,45,-,40,-,-,-,-,-,-,-,92-94,30,Jun. 4th   2021,Avg,2015,185
16925,Rui Reimonde,DUB,INT,06/02/2003,0.5 Stars,2.0 Stars,Normal,50,25,70,55,-,-,65,60,-,-,-,-,-,-,-,89-91,65,Apr. 15th   2021,Low,0,0
12643,Waldemar Reinders,AMS,AA,11/29/1996,2.0 Stars,2.0 Stars,Fragile,55,30,50,55,50,-,-,-,65,-,-,-,-,-,-,91-93,45,Apr. 17th   2021,Low,0,0
14153,Allvaro Remdio,STU,A,09/03/1998,1.5 Stars,2.0 Stars,Normal,45,40,45,50,50,-,-,-,45,-,40,-,-,-,-,91-93,55,Apr. 17th   2021,Low,0,0
14016,Sofian Renard,HAV,AA,12/17/1998,1.5 Stars,2.0 Stars,Normal,40,40,40,45,35,-,45,-,-,-,-,-,-,-,-,91-93,50,Apr. 19th   2021,Low,0,0
11121,Jordan Rendon,LDN,MLB,12/20/1993,2.0 Stars,2.0 Stars,Normal,55,35,65,80,-,-,75,-,-,-,-,-,-,-,-,96-98,20,Apr. 17th   2021,Low,0,0
14536,Tim Renfroe,TOK,AA,11/04/1999,1.5 Stars,2.0 Stars,Fragile,55,25,50,80,65,45,80,-,-,-,-,-,-,-,-,96-98,60,May 1st   2021,Low,2018,132
13804,Jamie Reynolds,SMT,A,10/20/1998,1.5 Stars,2.0 Stars,Normal,45,45,45,-,-,50,-,-,-,55,-,-,-,-,-,92-94,25,May 15th   2021,Avg,2017,67
16874,Johan Ricacho,HAV,INT,12/16/2002,0.5 Stars,2.0 Stars,Normal,60,30,40,50,60,-,-,-,80,-,-,-,-,-,-,88-90,60,Apr. 26th   2021,Low,0,0
15579,Zachary Rickard,-,-,09/18/2001,1.0 Stars,2.0 Stars,Normal,65,30,55,65,-,-,65,-,-,-,-,-,-,-,-,89-91,25,Jan. 30th   2021,Low,0,0
12959,HORST RIJNEVELD,HAV,AAA,10/22/1997,1.5 Stars,2.0 Stars,Fragile,80,30,35,80,-,-,80,-,-,-,-,-,-,-,-,97-99,30,Jun. 2nd   2021,Avg,2016,180
11727,ROGER RILEY,ADE,MLB,06/27/1992,2.0 Stars,2.0 Stars,Normal,50,55,45,45,30,-,55,40,-,-,-,-,-,-,-,92-94,50,Mar. 26th   2021,Low,2014,40
13896,Ricky Rivera,VAN,A,09/23/2000,1.5 Stars,2.0 Stars,Durable,45,50,45,65,50,-,45,-,-,-,-,-,-,-,-,94-96,40,Apr. 19th   2021,Low,2018,114
15761,Taylor Rivers,HAV,INT,07/18/2001,0.5 Stars,2.0 Stars,Normal,40,45,60,45,40,-,40,45,-,-,-,-,-,-,-,90-92,50,Apr. 27th   2021,Low,0,0
10938,STEPHEN RIX,DEN,AAA,06/16/1994,2.0 Stars,2.0 Stars,Durable,45,45,50,-,45,50,-,-,-,-,-,-,-,-,55,92-94,25,May 24th   2021,Avg,2013,49
14141,Matthew Robert,HON,A,12/24/1998,1.5 Stars,2.0 Stars,Normal,45,80,35,45,45,50,40,-,45,-,-,-,-,-,-,89-91,30,Apr. 21st   2021,Low,0,0
13135,Mick Roberts,-,-,05/08/1997,1.0 Stars,2.0 Stars,Normal,35,25,60,-,40,40,40,45,-,-,-,-,-,-,-,89-91,60,Jan. 30th   2021,Avg,0,0
16468,J.J. Roberts Jr.,-,-,12/15/2003,0.5 Stars,2.0 Stars,Normal,65,55,30,70,50,-,-,-,-,-,-,-,-,80,-,90-92,60,Jan. 16th   2021,Low,0,0
13897,Bobby Rock,CLE,A,02/08/2000,1.5 Stars,2.0 Stars,Normal,45,45,50,50,-,45,-,50,-,-,-,-,-,-,-,93-95,60,May 3rd   2021,Avg,2018,110
17264,Carlos Rodriguez,CAL,INT,01/05/2004,0.5 Stars,2.0 Stars,Normal,40,45,45,40,-,45,-,45,-,-,-,-,-,-,-,87-89,50,Jun. 8th   2021,Avg,0,0
15972,Daniel Rodriguez,TOK,R,03/01/2002,0.5 Stars,2.0 Stars,Normal,45,55,40,50,45,-,-,-,-,50,-,-,-,-,-,89-91,60,May 21st   2021,Avg,0,0
17122,Dave Rodriguez,-,-,03/20/2005,0.5 Stars,2.0 Stars,Normal,45,35,80,50,50,-,45,50,-,-,-,-,-,-,-,89-91,75,Jan. 27th   2021,Low,0,0
11005,JORGE RODRIGUEZ,SMT,AAA,11/23/1995,2.0 Stars,2.0 Stars,Fragile,55,40,45,65,45,-,-,45,60,-,-,-,-,-,-,95-97,35,May 14th   2021,Avg,2014,139
17402,Pedro Rodriguez,ADE,INT,04/21/2004,0.5 Stars,2.0 Stars,Normal,45,35,70,40,75,50,30,-,-,-,-,-,-,-,-,86-88,50,May 1st   2021,Low,0,0
10976,MARK ROGERS,RME,AA,05/09/1995,2.0 Stars,2.0 Stars,Durable,50,45,45,50,45,-,-,-,55,-,-,-,-,-,-,92-94,35,Apr. 18th   2021,Low,2014,86
17008,Sam Romaine,-,-,08/28/2004,0.5 Stars,2.0 Stars,Normal,55,30,80,80,-,-,65,-,-,-,-,-,-,-,-,91-93,30,Dec. 21st   2020,Low,0,0
17647,Manny Romas,-,-,02/18/2006,0.5 Stars,2.0 Stars,Normal,55,35,35,55,50,-,-,60,-,-,-,-,-,-,-,89-91,70,Dec. 30th   2020,Low,0,0
15978,Luis Romero,HON,AA,12/18/2001,1.5 Stars,2.0 Stars,Normal,50,40,50,50,55,-,-,55,-,55,-,-,-,-,-,91-93,80,May 5th   2021,Low,0,0
17865,Sandro Roncero,DEN,INT,12/08/2004,0.5 Stars,2.0 Stars,Normal,35,40,55,40,40,-,-,-,30,-,-,-,-,-,-,87-89,55,May 8th   2021,Avg,0,0
12735,Salvatore Rospigliosi,CUR,AA,01/22/1997,2.0 Stars,2.0 Stars,Normal,50,55,30,60,35,-,-,50,-,50,-,30,-,-,-,96-98,40,May 4th   2021,Avg,0,0
10409,Lee Ross,-,-,03/19/1993,2.0 Stars,2.0 Stars,Durable,50,40,40,65,-,-,-,-,50,-,-,-,-,-,-,94-96,45,Jul. 19th   2020,Avg,2012,96
16191,Ryan Ross,HAV,INT,10/15/2002,0.5 Stars,2.0 Stars,Normal,40,40,55,45,45,-,45,-,35,-,-,-,-,-,-,88-90,55,Jun. 10th   2021,Avg,0,0
11417,MAXIMINO ROSSITO,GAL,AAA,02/11/1995,2.0 Stars,2.0 Stars,Normal,55,30,45,75,-,70,-,-,-,-,-,-,-,-,-,94-96,20,Aug. 31st   2020,Low,2013,191
17178,Bill Rowsell,-,-,11/06/2004,0.5 Stars,2.0 Stars,Normal,55,45,40,80,-,-,65,-,-,-,-,-,-,-,-,92-94,30,Jan. 30th   2021,Low,0,0
14487,Ed Rowsell,TOK,R,05/20/2000,1.5 Stars,2.0 Stars,Normal,65,40,35,80,50,70,75,-,80,-,-,-,-,80,-,97-99,50,May 17th   2021,Avg,2019,202
15389,Jon Rubi,VAN,R,08/10/2001,1.5 Stars,2.0 Stars,Normal,40,50,55,40,45,-,-,45,-,-,-,-,40,-,-,87-89,70,Apr. 26th   2021,Low,0,0
16859,Franklin Rubinos,LON,INT,04/21/2003,1.5 Stars,2.0 Stars,Normal,50,35,50,50,-,-,-,45,-,60,-,-,-,-,-,89-91,30,Apr. 10th   2021,Low,0,0
12593,Mannus Ruijter,TOR,A,05/01/1997,2.0 Stars,2.0 Stars,Normal,50,30,65,55,45,-,60,-,-,-,-,-,-,-,-,94-96,50,Apr. 25th   2021,Low,0,0
12957,JAVY RUIZ,CUR,AA,06/29/1995,2.0 Stars,2.0 Stars,Durable,50,45,45,45,60,-,50,-,-,-,-,-,-,-,-,90-92,65,Apr. 26th   2021,Low,2017,57
11795,JOSE RUIZ,LON,AA,06/06/1996,1.5 Stars,2.0 Stars,Normal,60,30,55,70,-,-,-,65,-,55,70,-,-,75,-,93-95,35,Apr. 20th   2021,Low,2015,161
11809,Leo Ruiz,ADE,AAA,12/28/1995,2.0 Stars,2.0 Stars,Normal,50,30,55,80,45,-,-,-,45,-,-,-,-,-,-,97-99,35,May 30th   2021,Avg,0,0
13921,Foppe Rutte,CLE,AA,07/28/1998,2.0 Stars,2.0 Stars,Normal,45,40,65,50,40,-,-,45,-,40,-,-,-,-,-,94-96,40,Apr. 26th   2021,Low,2017,70
11334,Miklas Rutten,-,-,10/15/1989,2.0 Stars,2.0 Stars,Normal,45,55,45,65,-,-,40,-,-,-,-,-,-,-,-,95-97,25,Mar. 2nd   2021,Low,2012,39
14178,Antar Sadaqat,-,-,03/05/1999,1.5 Stars,2.0 Stars,Normal,40,45,45,40,40,-,-,40,-,-,-,-,-,-,-,89-91,50,Jul. 26th   2020,Avg,0,0
12717,Duilio Saia,CUR,A,07/19/1997,2.0 Stars,2.0 Stars,Normal,50,35,60,65,60,-,-,55,-,-,40,-,-,-,-,95-97,50,Apr. 20th   2021,Low,0,0
16344,Hiroki Sakamoto,-,-,07/11/2003,0.5 Stars,2.0 Stars,Normal,55,45,40,75,60,-,-,-,45,-,-,-,-,-,-,90-92,45,Jun. 6th   2021,Low,0,0
12012,Yoshiharu Sakamoto,HAV,MLB,02/19/1996,2.0 Stars,2.0 Stars,Durable,50,40,40,65,50,-,-,-,35,-,-,-,-,-,-,95-97,70,Mar. 21st   2021,Low,0,0
